Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 24, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5556.8 at 2015-07-24T16:34:36. Report at Friday, July 24, 2015. Processed Saturday at 2015-07-25T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,139.664,85.81,-217,96.69,73.57,416.00,f,4.85,6.93,10.2,552.40,15.5,12.0,2.830,24.46,7.5,20.4,,
2,2,WBC,Westpac Banking,109.017,34.24,-33,40.07,31.00,185.00,f,5.40,7.72,4.6,243.00,14.1,9.8,2.210,11.84,4.5,20.7,,
3,3,ANZ,ANZ Banking Grp,89.569,32.05,-39,37.25,30.47,181.00,f,5.65,8.07,8.5,270.70,11.8,21.3,1.817,15.75,-.3,17.1,,
4,4,NAB,National Aust Bank,89.035,33.91,-43,39.15,30.888,198.00,f,5.84,8.34,4.2,244.10,13.9,-13.8,1.858,15.65,3.2,18.3,,
5,5,TLS,Telstra Corp,77.755,6.36,-6,6.735,5.23,30.00,f,4.72,6.74,5.4,37.60,16.9,24.3,5.570,.41,21.8,23.6,,
6,6,WES,Wesfarmers,46.411,41.30,-45,46.95,38.45,193.94,f,4.70,6.71,4.5,231.34,17.9,-.7,1.786,4.92,-1.7,13.3,,
7,7,CSL,CSL,43.555,93.70,-20,96.60,63.77,139.23,,1.49,1.49,17.9,316.08,29.6,9.0,12.976,5.52,40.5,32.2,,
8,8,WOW,Woolworths,35.275,27.85,-65,37.32,26.25,139.00,f,4.99,7.13,3.0,192.40,14.5,3.6,3.351,3.52,-21.3,3.3,,
9,9,MQG,Macquarie Grp,27.182,81.50,-201,86.20,54.65,330.00,p,4.05,4.74,26.9,538.15,15.1,32.4,1.888,38.19,45.9,56.4,,
10,10,RIO,Rio Tinto,21.719,51.20,-181,67.89,49.13,256.07,f,5.00,7.14,16.9,430.50,11.9,-19.4,.326,25.82,-19.5,2.3,,
11,11,SCG,Scentre Grp,20.445,3.84,-6,4.05,3.245,-,p,-,-,2.8,-,-,-68.1,1.244,3.04,15.9,18.0,,
12,12,QBE,QBE Insurance Grp,20.031,14.63,-,15.00,10.13,37.00,f,2.53,3.61,15.6,69.98,20.9,-,1.483,6.46,37.0,4.5,,
13,13,WFD,Westfield Corp,19.617,9.44,-14,10.66,7.19,15.85,,1.68,1.68,32.5,-14.18,-,-40.6,2.080,4.54,28.2,20.6,,
14,14,TCL,Transurban Grp,18.934,9.89,-5,10.59,7.54,40.00,p,4.04,4.35,14.4,3.10,319.0,54.5,3.176,3.23,32.9,23.5,,
15,15,AMP,AMP,18.841,6.37,-,6.83,5.02,26.00,p,4.08,5.40,13.0,30.30,21.0,29.2,2.247,1.42,21.2,22.4,,
16,16,SUN,Suncorp Grp,18.205,14.15,-2,15.08,12.68,78.00,f,5.51,7.87,36.4,63.58,22.3,48.6,1.319,6.12,6.7,26.8,,
17,17,BXB,Brambles,17.205,10.98,-22,11.95,9.01,27.50,p,2.50,2.83,-,39.67,27.7,-12.2,5.891,.65,19.5,24.5,,
18,18,IAG,Insurance Aust Grp,14.102,5.80,-2,6.61,5.31,39.00,f,6.72,8.64,8.3,50.08,11.6,11.9,2.076,1.28,-2.0,22.4,,
19,19,RHC,Ramsay Health Care,13.048,64.57,-4,69.22,46.51,91.50,f,1.42,2.02,20.6,161.00,40.1,20.5,7.483,-1.69,35.6,42.3,,
20,20,ORG,Origin Energy,12.217,11.01,-36,16.21,10.28,50.00,,4.54,4.54,-,16.50,66.7,-7.0,.808,6.58,-20.3,1.5,,
21,21,SYD,Sydney Airport,12.145,5.48,-9,5.74,4.05,24.50,,4.47,4.47,4.4,2.67,205.2,-13.8,8.017,-2.77,34.0,27.2,,
22,22,FDC,Federation Cntres,11.480,2.90,-12,3.19,2.48,16.90,,5.83,5.83,8.5,30.63,9.5,7.6,3.198,2.44,19.2,19.2,,
23,23,AZJ,Aurizon Hldgs,11.289,5.32,-11,5.605,4.15,18.60,,3.50,3.50,34.2,21.20,25.1,30.8,1.771,2.98,10.2,22.3,,
24,24,GMG,Goodman Grp,11.079,6.32,-16,6.70,5.045,22.20,,3.51,3.51,6.7,58.36,10.8,7.0,1.778,3.15,23.0,23.8,,
25,27,OSH,Oil Search,10.948,7.19,+15,9.78,6.61,12.68,,1.76,1.76,170.5,29.07,24.7,69.5,1.787,3.13,-22.4,2.0,,
26,26,RMD,ResMed Inc,10.818,7.68,-6,9.84,5.19,11.41,,1.49,1.49,43.7,27.95,27.5,13.9,5.796,-,41.7,38.6,,
27,25,AGL,AGL Energy,10.573,15.67,-70,16.70,12.55,63.00,f,4.02,5.74,-,103.90,15.1,-14.2,1.393,8.49,15.2,5.5,,
28,29,SGP,Stockland,9.825,4.16,-9,4.82,3.83,24.00,,5.77,5.77,-100.0,29.66,14.0,6.9,1.184,-,8.5,14.4,,
29,30,APA,APA Grp,9.761,8.76,+1,9.88,6.834,36.25,,4.14,4.14,2.1,82.16,10.7,3.2,3.910,2.47,28.5,30.1,,
30,31,CWN,Crown Resorts,9.760,13.40,+4,16.47,11.66,37.00,p,2.76,3.35,-,65.22,20.5,30.4,2.451,4.14,-15.4,20.0,,
31,32,CTX,Caltex Aust,9.161,33.93,-61,38.81,24.19,70.00,f,2.06,2.95,105.9,7.40,458.5,-48.8,3.617,8.64,40.3,36.6,,
32,33,LLC,Lend Lease Grp,8.928,15.38,-32,17.72,13.005,76.00,,4.94,4.94,69.0,162.10,9.5,47.9,1.834,6.16,18.9,29.6,,
33,28,NCM,Newcrest Min,8.639,11.27,-193,15.34,8.51,-,,-,-,-100.0,-268.90,-,-4.3,1.121,10.81,3.4,-21.4,,
34,36,ASX,ASX,8.371,43.24,+19,45.37,34.07,182.20,f,4.21,6.02,4.6,202.90,21.3,-,2.280,6.97,25.2,17.6,,
35,34,SHL,Sonic Healthcare,8.309,20.67,-119,23.73,16.50,69.00,p,3.34,4.12,8.1,95.20,21.7,13.3,2.673,2.81,18.0,22.6,,
36,35,JHX,James Hardie Ind,8.248,18.50,-28,19.34,11.16,44.63,,2.41,2.41,2.8,85.15,21.7,256.8,-,.60,41.2,37.3,,
37,38,QAN,Qantas Airways,8.104,3.69,+6,3.79,1.25,-,,-,-,-,-108.60,-,126.2,2.828,.63,176.4,47.9,,
38,37,CIM,Cimic Grp,7.901,23.34,-34,24.45,18.08,99.00,f,4.24,6.06,4.8,200.47,11.6,-,2.089,9.53,12.2,16.7,,
39,41,AIO,Asciano,7.881,8.08,+21,8.19,5.48,16.75,f,2.07,2.96,23.9,26.10,31.0,.7,2.121,.93,37.1,25.8,,
40,39,GPT,GPT Grp,7.804,4.39,-6,4.89,3.77,21.70,,4.94,4.94,3.9,38.27,11.5,-22.0,1.126,3.94,13.4,15.0,,
41,43,DXS,DEXUS Prop Grp,7.310,7.53,-3,8.25,1.10,41.04,,5.45,5.45,4.3,42.27,17.8,-26.7,1.208,6.47,11.6,14.6,,
42,44,TPM,TPG Telecom,7.255,9.14,-9,9.72,5.28,10.25,f,1.12,1.60,23.3,23.60,38.7,15.1,8.716,.26,67.7,70.6,,
43,40,STO,Santos,7.183,7.16,-50,15.32,6.92,35.00,f,4.89,6.98,16.7,-95.60,-,5.1,.763,-,-49.2,-10.4,,
44,42,ORI,Orica,7.103,19.17,-73,22.73,16.87,96.00,p,5.01,5.77,2.1,157.60,12.2,-2.1,1.615,5.50,-11.3,-5.2,,
45,46,CCL,Coca-Cola Amatil,6.949,9.10,+5,11.00,8.19,42.00,p,4.62,6.10,-25.0,35.60,25.6,-25.4,4.120,1.76,2.0,-9.3,,
46,47,AFI,Aust Foundation,6.866,6.30,+5,6.39,5.80,23.00,f,3.65,5.21,4.5,27.23,23.1,11.5,1.261,5.85,4.9,16.6,,
47,45,MGR,Mirvac Grp,6.824,1.845,-8,2.19,1.635,9.40,,5.09,5.09,3.5,13.05,14.1,7.3,1.105,1.69,7.0,16.4,,
48,48,CPU,Computershare,6.797,12.22,+11,13.56,10.875,30.00,p,2.45,2.67,3.6,23.36,52.3,8.1,5.052,-2.69,-4.8,20.0,,
49,49,IPL,Incitec Pivot,6.254,3.71,-6,4.40,2.655,11.70,,3.15,3.24,17.4,16.70,22.2,18.3,1.419,.77,29.1,10.1,,
50,50,BEN,Bendigo&Adelaide Bk,5.898,12.99,+3,14.45,11.20,66.00,f,5.08,7.26,4.9,94.40,13.8,12.2,1.186,7.22,7.3,23.7,,
51,51,TTS,Tatts Grp,5.756,3.94,-8,4.20,3.02,14.50,f,3.68,5.26,-12.9,15.10,26.1,-7.8,2.029,-1.19,15.2,16.7,,
52,54,AIA,Auckland Airport,5.702,4.79,+16,4.835,3.29,13.31,,2.78,2.78,-35.8,17.05,28.1,25.8,2.102,2.34,41.9,40.3,,
53,53,REA,REA Grp,5.640,42.82,+13,51.38,37.33,64.50,f,1.51,2.15,37.4,155.90,27.5,36.5,13.813,3.04,-8.8,48.4,,
54,52,MPL,Medibank Private,5.591,2.03,-4,2.59,2.00,-,,-,-,-,5.20,39.0,-,4.011,.38,-,-,,
55,55,ARG,Argo Invest,5.493,8.24,+2,8.44,7.35,28.50,f,3.46,4.94,5.7,30.20,27.3,8.9,1.281,7.52,10.0,19.6,,
56,56,ALL,Aristocrat Leisure,5.375,8.48,-5,8.74,5.23,16.00,,1.89,1.89,-3.0,-1.01,-,48.8,7.612,1.62,52.1,57.9,,
57,57,FMG,Fortescue Metals Grp,5.169,1.66,-5.5,5.03,1.61,13.00,f,7.83,11.19,100.0,44.86,3.7,75.0,.642,2.96,-64.8,-23.8,,
58,62,COH,Cochlear,5.117,89.64,+288,93.97,62.40,217.00,p,2.42,2.69,.8,252.90,35.4,-29.3,15.543,1.58,44.8,14.8,,
59,60,SEK,Seek,5.058,14.70,+13,18.99,13.50,35.00,f,2.38,3.40,36.4,57.70,25.5,21.0,3.444,-.13,-9.5,37.0,,
60,59,FBU,Fletcher Bldg,4.994,7.25,-3,8.70,6.95,31.40,,4.33,4.33,19.7,41.09,17.6,22.0,1.556,2.59,-9.4,20.0,,
61,65,BLD,Boral,4.988,6.52,+27,6.66,4.68,16.50,f,2.53,3.62,36.4,38.93,16.7,8.6,1.490,4.18,25.3,27.9,,
62,58,HVN,Harvey Norman,4.987,4.49,-13,4.99,2.968,17.00,f,3.79,5.41,55.6,22.63,19.8,8.2,2.002,2.37,60.0,38.3,,
63,61,BOQ,Bank of Qld,4.931,13.30,-8,14.73,11.45,70.00,f,5.26,7.52,124.9,77.60,17.1,15.4,1.476,7.01,12.0,28.0,,
