Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 22, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4674.1 at 2011-07-22T16:37:45. Report at Friday, July 22, 2011. Processed Saturday at 2011-07-23T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,139.475,43.43,+54,49.81,36.94,94.58,f,2.18,3.11,-9.2,331.41,13.1,6.1,2.410,9.91,10.7,5.9,,
2,2,CBA,C'wlth Bank  of Aust,78.743,50.52,+150,55.77,47.45,302.00,f,5.98,8.54,27.2,350.70,14.4,26.4,2.214,-,1.8,14.9,,
3,3,WBC,Westpac Banking,65.450,21.60,+102,25.60,20.50,150.00,f,6.94,9.92,19.8,249.20,8.7,55.7,1.631,9.55,-3.6,6.6,,
4,4,ANZ,ANZ Banking Grp,57.125,21.73,+95,25.96,20.45,138.00,f,6.35,9.07,23.5,206.30,10.5,17.1,1.673,10.61,.2,17.2,,
5,5,NAB,National Aust Bank,55.513,25.22,+182,28.18,22.60,162.00,f,6.42,9.18,4.1,205.10,12.3,10.1,1.425,12.80,7.1,7.7,,
6,6,NWS,News Corp,39.221,15.20,+43,18.48,13.65,13.42,,.88,.88,6.9,131.81,11.5,-63.3,.405,-,-6.4,-.5,,
7,7,TLS,Telstra Corp,38.076,3.06,+7,3.36,2.55,28.00,f,9.15,13.07,-,26.00,11.8,-5.0,2.927,.36,4.9,-4.1,,
8,9,WES,Wesfarmers,36.164,31.21,+84,35.26,29.64,135.00,f,4.33,6.18,13.6,161.10,19.4,-20.6,1.271,-,4.6,3.7,,
9,8,RIO,Rio Tinto,35.950,82.50,+114,89.04,68.58,111.21,f,1.35,1.93,128.8,718.78,11.5,75.2,.560,18.72,18.5,-4.2,,
10,10,WOW,Woolworths,33.867,27.84,+49,30.18,25.52,119.00,f,4.27,6.11,10.6,170.11,16.4,9.0,4.332,1.87,12.6,7.5,,
11,11,WPL,Woodside Petroleum,31.571,39.80,+63,50.85,38.17,110.84,f,2.78,3.98,2.5,200.73,19.8,-5.9,2.702,13.93,-1.8,-6.9,,
12,12,NCM,Newcrest Min,30.615,40.02,-25,43.71,32.36,30.00,,.75,.75,66.7,144.10,27.8,53.0,6.111,13.16,23.3,11.4,,
13,13,FMG,Fortescue Metals Grp,20.673,6.64,+23,7.34,4.22,3.00,,.45,.45,-,31.06,21.4,481.1,11.932,.29,55.5,-8.5,,
14,14,WDC,Westfield Grp,19.026,8.24,-18,10.204,8.14,63.56,,7.71,7.71,-13.3,48.14,17.1,19.7,1.132,7.18,-8.4,-6.9,,
15,15,QBE,QBE Insurance Grp,18.936,17.33,+64,19.60,16.07,128.00,p,7.39,7.78,-,121.72,14.2,-39.0,1.852,-,11.7,-2.5,,
16,16,CSL,CSL,17.581,33.30,+94,38.07,30.57,80.00,,2.40,2.47,14.3,170.88,19.5,-4.1,4.171,5.54,2.9,.7,,
17,17,ORG,Origin Energy,16.256,15.27,+25,17.22,14.41,50.00,f,3.27,4.68,-,12.00,127.3,8.5,1.421,7.97,11.1,5.1,,
18,18,AMP,AMP,13.496,4.80,+12,5.82,4.60,30.00,p,6.25,7.86,-,37.90,12.7,-3.4,4.502,.98,-4.2,-4.6,,
19,19,STO,Santos,11.747,13.38,+15,16.90,12.19,37.00,f,2.77,3.95,-11.9,59.80,22.4,48.3,1.545,-,3.4,-4.6,,
20,20,BXB,Brambles,10.844,7.33,+25,7.46,5.11,25.50,p,3.48,3.78,-24.2,35.59,20.6,-21.1,5.661,8.25,41.0,.3,,
21,21,MQG,Macquarie Grp,10.469,30.06,+106,41.95,27.35,186.00,,6.19,6.19,-,282.50,10.6,-13.1,.877,26.16,-14.8,-12.0,,
22,22,SUN,Suncorp Grp,9.945,7.73,+1,9.76,7.58,35.00,f,4.53,6.47,-12.5,50.35,15.4,107.0,.713,.01,-3.8,-10.2,,
23,23,FGL,Foster's Grp,9.918,5.11,+3,5.251,4.23,27.25,f,5.33,7.62,-,-26.30,-,-1.8,3.652,.54,14.0,13.4,,
24,24,ORI,Orica,9.736,26.75,+50,28.10,23.81,91.00,p,3.40,4.56,3.0,428.57,6.2,16.7,2.680,1.52,10.0,10.2,,
25,26,OSH,Oil Search,9.112,6.90,+32,7.64,5.61,4.16,,.60,.60,-8.1,13.97,49.4,13.5,3.309,-,18.9,7.6,,
26,25,CNA,Coal & Allied Ind,8.914,102.95,+45,134.99,93.00,588.00,f,5.71,8.16,15.3,812.60,12.7,-37.4,5.872,.17,12.3,4.6,,
27,28,AMC,Amcor,8.826,7.19,+22,7.43,6.21,34.00,,4.73,4.73,-7.3,25.70,28.0,-,2.140,1.48,15.2,19.4,,
28,27,CCL,Coca-Cola Amatil,8.778,11.58,+27,12.74,10.71,48.50,f,4.19,5.98,11.5,66.00,17.5,11.4,4.788,1.64,5.1,19.3,,
29,29,QRN,QR National,8.296,3.40,+4,3.59,2.53,-,,-,-,-,11.37,29.9,-,1.222,-,-,-,,
30,32,ILU,Iluka Res,7.913,18.90,+101,19.46,5.07,8.00,,.42,.42,-,8.60,219.8,-,7.037,2.54,245.7,58.2,,
31,30,WRT,Westfield Retail Tr,7.819,2.56,-5,2.75,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
