Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 16, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4364.7 at 2012-03-16T16:41:23. Report at Friday, March 16, 2012. Processed Saturday at 2012-03-17T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,112.313,34.97,+26,49.81,33.68,103.08,f,2.95,4.21,-3.2,397.33,8.8,39.1,2.088,11.69,-22.7,5.7,,
2,2,CBA,C'wlth Bank  of Aust,77.419,48.96,+88,54.00,42.30,325.00,f,6.64,9.48,10.3,429.40,11.4,18.7,2.076,-,-.2,18.7,,
3,3,WBC,Westpac Banking,64.534,21.13,+44,25.60,17.84,156.00,f,7.38,10.55,12.2,233.00,9.1,5.0,1.478,9.96,-6.7,10.1,,
4,4,ANZ,ANZ Banking Grp,60.316,22.51,+58,24.49,17.63,140.00,f,6.22,8.88,11.1,208.20,10.8,7.6,1.589,11.44,1.0,19.4,,
5,5,NAB,National Aust Bank,54.144,24.18,+62,28.18,19.64,172.00,f,7.11,10.16,13.2,233.60,10.4,16.9,1.283,13.62,.2,13.3,,
6,6,NWS,News Corp,46.845,19.17,+52,19.49,13.32,14.59,,.76,.76,-5.5,112.63,17.0,-13.4,1.683,1.84,8.2,20.5,,
7,7,TLS,Telstra Corp,40.564,3.26,+1,3.45,2.64,28.00,f,8.59,12.27,-,28.30,11.5,-16.7,3.300,.30,26.1,10.1,,
8,8,WES,Wesfarmers,33.803,29.07,+55,34.18,26.04,155.00,f,5.33,7.62,20.0,167.00,17.4,22.7,1.328,-,-3.8,20.8,,
9,9,WOW,Woolworths,31.494,25.67,+45,27.99,23.21,124.00,f,4.83,6.90,6.1,157.79,16.3,5.1,4.014,2.25,.2,5.3,,
10,11,RIO,Rio Tinto,28.377,65.12,+99,88.85,58.52,134.01,f,2.06,2.94,21.9,298.35,21.8,13.0,.487,19.14,-21.7,15.0,,
11,10,WPL,Woodside Petroleum,28.360,35.20,-110,50.85,29.76,103.39,f,2.94,4.20,-6.6,187.08,18.8,12.3,2.171,15.47,-22.6,.2,,
12,12,NCM,Newcrest Min,23.178,30.30,-163,42.680,29.51,32.00,,1.06,1.06,20.0,147.20,20.6,-6.7,1.671,14.26,-22.7,-1.6,,
13,13,WDC,Westfield Grp,20.134,8.72,+3,9.56,7.21,48.40,,5.55,5.55,-23.8,66.55,13.1,-18.9,1.183,7.27,-1.2,10.5,,
14,14,FMG,Fortescue Metals Grp,18.091,5.81,+17,6.84,3.95,8.00,f,1.38,1.97,-,45.92,12.7,89.5,7.981,.51,-7.9,32.5,,
15,15,CSL,CSL,17.457,33.61,+61,37.00,26.12,81.00,,2.41,2.43,-,174.79,19.2,6.0,4.790,5.29,-3.5,3.5,,
16,17,QBE,QBE Insurance Grp,15.211,13.14,+126,19.60,9.88,87.00,p,6.62,7.03,-32.0,63.90,20.6,-48.7,1.480,.04,-20.9,-6.1,,
17,16,ORG,Origin Energy,13.937,12.83,-29,17.22,12.00,50.00,f,3.90,5.57,8.8,108.80,11.8,18.8,1.031,7.10,-18.0,1.4,,
18,18,STO,Santos,13.629,14.46,+8,16.90,10.11,30.00,f,2.07,2.96,-18.9,84.80,17.1,13.4,1.521,-,-4.8,-2.4,,
19,19,AMP,AMP,11.990,4.20,+16,5.82,3.61,29.00,p,6.90,8.08,-3.3,26.30,16.0,-5.4,1.738,.89,-16.9,2.1,,
20,21,SUN,Suncorp Grp,10.602,8.24,+23,8.85,6.03,40.00,f,4.85,6.93,-,48.50,17.0,-31.5,.756,6.14,2.0,16.2,,
21,20,BXB,Brambles,10.423,7.04,+2,7.47,5.79,26.00,p,3.69,4.01,4.0,31.45,22.4,-10.1,4.566,2.05,3.3,17.8,,
22,24,QRN,QR National,9.662,3.96,+10,4.03,2.85,7.40,,1.87,1.87,-,11.33,35.0,37.7,1.382,.29,20.7,-,,
23,22,ORI,Orica,9.600,26.30,+30,28.10,21.34,90.00,f,3.42,4.58,-5.3,173.50,15.2,-9.6,2.477,2.09,3.3,27.9,,
24,25,MQG,Macquarie Grp,9.597,27.53,+173,36.76,19.94,165.00,,5.99,5.99,-,256.28,10.7,-13.1,.804,28.14,-20.4,5.2,,
25,23,OSH,Oil Search,9.197,6.94,-21,7.64,5.43,3.86,,.56,.56,-11.2,15.11,45.9,62.0,3.096,-,-1.9,10.8,,
26,26,CCL,Coca-Cola Amatil,9.069,11.94,+20,12.47,10.04,52.50,f,4.40,6.28,8.3,78.10,15.3,4.4,4.458,1.88,6.2,16.0,,
27,27,AMC,Amcor,8.519,7.06,+5,7.54,5.87,36.00,,5.10,5.10,18.6,27.40,25.8,15.1,2.273,1.20,5.3,25.4,,
28,28,TCL,Transurban Grp,8.385,5.75,+13,5.87,4.54,28.50,p,4.96,5.22,12.5,9.00,63.9,71.1,2.100,2.42,12.8,13.2,,
29,29,LEI,Leighton Hldgs,8.013,23.77,+28,29.36,16.79,60.00,,2.52,2.52,30.4,-133.10,-,-4.3,2.896,6.43,-15.5,11.7,,
30,30,WRT,Westfield Retail Tr,7.544,2.47,+1,2.73,2.18,16.50,,6.68,6.68,3650.0,31.96,7.7,-79.7,.757,3.26,.5,-,,
31,33,WOR,WorleyParsons,7.087,29.30,+45,33.61,21.13,90.00,p,3.07,3.72,13.9,157.70,18.6,2.7,3.817,.77,-2.4,21.5,,
32,31,SGP,Stockland,7.031,3.08,-,3.89,2.52,23.90,,7.76,7.76,8.7,26.90,11.4,8.7,.799,3.69,-10.9,9.2,,
33,34,IAG,Insurance Aust Grp,6.965,3.35,+6,3.66,2.74,12.00,f,3.58,5.12,23.1,11.24,29.8,141.6,1.521,1.19,-3.1,2.3,,
34,32,ILU,Iluka Res,6.955,16.61,-11,19.46,10.79,75.00,f,4.52,5.93,837.5,130.10,12.8,1321.0,4.532,3.65,31.1,63.3,,
35,35,AGK,AGL Energy,6.811,14.66,+58,15.79,12.50,60.00,f,4.09,5.85,1.7,94.90,15.4,38.6,1.074,6.98,6.7,3.3,,
36,36,CWN,Crown,6.301,8.65,+27,9.20,7.45,37.00,p,4.28,5.19,-,60.66,14.3,14.9,1.932,3.22,10.9,16.8,,
37,37,GPT,GPT Grp,5.579,3.09,-2,3.27,2.58,17.80,,5.76,5.76,31.9,16.29,19.0,-51.8,.822,3.59,4.1,25.1,,
38,39,GMG,Goodman Grp,5.570,.72,+3,.76,.52,3.80,,5.28,5.28,2.9,5.01,14.4,-35.8,1.111,.50,11.5,40.8,,
39,38,ASX,ASX,5.463,31.19,+55,35.76,25.83,185.80,f,5.96,8.51,5.8,203.20,15.3,2.4,1.808,3.91,-3.7,7.7,,
40,40,IPL,Incitec Pivot,5.342,3.28,+12,4.50,2.94,11.50,,3.51,3.51,47.4,27.30,12.0,19.3,1.441,.45,-21.6,18.5,,
41,41,SYD,Sydney Airport,5.025,2.70,+5,3.59,2.54,21.00,,7.78,7.78,-,-12.89,-,-,2.066,-2.28,-4.8,25.1,,
42,42,CFX,CFS Retail Prop,4.842,1.705,-3,1.90,1.49,12.90,p,7.57,7.58,1.6,13.47,12.7,11.3,.830,2.06,-.4,8.9,,
43,43,AIO,Asciano,4.779,4.90,+11,4.97,1.33,6.50,f,1.33,1.89,-,16.70,29.3,114.5,1.485,.51,-4.8,31.8,,
44,47,RMD,ResMed Inc,4.669,3.00,+20,3.14,2.36,-,,-,-,-,13.87,21.6,-3.5,2.897,-,3.1,4.2,,
45,46,CPU,Computershare,4.668,8.40,+45,9.77,6.55,28.00,p,3.33,4.19,-,42.28,19.9,-23.4,4.025,-2.37,-6.0,1.5,,
46,44,NHC,New Hope Corp,4.493,5.41,-2,6.420,4.504,10.25,f,1.89,2.71,7.9,60.60,8.9,-27.5,1.898,2.79,13.5,23.2,,
47,45,SHL,Sonic Healthcare,4.492,11.52,+17,13.14,10.55,59.00,p,5.12,5.80,-,77.70,14.8,.7,1.785,-,1.2,6.3,,
48,48,LLC,Lend Lease Grp,4.300,7.52,-9,9.27,6.70,31.00,,4.12,4.12,9.4,89.80,8.4,31.5,1.184,4.07,-13.5,10.5,,
