Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 24, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5254.3 at 2014-01-24T16:41:36. Report at Friday, January 24, 2014. Processed Saturday at 2014-01-25T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,2,CBA,C'wlth Bank  of Aust,120.476,74.74,-73,79.88,63.90,364.00,f,4.87,6.96,9.0,477.90,15.6,8.9,2.648,20.84,22.1,19.4,,
2,1,BHP,BHP Billiton,118.961,37.04,-85,39.34,30.43,119.94,f,3.24,4.63,7.6,220.38,16.8,-24.4,1.532,13.47,2.3,-2.9,,
3,3,WBC,Westpac Banking,96.754,31.12,-48,34.879,27.071,174.00,f,5.59,7.99,4.8,220.40,14.1,6.6,2.038,11.07,18.2,18.5,,
4,4,ANZ,ANZ Banking Grp,84.107,30.65,-6,34.06,26.07,164.00,f,5.35,7.64,13.1,231.30,13.3,-.9,1.844,13.48,21.8,15.9,,
5,5,NAB,National Aust Bank,79.526,33.82,+8,37.07,27.26,190.00,f,5.62,8.03,5.6,229.50,14.7,5.1,1.706,14.64,31.1,18.9,,
6,6,TLS,Telstra Corp,64.082,5.15,-9,5.30,4.44,28.00,f,5.44,7.77,-,30.70,16.8,-2.9,4.977,.35,18.7,32.3,,
7,7,WES,Wesfarmers,49.104,42.95,-75,44.60,36.767,180.18,f,4.20,5.99,9.1,196.09,21.9,6.4,1.887,4.69,20.7,13.7,,
8,8,WOW,Woolworths,42.632,33.98,-21,36.84,30.95,133.00,f,3.91,5.59,5.6,182.59,18.6,-15.5,4.584,2.60,13.0,13.2,,
9,9,CSL,CSL,34.350,70.87,+11,71.13,53.92,105.64,,1.49,1.49,25.6,263.01,26.9,38.8,10.596,4.75,31.2,26.6,,
10,10,WPL,Woodside Petroleum,31.416,38.13,-110,39.53,33.292,156.29,f,4.10,5.86,19.9,368.63,10.3,18.4,2.061,19.62,13.8,.9,,
11,11,RIO,Rio Tinto,28.394,65.16,-116,72.30,49.81,184.67,f,2.83,4.05,15.9,-367.18,-,-38.8,.508,21.06,1.4,-5.9,,
12,12,WDC,Westfield Grp,21.072,9.97,-23,12.55,9.67,50.25,,5.04,5.04,2.3,64.24,15.5,-2.2,1.337,6.99,-6.8,5.9,,
13,14,MQG,Macquarie Grp,17.941,55.88,+192,56.20,30.526,221.26,p,3.96,4.64,42.9,313.27,17.8,21.6,1.502,31.64,52.1,17.1,,
14,13,FMG,Fortescue Metals Grp,16.285,5.23,-44,5.94,2.90,10.00,f,1.91,2.73,25.0,60.45,8.7,20.6,2.856,1.29,14.1,-4.8,,
15,15,SUN,Suncorp Grp,16.057,12.48,-4,13.75,10.218,55.00,f,4.41,6.30,37.5,38.42,32.5,-31.1,1.148,6.11,25.2,19.5,,
16,16,ORG,Origin Energy,15.285,13.88,+5,14.90,11.00,50.00,,3.60,4.37,-,34.60,40.1,-16.0,1.033,6.53,14.6,-1.0,,
17,17,QBE,QBE Insurance Grp,14.622,11.71,+11,17.53,10.05,30.00,f,2.56,3.66,-42.5,37.23,31.5,-1.7,1.330,4.94,.3,-8.1,,
18,18,BXB,Brambles,14.259,9.13,+15,9.32,7.442,27.00,p,2.96,3.34,3.9,44.42,20.6,13.6,4.371,.66,16.1,12.4,,
19,19,STO,Santos,13.438,13.85,-37,15.80,11.35,30.00,f,2.17,3.09,-,54.90,25.2,-11.4,1.435,-,18.4,3.2,,
20,22,AMC,Amcor,12.948,10.73,+28,10.86,7.616,40.00,,3.73,3.73,8.1,49.80,21.5,9.1,3.499,.94,45.1,25.1,,
21,20,IAG,Insurance Aust Grp,12.871,5.60,-12,6.25,4.75,36.00,f,6.43,9.18,111.8,37.57,14.9,180.4,2.580,1.38,18.6,19.6,,
22,21,AMP,AMP,12.807,4.33,-10,5.79,4.155,24.00,p,5.54,7.14,-13.8,24.80,17.5,-2.7,1.701,1.18,-14.6,-1.2,,
23,23,CWN,Crown Resorts,12.536,17.21,+10,18.22,11.08,37.00,p,2.15,2.61,-,54.34,31.7,-3.4,3.432,3.84,52.5,31.0,,
24,24,OSH,Oil Search,10.935,8.14,-6,8.975,6.86,4.08,,.50,.50,1.5,13.94,58.4,-36.9,3.539,2.52,12.1,7.5,,
25,25,AZJ,Aurizon Hldgs,10.729,5.02,+7,5.08,3.77,12.30,p,2.45,3.32,48.2,19.80,25.4,32.8,1.652,-,30.0,24.0,,
26,26,TCL,Transurban Grp,10.283,6.92,+12,7.31,6.03,32.50,p,4.70,5.14,5.1,11.70,59.1,209.0,3.056,2.10,18.9,15.5,,
27,27,CCL,Coca-Cola Amatil,9.148,11.98,-35,15.399,11.46,56.00,p,4.67,6.04,6.7,56.20,21.3,4.5,4.401,1.91,-9.4,6.7,,
28,29,WRT,Westfield Retail Tr,8.997,3.02,-4,3.45,2.82,19.42,,6.43,6.43,13.6,26.70,11.3,25.2,.865,3.47,.2,10.2,,
29,30,RHC,Ramsay Health Care,8.833,43.71,-74,45.17,29.21,70.50,f,1.61,2.30,17.5,125.10,34.9,17.2,5.729,2.47,51.0,40.2,,
30,28,ORI,Orica,8.716,23.54,-124,27.59,17.47,94.00,f,3.99,5.26,2.2,165.40,14.2,-20.7,2.182,4.44,-4.3,1.3,,
31,31,SGP,Stockland,8.531,3.70,-7,4.12,3.32,24.00,,6.49,6.49,-,4.70,78.7,-23.7,1.041,3.50,14.6,8.2,,
32,33,SYD,Sydney Airport,8.514,3.88,+8,4.20,3.11,22.50,,5.80,5.80,-,6.16,63.0,47.3,4.007,-2.67,30.2,16.5,,
33,32,AGK,AGL Energy,8.454,15.14,-10,16.60,13.85,63.00,f,4.16,5.94,3.3,70.70,21.4,120.0,1.152,7.56,2.3,5.8,,
34,34,GMG,Goodman Grp,8.181,4.76,+8,5.59,4.47,19.40,,4.08,4.54,79.6,9.63,49.4,76.5,1.402,2.69,10.3,18.4,,
35,36,NCM,Newcrest Min,7.267,9.48,+29,24.77,6.96,12.00,,1.27,1.27,-65.7,-754.50,-,-58.4,.721,12.45,-59.3,-35.8,,
36,35,RMD,ResMed Inc,7.103,5.00,-14,5.94,4.12,7.46,,1.49,1.49,-,23.18,21.6,34.1,4.090,-,21.4,16.9,,
37,37,ASX,ASX,6.969,36.00,-19,39.38,32.06,170.20,f,4.73,6.75,-2.8,195.50,18.4,1.5,2.098,5.04,9.6,4.7,,
38,38,SHL,Sonic Healthcare,6.720,16.77,-23,17.27,12.50,62.00,p,3.70,4.41,5.1,84.80,19.8,4.5,2.303,-2.51,28.0,17.2,,
39,39,AFI,Aust Foundation,6.444,6.18,-7,6.33,5.10,22.00,f,3.56,5.08,4.8,23.83,25.9,9.4,1.393,5.78,18.8,12.6,,
40,41,LLC,Lend Lease Grp,6.292,10.91,-21,11.67,8.12,42.00,,3.85,3.85,10.5,101.70,10.7,8.6,1.453,5.33,9.7,12.2,,
41,40,CPU,Computershare,6.263,11.26,-28,11.66,9.40,28.00,p,2.49,2.70,-,30.46,37.0,42.8,5.136,-2.46,10.6,7.1,,
42,42,MGR,Mirvac Grp,6.230,1.70,-4.5,1.835,1.50,8.70,,5.12,5.12,53.6,4.06,41.9,9.4,1.037,1.62,12.8,18.1,,
43,43,GPT,GPT Grp,6.051,3.57,-8,4.23,3.34,19.90,,5.57,5.57,8.4,33.45,10.7,63.5,.880,3.76,-.3,13.1,,
44,44,CFX,CFS Retail Prop,5.914,1.965,-1,2.26,1.875,13.60,,6.92,6.95,3.8,10.44,18.8,8.2,1.026,2.04,5.1,10.1,,
45,45,JHX,James Hardie Ind,5.846,13.18,-16,13.50,8.74,24.02,,1.82,1.82,-57.5,38.70,34.1,-89.7,334.882,.11,35.6,32.9,,
46,46,FBU,Fletcher Bldg,5.785,8.41,+13,8.785,6.58,26.66,,3.17,3.76,5.9,40.10,21.0,9.4,1.932,2.20,13.4,16.5,,
47,47,AIO,Asciano,5.521,5.66,-6,6.23,4.57,11.50,f,2.03,2.90,53.3,34.90,16.2,38.9,1.519,.86,19.6,7.3,,
48,49,LEI,Leighton Hldgs,5.443,16.14,+25,24.29,14.40,105.00,p,6.51,7.90,33.3,208.10,7.8,31.8,1.866,8.37,-17.8,-16.4,,
49,48,REA,REA Grp,5.386,40.89,-5,42.98,20.19,41.50,f,1.01,1.45,25.8,83.30,49.1,25.8,17.105,1.85,101.4,53.7,,
50,50,CTX,Caltex Aust,5.149,19.07,-21,23.77,16.80,40.00,f,2.10,3.00,-11.1,31.40,60.7,-56.4,2.384,8.06,.2,15.6,,
51,51,APA,APA Grp,5.098,6.10,-9,6.97,5.61,35.50,,5.82,5.82,1.4,38.70,15.8,5.5,2.029,1.42,12.2,23.5,,
52,52,XRO,Xero,5.000,39.20,+10,41.00,5.55,-,,-,-,-,-12.45,-,-,48.706,.48,569.0,-,,
53,56,BEN,Bendigo & Adelaide Bk,4.764,11.62,+2,12.09,9.14,61.00,f,5.25,7.50,1.7,84.90,13.7,-3.9,1.074,6.62,33.8,13.3,,
54,54,IPL,Incitec Pivot,4.754,2.89,-2,3.34,2.305,9.20,p,3.18,4.20,-25.8,29.40,9.8,-26.3,1.127,.70,-7.4,-9.2,,
55,55,ARG,Argo Invest,4.750,7.36,-5,7.44,6.03,26.50,f,3.60,5.14,1.9,27.70,26.6,3.3,1.263,7.31,14.7,9.5,,
56,53,DXS,DEXUS Prop Grp,4.721,1.02,-2,1.24,.98,6.18,,6.06,6.06,12.2,10.91,9.3,251.5,.909,1.05,3.5,13.6,,
57,57,FLT,Flight Centre Travel,4.600,45.75,+25,53.12,29.25,137.00,f,2.99,4.28,22.3,245.60,18.6,23.0,4.482,6.57,55.6,30.2,,
58,58,AIA,Auckland Airport,4.563,3.45,+3,3.47,2.15,10.09,,2.92,2.92,20.9,11.34,30.4,19.1,2.167,1.59,57.1,30.8,,
59,59,TPM,TPG Telecom,4.326,5.45,-5,5.68,2.43,7.50,f,1.38,1.97,36.4,18.80,29.0,63.4,6.043,.27,103.3,59.2,,
60,60,SEK,Seek,4.318,12.73,-,13.59,7.90,22.00,f,1.73,2.47,27.2,88.30,14.4,34.0,3.330,-,54.8,27.0,,
61,61,TTS,Tatts Grp,4.209,2.97,-,3.42,2.91,15.50,f,5.22,7.45,-32.6,17.87,16.6,-30.8,1.525,-1.28,-4.4,14.6,,
62,64,TEL,Telecom Corp of NZ,4.104,2.25,+2,2.34,1.755,13.03,,5.79,5.79,-15.4,10.95,20.5,-,3.448,.16,22.9,25.5,,
63,63,SPN,SP AusNet,4.081,1.205,-2.5,1.32,1.105,8.28,p,6.87,7.84,3.9,8.54,14.1,-3.3,1.189,.91,12.3,20.4,,
64,62,WOR,WorleyParsons,4.073,16.73,-55,27.45,15.08,92.50,,5.53,6.59,1.7,130.80,12.8,-6.8,1.858,-,-31.1,-12.6,,
65,66,PTM,Platinum Asset,4.010,6.93,+20,7.09,4.66,22.00,f,3.17,4.53,4.8,22.92,30.2,.3,11.655,-,49.6,19.3,,
66,65,TOL,Toll Hldgs,3.951,5.51,-8,6.20,4.63,27.00,f,4.90,7.00,8.0,11.80,46.7,2.0,1.465,1.44,9.4,2.7,,
67,67,BOQ,Bank of Qld,3.739,11.59,-12,12.76,7.98,58.00,f,5.00,7.15,11.5,58.40,19.8,838.5,1.327,-,49.1,13.6,,
68,68,BLD,Boral,3.676,4.72,-7,5.28,3.97,11.00,f,2.33,3.33,-,-27.70,-,6.5,1.083,3.17,-1.6,2.1,,
69,69,ILU,Iluka Res,3.622,8.65,-25,12.08,8.05,15.00,f,1.73,2.48,-53.3,29.20,29.6,-25.4,2.311,3.74,-9.6,3.8,,
70,70,SOL,Soul Pattinson WH,3.591,15.00,-16,15.60,12.94,46.00,f,3.07,4.38,4.5,44.04,34.1,3.9,.958,12.06,13.0,9.9,,
71,71,AWC,Alumina,3.564,1.27,+2,1.405,.89,-,,-,-,-100.0,-1.92,-,-,1.408,1.01,15.0,-17.4,,
