Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 17, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4853.0 at 2010-12-17T16:36:24. Report at Friday, December 17, 2010. Processed Saturday at 2010-12-18T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,151.124,45.03,-41,45.77,35.58,95.12,f,2.11,3.02,-9.2,268.22,16.8,6.1,2.611,10.21,6.9,6.8,,
2,2,CBA,C'wlth Bank  of Aust,78.528,50.70,+11,60.00,47.05,290.00,f,5.72,8.17,27.2,344.50,14.7,26.4,2.208,15.94,-2.3,.9,,
3,3,WBC,Westpac Banking,69.361,23.19,+62,28.43,20.56,139.00,f,5.99,8.56,19.8,214.20,10.8,55.7,1.729,8.96,-2.5,-,,
4,4,ANZ,ANZ Banking Grp,60.459,23.59,-24,26.23,19.95,126.00,f,5.34,7.63,23.5,178.90,13.2,17.1,1.770,10.38,8.9,1.1,,
5,5,NAB,National Aust Bank,51.624,24.15,-7,29.03,22.23,152.00,f,6.29,8.99,4.1,191.80,12.6,10.1,1.325,12.63,-6.0,-8.0,,
6,6,NWS,News Corp b voting,39.678,16.24,-15,20.18,15.40,13.90,,.86,.86,6.9,113.81,14.3,-63.3,.433,1.56,-8.6,-11.8,,
7,7,RIO,Rio Tinto,37.323,85.65,-171,88.55,58.86,100.83,f,1.18,1.68,-62.3,465.33,18.4,-56.1,.729,15.37,16.0,-5.1,,
8,8,WES,Wesfarmers,36.553,31.52,-12,34.83,26.76,125.00,f,3.97,5.67,13.6,135.70,23.2,-20.6,1.283,3.61,4.8,-.8,,
9,9,TLS,Telstra Corp,34.467,2.77,+3,3.48,2.55,28.00,f,10.11,14.44,-,31.40,8.8,-5.0,2.650,.38,-11.1,-9.0,,
10,10,WPL,Woodside Petroleum,33.819,43.17,+17,49.28,39.63,111.34,f,2.58,3.68,-17.8,268.28,16.1,-36.1,3.259,16.79,-6.3,-2.3,,
