Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 7, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4812.0 at 2011-01-07T16:41:09. Report at Friday, January 7, 2011. Processed Saturday at 2011-01-08T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,149.748,44.62,-63,46.59,35.58,95.12,f,2.13,3.05,-9.2,268.22,16.6,6.1,2.624,10.21,7.4,6.9,,
2,2,CBA,C'wlth Bank  of Aust,77.275,49.89,-88,60.00,47.05,290.00,f,5.81,8.30,27.2,344.50,14.5,26.4,2.211,15.94,-2.2,.9,,
3,3,WBC,Westpac Banking,66.641,22.15,-6,28.43,20.56,139.00,f,6.28,8.96,19.8,214.20,10.3,55.7,1.664,8.96,-6.6,-1.5,,
4,4,ANZ,ANZ Banking Grp,59.500,22.92,-43,26.23,19.95,126.00,f,5.50,7.85,23.5,178.90,12.8,17.1,1.775,10.38,7.8,.8,,
5,5,NAB,National Aust Bank,51.397,23.69,-1,29.03,22.23,152.00,f,6.42,9.17,4.1,191.80,12.4,10.1,1.320,12.63,-7.8,-8.5,,
6,6,NWS,News Corp b voting,40.291,16.55,+51,20.18,15.40,13.90,,.84,.84,6.9,113.81,14.5,-63.3,.427,1.56,-9.7,-12.2,,
7,7,RIO,Rio Tinto,36.813,84.48,-99,88.55,58.86,100.83,f,1.19,1.71,-62.3,465.33,18.2,-56.1,.727,15.37,15.8,-5.2,,
8,8,WES,Wesfarmers,36.275,31.28,-72,34.83,26.76,125.00,f,4.00,5.71,13.6,135.70,23.1,-20.6,1.303,3.61,6.4,-.3,,
9,9,TLS,Telstra Corp,34.467,2.77,-2,3.47,2.55,28.00,f,10.11,14.44,-,31.40,8.8,-5.0,2.669,.38,-10.5,-8.8,,
10,10,WPL,Woodside Petroleum,33.514,42.78,+22,49.28,39.63,111.34,f,2.60,3.72,-17.8,268.28,15.9,-36.1,3.213,16.79,-7.6,-2.8,,
11,11,WOW,Woolworths,31.863,26.27,-70,30.18,25.19,115.00,f,4.38,6.25,10.6,164.01,16.0,9.0,4.184,2.03,.3,-4.0,,
12,12,NCM,Newcrest Min,29.545,38.61,-183,43.71,29.73,25.00,,.65,.65,66.7,115.20,33.5,53.0,6.177,10.19,15.2,7.4,,
13,13,WDC,Westfield Grp stp,22.513,9.75,+17,10.508,8.971,79.00,,8.10,8.10,-11.7,53.60,18.2,-19.4,.910,10.49,4.4,-10.3,,
14,14,FMG,Fortescue Metals Grp,20.450,6.57,+3,6.93,3.28,-,,-,-,-,22.12,29.7,481.1,11.749,.51,47.3,-4.5,,
15,15,CSL,CSL,19.647,35.98,-31,37.56,30.45,80.00,p,2.22,2.29,14.3,185.77,19.4,-4.1,4.701,5.93,14.3,1.8,,
16,16,QBE,QBE Insurance Grp,18.730,17.81,-34,25.09,16.09,128.00,p,7.19,7.73,1.6,144.33,12.3,-6.2,1.854,.49,-24.1,-13.3,,
17,17,ORG,Origin Energy,14.635,16.54,-12,17.94,13.85,50.00,f,3.02,4.32,-,69.70,23.7,8.5,1.289,8.46,2.2,27.7,,
18,19,MQG,Macquarie Grp,13.135,37.88,+87,53.66,33.01,186.00,,4.91,4.91,.5,289.20,13.1,2.9,1.090,25.21,-19.9,-16.4,,
19,18,AXA,AXA Asia Pacific,13.064,6.32,+1,6.70,4.86,18.50,p,2.93,3.15,-,30.79,20.5,-,2.915,1.01,-.8,-1.2,,
20,20,STO,Santos,11.294,12.92,-23,15.10,11.24,42.00,f,3.25,4.64,8.3,63.50,20.3,-67.0,1.650,-,-3.6,3.2,,
21,22,SUNDA,Suncorp-Metway def,10.994,8.58,-3,8.86,8.24,-,,-,-,-,61.81,13.9,-,-,5.75,-,-,,
22,21,AMP,AMP,10.954,5.23,-6,6.64,4.85,31.00,p,5.93,7.32,-25.0,39.80,13.1,28.9,4.206,.90,-17.4,-14.1,,
23,23,FGL,Foster's Grp,10.838,5.60,-8,6.44,5.11,27.25,f,4.87,6.95,-,-24.10,-,-1.8,4.048,.49,8.3,-,,
24,24,CNA,Coal & Allied Ind,10.688,123.44,+349,128.50,78.05,800.00,f,6.48,9.26,-28.2,877.40,14.1,-27.2,6.908,19.26,65.0,24.5,,
25,25,BXB,Brambles,10.503,7.24,+12,7.75,5.11,25.00,p,3.45,3.75,-24.2,36.96,19.6,-21.1,5.392,.88,8.9,-11.2,,
26,26,LEI,Leighton Hldgs,9.304,30.79,+1,41.70,27.61,150.00,f,4.87,6.96,30.4,204.60,15.0,-4.3,3.606,8.13,-15.8,-17.0,,
27,27,OSH,Oil Search,9.190,7.00,-4,7.20,4.97,4.31,,.62,.62,-52.7,13.71,51.1,-68.5,3.197,-,15.7,14.7,,
28,28,ORI,Orica,9.127,25.13,+23,26.93,22.085,95.00,f,3.78,4.97,3.0,370.97,6.8,153.9,2.482,1.44,4.4,-1.5,,
29,31,CCL,Coca-Cola Amatil,8.497,11.24,+38,12.74,10.32,45.50,f,4.05,5.78,11.5,63.10,17.8,10.1,5.131,1.47,-2.1,9.0,,
30,29,SGP,Stockland stp,8.484,3.56,-4,4.23,3.50,21.80,,6.12,6.12,-35.9,20.10,17.7,-45.5,.982,3.59,-8.9,-19.7,,
31,30,AMC,Amcor,8.173,6.67,-8,7.04,5.73,29.50,,4.42,4.42,-7.3,15.80,42.2,-,2.006,1.49,13.4,7.2,,
32,32,IAG,Insurance Aust Grp,8.171,3.93,+5,4.12,3.22,13.00,f,3.31,4.73,30.0,4.39,89.5,-27.0,1.733,1.16,-.4,2.0,,
33,33,WRT,Westfield Retail Tst stp,7.727,2.53,-4,2.69,2.49,-,,-,-,-,-,-,-,-,-,-,-,,
34,34,TCL,Transurban stp,7.524,5.22,+10,5.560,4.13,25.00,,4.79,4.79,10.3,4.60,113.5,-,1.767,2.77,-2.6,-3.4,,
35,35,AGK,AGL Energy,7.025,15.33,+10,16.92,13.51,59.00,,3.85,4.66,9.3,79.30,19.3,-19.8,1.203,5.89,12.5,8.7,,
36,38,IPL,Incitec Pivot,6.906,4.24,+28,4.33,2.54,7.80,,1.84,1.84,77.3,25.30,16.8,20.9,1.786,.37,14.0,-5.5,,
37,37,ASX,ASX,6.629,37.85,+17,43.89,28.02,173.10,f,4.57,6.53,5.0,190.40,19.9,6.8,2.259,3.49,13.9,-9.9,,
38,36,QRN,QR National Ltd,6.612,2.71,-4,2.90,2.53,-,,-,-,-,-,-,-,.989,-,-,-,,
39,39,WOR,WorleyParsons,6.509,27.11,+37,30.28,19.95,75.50,p,2.78,3.64,-18.8,118.50,22.9,-26.3,3.491,.24,-4.9,-17.2,,
40,41,AWC,Alumina,6.271,2.57,+9,2.67,1.45,4.23,f,1.65,2.35,-80.7,.59,435.6,-88.5,1.861,1.22,38.3,-19.6,,
41,40,CWN,Crown,6.244,8.28,+3,8.94,7.41,37.00,p,4.47,5.62,-,38.54,21.5,-1.5,1.820,3.42,7.2,-10.5,,
42,42,CPU,Computershare,6.029,10.85,+7,12.90,8.70,28.00,p,2.58,3.19,27.3,62.24,17.4,5.4,4.758,-1.61,-3.3,5.6,,
43,43,QAN,Qantas Airways,5.572,2.46,-8,3.03,2.12,-,,-,-,-100.0,4.90,50.2,9.7,.962,2.35,-15.0,-19.1,,
44,45,MAP,MAp Grp forus,5.491,2.95,-4,3.244,2.447,21.00,,7.12,7.12,-21.4,-14.47,-,-,.921,-,10.7,.7,,
45,44,OZL,OZ Minerals,5.489,1.695,-2.5,1.81,.945,3.00,,1.77,1.77,-100.0,15.20,11.2,258.3,2.172,.95,48.8,-19.3,,
46,46,GPT,GPT Grp stp,5.400,2.91,-3,3.16,.525,9.90,,3.40,3.40,-83.7,9.43,30.9,-69.3,.818,3.45,2.0,-33.7,,
47,47,RMD,ResMed Inc cdi,5.231,3.45,-4,3.985,2.785,-,,-,-,-,29.57,11.7,22.7,3.503,1.64,17.7,5.5,,
48,48,AFI,Aust Foundation,4.985,4.92,-3,5.41,4.52,21.00,f,4.27,6.10,-,18.60,26.5,-14.1,1.261,4.71,-.5,-2.8,,
49,50,EQN,Equinox Min cdi,4.979,6.08,+9,6.45,3.40,-,,-,-,-,7.22,84.2,-,7.207,-,37.7,-1.4,,
50,49,CFX,CFS Retail Prop unt,4.973,1.76,-,2.03,1.74,12.50,,7.10,7.10,-,12.65,13.9,-14.0,.983,2.02,-7.4,-5.9,,
51,52,TAH,Tabcorp Hldgs,4.863,7.10,-1,7.55,6.106,55.00,f,7.75,11.07,-15.4,77.10,9.2,-17.4,1.410,-1.35,13.7,-13.8,,
52,51,LLC,Lend Lease Grp stp,4.841,8.56,-7,9.951,6.70,32.00,f,3.74,5.34,-19.2,72.90,11.7,-8.8,1.440,4.76,-12.7,-16.4,,
53,53,AIO,Asciano Grp,4.623,1.58,-1.5,1.935,1.44,-,,-,-,-,-31.60,-,221.3,1.504,.08,-12.3,-37.6,,
