Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 14, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4269.0 at 2011-10-14T17:46:35. Report at Friday, October 14, 2011. Processed Saturday at 2011-10-15T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,118.376,36.86,-34,49.81,33.68,97.94,f,2.66,3.80,-3.2,399.57,9.2,39.1,2.201,9.90,-9.9,12.7,,
2,2,CBA,C'wlth Bank  of Aust,74.039,47.50,+125,55.77,42.30,320.00,f,6.74,9.62,10.3,395.10,12.0,18.7,1.986,16.82,3.4,12.2,,
3,3,WBC,Westpac Banking,65.484,21.61,+37,25.60,17.84,150.00,f,6.94,9.92,19.8,249.20,8.7,55.7,1.632,9.55,1.9,8.8,,
4,4,ANZ,ANZ Banking Grp,55.183,20.99,+28,25.96,17.63,138.00,f,6.57,9.39,23.5,206.30,10.2,17.1,1.616,10.61,-10.1,13.3,,
5,5,NAB,National Aust Bank,53.445,24.28,+52,28.18,19.64,162.00,f,6.67,9.53,4.1,205.10,11.8,10.1,1.372,12.80,1.8,7.3,,
6,6,NWS,News Corp,42.447,16.76,+29,18.48,13.32,14.33,,.86,.86,-5.5,96.84,17.3,-13.4,.478,2.41,2.1,5.1,,
7,7,TLS,Telstra Corp,38.200,3.07,+4,3.17,2.55,28.00,f,9.12,13.03,-,26.10,11.8,-16.7,3.108,.36,26.3,-.7,,
8,8,WES,Wesfarmers,36.643,31.64,+32,35.26,26.04,150.00,f,4.74,6.77,20.0,166.70,19.0,22.7,1.256,4.12,-,21.2,,
9,9,WOW,Woolworths,29.881,24.49,-14,29.09,23.70,122.00,f,4.98,7.12,6.1,173.60,14.1,5.1,3.809,1.94,-9.5,-,,
10,10,RIO,Rio Tinto,29.762,68.30,+190,89.04,58.52,111.75,f,1.64,2.34,128.8,731.53,9.3,75.2,.463,18.81,-16.2,5.5,,
11,11,WPL,Woodside Petroleum,28.223,35.03,-5,50.85,29.76,106.93,f,3.05,4.36,2.5,161.22,21.7,-5.9,2.415,14.06,-17.2,-3.0,,
