Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, February 15, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5054.6 at 2013-02-15T16:45:05. Report at Friday, February 15, 2013. Processed Saturday at 2013-02-16T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,123.939,38.59,+64,38.98,30.09,106.15,f,2.75,3.93,14.1,284.17,13.6,-13.6,1.883,11.37,8.7,.5,,
2,2,CBA,C'wlth Bank  of Aust,107.863,67.03,+220,67.74,47.50,361.00,f,5.39,7.69,4.4,446.70,15.0,-1.2,2.595,-,43.9,14.3,,
3,3,WBC,Westpac Banking,90.474,29.15,+107,29.42,20.00,166.00,f,5.69,8.14,6.4,195.80,14.9,4.5,1.958,10.47,49.9,11.1,,
4,4,ANZ,ANZ Banking Grp,76.190,27.77,-35,28.25,20.26,145.00,f,5.22,7.46,3.6,213.40,13.0,4.0,1.848,12.22,34.7,13.0,,
5,5,NAB,National Aust Bank,69.120,29.51,+49,29.79,21.95,180.00,f,6.10,8.71,4.7,175.30,16.8,-2.9,1.578,13.82,34.5,12.6,,
6,6,NWS,News Corp,64.091,27.89,+46,28.23,18.36,14.09,,.51,.51,3.0,165.95,16.8,51.7,.901,2.47,48.9,17.5,,
7,7,TLS,Telstra Corp,57.611,4.63,+1,4.69,3.18,28.00,f,6.05,8.64,-,28.60,16.2,20.8,4.929,.34,49.8,26.1,,
8,8,WES,Wesfarmers,45.893,39.55,+92,39.68,28.25,172.00,f,4.35,6.21,10.0,193.60,20.4,10.6,1.554,4.63,42.4,13.4,,
9,9,WOW,Woolworths,40.885,32.90,+15,33.09,25.065,126.00,,3.83,5.47,3.3,148.67,22.1,8.8,4.841,2.36,36.0,11.9,,
10,10,RIO,Rio Tinto,30.568,70.15,+55,72.30,48.37,160.18,f,2.28,3.26,18.4,247.68,28.3,-38.8,.547,20.97,5.5,1.4,,
11,11,WPL,Woodside Petroleum,30.402,36.90,+110,38.16,30.09,114.05,f,3.09,4.42,-6.6,187.44,19.7,14.1,2.327,16.08,.9,-2.5,,
12,12,CSL,CSL,27.819,55.84,-167,59.12,30.13,95.66,,1.71,1.71,3.8,217.08,25.7,8.8,8.115,5.08,73.8,20.2,,
13,13,WDC,Westfield Grp,24.446,10.97,-8,11.40,8.56,48.95,,4.46,4.46,-23.8,73.22,15.0,-18.9,1.436,6.79,30.8,11.2,,
14,14,NCM,Newcrest Min,17.692,23.10,-142,36.10,20.89,35.00,,1.52,1.58,16.7,101.70,22.7,-3.8,1.172,14.92,-30.2,-8.7,,
15,16,FMG,Fortescue Metals Grp,16.285,5.23,+29,6.18,2.81,8.00,f,1.53,2.18,14.3,49.13,10.6,-19.4,4.412,.77,-4.4,5.1,,
16,17,QBE,QBE Insurance Grp,16.216,13.55,+123,14.71,10.02,65.00,p,4.80,5.18,-32.0,71.57,18.9,-48.7,1.578,4.45,22.0,-8.3,,
17,15,AMP,AMP,15.883,5.42,+14,5.46,3.71,26.50,p,4.89,5.99,-3.3,25.40,21.3,-5.4,2.303,1.06,39.1,2.2,,
18,18,SUN,Suncorp Grp,14.423,11.21,+30,11.355,7.329,40.00,f,3.57,5.10,14.3,56.68,19.8,26.3,1.021,6.15,42.2,14.9,,
19,19,ORG,Origin Energy,13.303,12.16,-11,14.15,9.84,50.00,f,4.11,5.87,-,90.60,13.4,16.0,.920,6.54,-8.8,-6.2,,
20,21,BXB,Brambles,12.904,8.29,+20,8.30,6.04,26.00,p,3.14,3.47,.5,38.17,21.7,23.3,4.799,.49,19.4,10.3,,
21,20,MQG,Macquarie Grp,12.821,37.80,+2,39.69,23.56,150.00,,3.97,3.97,-24.7,230.78,16.4,-26.7,1.093,28.47,48.5,-.9,,
22,22,STO,Santos,11.948,12.46,+18,14.63,10.04,30.00,f,2.41,3.44,-18.9,55.00,22.7,13.4,1.333,-,-12.4,.8,,
23,23,IAG,Insurance Aust Grp,10.790,5.19,-,5.22,2.82,17.00,f,3.28,4.68,6.3,10.01,51.8,9.0,2.385,1.20,63.7,14.2,,
24,24,AMC,Amcor,10.752,8.91,+10,9.16,6.72,37.00,,4.15,4.15,5.7,34.00,26.2,12.3,3.181,.96,28.7,20.3,,
25,25,CCL,Coca-Cola Amatil,10.380,13.62,-18,14.19,11.63,54.50,f,4.00,5.72,8.3,90.30,15.1,4.4,5.103,1.88,15.5,10.3,,
26,26,OSH,Oil Search,9.944,7.45,-18,7.91,6.21,3.82,,.51,.51,-11.2,14.95,49.8,62.0,3.347,-,7.6,13.3,,
27,27,ORI,Orica,9.915,27.04,+5,28.27,22.86,92.00,p,3.40,4.00,2.2,109.20,24.8,23.9,3.054,2.94,3.2,8.3,,
28,28,WRT,Westfield Retail Tr,9.285,3.04,-8,3.26,2.41,17.65,,5.81,5.81,3650.0,26.90,11.3,-83.9,.932,3.37,28.9,-,,
29,29,TCL,Transurban Grp,9.097,6.14,-4,6.39,5.47,30.50,p,4.97,5.46,9.3,2.90,211.7,-51.7,2.609,2.12,15.4,11.3,,
30,30,AZJ,Aurizon Hldgs,8.870,4.15,+11,4.18,3.07,8.30,,2.00,2.00,124.3,18.10,22.9,49.5,1.216,2.98,7.6,-,,
31,31,CWN,Crown,8.573,11.77,+18,12.04,8.06,37.00,p,3.14,3.82,-,69.78,16.9,57.6,2.540,3.45,46.0,18.8,,
32,32,AGK,AGL Energy,8.368,15.21,+8,16.01,13.031,61.00,f,4.01,5.73,5.0,23.80,63.9,-36.7,1.173,7.26,17.3,7.2,,
