Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 20, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4807.7 at 2011-05-20T16:37:03. Report at Friday, May 20, 2011. Processed Saturday at 2011-05-21T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,141.364,44.05,-27,49.81,36.28,94.58,f,2.15,3.07,-9.2,331.41,13.3,6.1,2.442,9.91,17.8,3.2,,
2,2,CBA,C'wlth Bank  of Aust,81.314,52.17,+42,55.77,47.05,302.00,f,5.79,8.27,27.2,350.70,14.9,26.4,2.286,-,7.6,13.7,,
3,3,WBC,Westpac Banking,68.469,22.75,-98,25.60,20.56,150.00,f,6.59,9.42,19.8,249.20,9.1,55.7,1.707,9.55,6.0,5.7,,
4,4,NAB,National Aust Bank,59.470,27.41,+52,28.18,22.45,162.00,f,5.91,8.44,4.1,205.10,13.4,10.1,1.527,12.80,18.6,1.2,,
5,5,ANZ,ANZ Banking Grp,59.182,22.79,+33,25.96,20.61,138.00,f,6.06,8.65,23.5,206.30,11.0,17.1,1.733,10.61,8.5,8.2,,
6,6,NWS,News Corp,44.085,17.33,+27,19.09,15.40,13.42,,.77,.77,6.9,131.81,13.1,-63.3,.462,-,-4.2,-3.5,,
7,7,WES,Wesfarmers,38.969,33.63,+53,35.26,27.12,135.00,f,4.01,5.73,13.6,161.10,20.9,-20.6,1.369,-,20.4,2.9,,
8,8,TLS,Telstra Corp,37.827,3.04,+6,3.46,2.55,28.00,f,9.21,13.16,-,26.00,11.7,-5.0,2.908,.36,14.1,-6.0,,
9,9,WPL,Woodside Petroleum,36.266,45.72,+65,50.85,40.16,110.84,f,2.42,3.46,2.5,200.73,22.8,-5.9,3.103,13.93,9.2,-8.4,,
10,10,RIO,Rio Tinto,34.948,80.20,+5,89.04,61.70,111.21,f,1.39,1.98,128.8,718.78,11.2,75.2,.544,18.72,21.2,-8.1,,
11,11,WOW,Woolworths,33.208,27.30,+34,30.18,25.52,119.00,f,4.36,6.23,10.6,170.11,16.0,9.0,4.248,1.87,6.9,3.4,,
