Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, February 10, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4322.6 at 2012-02-10T16:50:09. Report at Friday, February 10, 2012. Processed Saturday at 2012-02-11T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,116.584,36.30,-130,49.81,33.68,103.03,f,2.84,4.05,-3.2,397.33,9.1,39.1,2.168,11.69,-18.2,10.7,,
2,2,CBA,C'wlth Bank  of Aust,78.874,49.88,-69,54.22,42.30,320.00,f,6.42,9.16,10.3,395.10,12.6,18.7,2.115,16.82,-2.4,24.5,,
3,3,WBC,Westpac Banking,63.678,20.85,+6,25.60,17.84,156.00,f,7.48,10.69,12.2,233.00,8.9,5.0,1.459,9.96,-4.8,14.2,,
4,4,ANZ,ANZ Banking Grp,57.387,21.42,+31,25.96,17.63,140.00,f,6.54,9.34,11.1,208.20,10.3,7.6,1.512,11.44,-5.2,24.2,,
5,5,NAB,National Aust Bank,51.358,22.94,-81,28.18,19.64,172.00,f,7.50,10.71,13.2,233.60,9.8,16.9,1.217,13.62,-4.7,15.8,,
6,6,NWS,News Corp,45.001,18.57,+32,19.27,13.32,14.33,,.77,.77,-5.5,96.84,19.2,-13.4,1.641,2.41,4.9,23.8,,
7,7,TLS,Telstra Corp,42.306,3.40,+6,3.45,2.57,28.00,f,8.24,11.76,-,28.30,12.0,-16.7,3.442,.30,33.0,9.5,,
8,8,WES,Wesfarmers,34.040,29.35,-12,35.26,26.04,150.00,f,5.11,7.30,20.0,166.70,17.6,22.7,1.341,4.12,-8.6,23.0,,
9,9,RIO,Rio Tinto,30.494,69.98,-52,89.04,58.52,134.01,f,1.91,2.74,21.9,298.35,23.5,13.0,.523,19.14,-16.4,24.6,,
10,10,WOW,Woolworths,29.998,24.45,+5,27.99,23.21,122.00,f,4.99,7.13,6.1,173.60,14.1,5.1,3.823,1.94,-4.7,2.0,,
