Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 25, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4858.9 at 2013-01-25T16:41:35. Report at Friday, January 25, 2013. Processed Saturday at 2013-01-26T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,119.154,37.10,+60,38.25,30.09,106.15,f,2.86,4.09,14.1,284.17,13.1,-13.6,1.781,11.37,.4,-,,
2,2,CBA,C'wlth Bank  of Aust,102.328,63.59,+113,63.77,47.50,334.00,f,5.25,7.50,4.4,448.90,14.2,-1.2,2.418,18.73,31.3,12.0,,
3,3,WBC,Westpac Banking,85.508,27.55,+96,27.55,20.00,166.00,f,6.03,8.61,6.4,195.80,14.1,4.5,1.786,10.47,35.1,11.0,,
4,4,ANZ,ANZ Banking Grp,71.525,26.07,+48,27.63,20.26,145.00,f,5.56,7.95,3.6,213.40,12.2,4.0,1.703,12.22,27.3,12.3,,
5,5,NAB,National Aust Bank,63.802,27.24,+89,27.27,21.95,180.00,f,6.61,9.44,4.7,213.60,12.8,-2.9,1.409,13.68,19.2,7.2,,
6,6,NWS,News Corp,60.712,26.49,-,26.59,18.23,14.09,,.53,.53,3.0,46.12,57.4,51.7,.856,2.01,45.0,18.0,,
7,7,TLS,Telstra Corp,56.989,4.58,+10,4.60,3.18,28.00,f,6.11,8.73,-,27.50,16.7,20.8,4.769,.33,45.3,20.5,,
8,8,WES,Wesfarmers,44.090,37.95,+26,38.49,28.25,165.00,f,4.35,6.21,10.0,184.20,20.6,10.6,1.480,4.45,30.9,16.3,,
9,9,WOW,Woolworths,39.281,31.61,+73,31.61,24.458,126.00,,3.99,5.69,3.3,148.67,21.3,8.8,4.543,2.36,30.4,10.9,,
10,10,WPL,Woodside Petroleum,29.455,35.75,+45,38.16,30.09,114.05,f,3.19,4.56,-6.6,187.44,19.1,14.1,2.226,16.08,6.5,-3.2,,
11,11,RIO,Rio Tinto,28.786,66.06,-29,72.30,48.37,152.71,,2.31,3.30,21.9,247.68,26.7,13.0,.496,20.97,-1.5,1.0,,
12,12,CSL,CSL,26.429,53.05,-156,55.20,29.61,83.00,,1.56,1.56,3.8,189.24,28.0,8.8,7.936,5.08,79.0,23.3,,
13,13,WDC,Westfield Grp,24.446,10.97,-2,11.11,8.34,48.95,,4.46,4.46,-23.8,73.22,15.0,-18.9,1.439,6.79,36.2,10.0,,
14,14,NCM,Newcrest Min,18.091,23.62,+62,36.10,20.89,35.00,p,1.48,1.54,16.7,146.00,16.2,-3.8,1.167,14.70,-31.0,-9.0,,
15,15,AMP,AMP,15.590,5.32,+7,5.39,3.71,26.50,p,4.98,6.10,-3.3,25.40,20.9,-5.4,2.231,1.06,30.9,.3,,
16,17,FMG,Fortescue Metals Grp,14.199,4.56,+4,6.18,2.81,8.00,f,1.75,2.50,14.3,49.13,9.3,-19.4,3.813,.77,-8.9,1.0,,
17,16,SUN,Suncorp Grp,14.037,10.91,-24,11.355,7.329,40.00,f,3.67,5.24,14.3,56.68,19.2,26.3,1.015,6.15,41.0,13.1,,
18,18,QBE,QBE Insurance Grp,13.870,11.59,-16,14.71,10.02,65.00,p,5.61,6.06,-32.0,71.57,16.2,-48.7,1.368,4.45,7.6,-14.6,,
19,19,ORG,Origin Energy,13.424,12.27,+19,14.19,9.84,50.00,f,4.07,5.82,-,90.60,13.5,16.0,.914,6.54,-8.7,-4.9,,
20,20,MQG,Macquarie Grp,12.885,37.99,+143,38.00,23.56,150.00,,3.95,3.95,-24.7,230.78,16.5,-26.7,1.057,28.47,50.8,-5.3,,
21,21,BXB,Brambles,12.468,8.01,+19,8.08,6.04,26.00,p,3.25,3.59,.5,38.17,21.0,23.3,4.527,.49,12.2,10.3,,
22,22,STO,Santos,11.363,11.85,+7,14.63,10.04,30.00,f,2.53,3.62,-18.9,55.00,21.5,13.4,1.260,-,-10.4,-1.1,,
23,24,CCL,Coca-Cola Amatil,10.449,13.71,+26,14.19,11.44,54.50,f,3.98,5.68,8.3,90.30,15.2,4.4,5.039,1.88,21.5,11.7,,
24,23,IAG,Insurance Aust Grp,10.229,4.92,-6,5.075,2.82,17.00,f,3.46,4.93,6.3,10.01,49.2,9.0,2.289,1.20,78.7,14.2,,
25,25,AMC,Amcor,10.040,8.32,-15,8.60,6.72,37.00,,4.45,4.45,5.7,34.00,24.5,12.3,3.024,.96,26.5,18.5,,
26,27,WRT,Westfield Retail Tr,9.682,3.17,+8,3.19,2.34,17.65,,5.57,5.57,3650.0,26.90,11.8,-83.9,.947,3.37,30.3,-,,
27,26,OSH,Oil Search,9.490,7.11,-2,7.91,6.21,3.82,,.54,.54,-11.2,14.95,47.6,62.0,3.203,-,8.6,11.4,,
28,28,ORI,Orica,9.277,25.30,-39,28.27,22.86,92.00,p,3.64,4.28,2.2,109.20,23.2,23.9,2.902,2.94,7.8,7.7,,
29,29,TCL,Transurban Grp,9.034,6.11,+2,6.39,5.43,30.50,p,4.99,5.48,9.3,3.80,160.8,-51.7,2.582,2.21,16.8,11.0,,
30,32,AZJ,Aurizon Hldgs,8.571,4.01,+4,4.08,3.07,8.30,,2.07,2.07,124.3,18.10,22.2,49.5,1.163,2.98,9.5,-,,
31,30,CWN,Crown,8.529,11.71,-9,12.04,8.06,37.00,p,3.16,3.84,-,69.78,16.8,57.6,2.547,3.45,52.0,20.1,,
32,31,AGK,AGL Energy,8.456,15.37,-12,16.01,13.031,61.00,f,3.97,5.67,5.0,23.80,64.6,-36.7,1.195,7.26,14.2,9.2,,
33,33,SGP,Stockland,7.731,3.51,-2,3.64,2.90,24.00,,6.84,6.84,1.3,21.10,16.6,-6.4,.945,3.68,12.9,5.1,,
34,34,GMG,Goodman Grp,7.710,4.50,+3,4.69,.635,18.00,,4.00,4.00,-38.3,27.04,16.6,5.0,1.480,2.54,46.4,21.4,,
35,35,RMD,ResMed Inc,7.128,4.58,+37,4.60,2.69,2.78,,.61,.61,-,17.17,26.7,22.0,4.153,-,54.9,13.6,,
36,36,LEI,Leighton Hldgs,6.743,20.00,+92,26.65,14.71,80.00,,4.00,4.00,30.4,-171.10,-,-4.3,2.325,7.06,-15.3,-17.3,,
37,37,GPT,GPT Grp,6.519,3.69,+9,3.75,3.00,19.10,,5.18,5.18,31.9,17.89,20.6,-51.8,.937,3.65,25.0,14.6,,
38,40,RHC,Ramsay Health Care,5.925,29.32,+57,29.58,17.81,60.00,f,2.05,2.92,15.4,112.70,26.0,15.1,4.132,2.40,55.6,39.7,,
39,39,ASX,ASX,5.918,33.79,+50,33.85,27.53,177.90,f,5.26,7.52,-2.9,193.70,17.4,-.7,1.947,3.85,17.5,4.9,,
40,38,WOR,WorleyParsons,5.910,24.32,+32,30.00,22.20,91.00,p,3.74,4.85,5.8,143.70,16.9,15.6,2.946,1.12,-9.2,3.8,,
41,42,LLC,Lend Lease Grp,5.853,10.19,+32,10.25,6.87,38.00,,3.73,3.73,8.6,92.70,11.0,9.6,1.449,4.38,41.0,7.2,,
42,41,SYD,Sydney Airport,5.844,3.14,+9,3.61,2.54,21.00,,6.69,6.69,-,6.57,47.8,-,2.333,2.44,22.1,12.1,,
43,43,CFX,CFS Retail Prop,5.742,2.03,+3.5,2.04,1.66,13.10,,6.45,6.45,3.1,14.42,14.1,-.2,.964,2.07,24.5,9.5,,
44,44,CPU,Computershare,5.579,10.04,-2,10.28,7.26,28.00,p,2.79,3.51,-,27.63,36.3,-20.0,4.842,-.02,36.1,-1.6,,
45,45,AFI,Aust Foundation,5.574,5.39,+11,5.40,4.01,8.00,f,1.48,2.12,-,23.74,22.7,-6.8,1.382,4.93,28.6,4.9,,
46,47,MGR,Mirvac Grp,5.344,1.56,-,1.605,1.145,8.60,,5.51,5.51,2.4,12.20,12.8,1.7,.929,1.66,34.6,9.1,,
47,48,CTX,Caltex Aust,5.273,19.53,+39,19.80,12.01,45.00,f,2.30,3.29,-25.0,-302.40,-,164.8,2.330,8.13,55.0,33.5,,
48,46,SHL,Sonic Healthcare,5.247,13.25,-26,13.98,10.92,59.00,p,4.45,5.23,-,81.10,16.3,6.9,2.050,-2.40,25.8,3.2,,
49,51,DXS,DEXUS Prop Grp,5.129,1.06,+4.5,1.07,.84,5.57,,5.25,5.25,3.3,3.75,28.3,-62.9,.981,1.00,20.7,13.6,,
50,50,FBU,Fletcher Bldg,5.081,7.42,+13,7.51,4.34,24.97,,3.37,4.02,3.9,21.30,34.8,-17.0,1.769,2.08,51.6,9.6,,
51,49,IPL,Incitec Pivot,5.049,3.10,-6,3.45,2.62,12.40,p,4.00,5.17,7.8,31.40,9.9,-23.7,1.277,.73,2.5,1.1,,
52,52,APA,APA Grp,4.832,5.84,+4,5.87,4.57,35.00,,5.99,5.99,1.7,20.40,28.6,11.0,2.973,1.58,29.0,31.9,,
53,53,AIO,Asciano,4.721,4.84,+6,4.97,4.09,7.50,f,1.55,2.21,25.0,24.70,19.6,1.7,1.393,.65,3.4,-1.4,,
54,54,COH,Cochlear,4.623,81.07,-55,82.37,56.37,245.00,p,3.02,3.63,8.9,100.00,81.1,-10.0,12.093,3.13,42.7,13.0,,
55,55,TTS,Tatts Grp,4.422,3.19,+3,3.23,2.31,23.00,f,7.21,10.30,7.0,23.80,13.4,16.8,1.644,-1.05,35.9,21.4,,
56,56,JHX,James Hardie Ind,4.286,9.72,+12,9.815,6.84,42.19,,4.34,4.34,-,122.14,8.0,-,34.834,.13,42.5,10.7,,
57,58,ARG,Argo Invest,4.125,6.56,+12,6.59,4.96,26.00,f,3.96,5.66,-,26.80,24.5,-4.7,1.262,6.02,28.1,3.1,,
58,60,ALQ,ALS,4.078,11.87,+92,13.984,7.23,47.00,p,3.96,4.81,60.7,75.38,15.7,62.3,4.044,.58,10.2,28.9,,
59,59,SPN,SP AusNet,3.873,1.15,+3,1.16,.94,8.10,p,7.04,8.03,-,9.08,12.7,-2.6,1.288,.91,27.1,17.7,,
60,57,ILU,Iluka Res,3.869,9.24,-56,19.055,7.36,80.00,f,8.66,12.37,837.5,161.20,5.7,1302.6,2.674,3.76,-43.5,47.5,,
61,61,BLD,Boral,3.724,4.86,-4,5.14,2.93,11.00,f,2.26,3.23,-24.1,23.79,20.4,-60.2,1.103,3.31,24.8,1.1,,
62,62,BEN,Bendigo & Adelaide Bk,3.662,9.10,+8,9.11,6.82,60.00,f,6.59,9.42,-,48.60,18.7,-10.9,.861,6.16,17.5,4.1,,
63,64,TOL,Toll Hldgs,3.643,5.08,+9,5.98,3.72,25.00,f,4.92,7.03,-,9.00,56.4,-4.8,1.303,1.33,5.1,-12.7,,
