Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, March 21, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5354.0 at 2014-03-21T16:43:06. Report at Friday, March 21, 2014. Processed Saturday at 2014-03-22T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,121.959,75.66,+41,79.88,64.49,383.00,f,5.06,7.23,9.0,509.80,14.8,8.9,2.681,22.10,17.1,19.9,,
2,2,BHP,BHP Billiton,114.272,35.58,-8,39.79,30.43,129.10,f,3.63,5.18,7.6,314.04,11.3,-24.4,1.471,16.04,12.6,-5.5,,
3,3,WBC,Westpac Banking,104.464,33.60,-5,34.879,27.071,174.00,f,5.18,7.40,4.8,220.40,15.2,6.6,2.200,11.07,16.3,19.3,,
4,4,ANZ,ANZ Banking Grp,88.498,32.25,+38,34.06,26.30,164.00,f,5.09,7.26,13.1,231.30,13.9,-.9,1.940,13.48,19.4,17.6,,
5,5,NAB,National Aust Bank,81.605,34.67,+34,37.07,27.55,190.00,f,5.48,7.83,5.6,229.50,15.1,5.1,1.750,14.64,19.3,18.1,,
6,6,TLS,Telstra Corp,62.215,5.00,-1,5.30,4.46,28.50,f,5.70,8.14,-,31.50,15.9,-2.9,4.832,.37,17.3,29.8,,
7,7,WES,Wesfarmers,47.675,41.70,-15,44.60,36.767,188.10,f,4.51,6.44,9.1,208.78,20.0,6.4,1.832,4.38,8.7,14.8,,
8,8,WOW,Woolworths,44.917,35.80,-52,36.96,31.53,136.00,f,3.80,5.43,5.6,195.09,18.4,-15.5,4.830,2.83,10.1,14.8,,
9,9,CSL,CSL,34.390,71.11,-59,72.82,56.15,115.86,,1.63,1.63,25.6,291.60,24.4,38.8,10.608,5.53,22.1,28.3,,
10,10,WPL,Woodside Petroleum,31.663,38.43,+13,39.53,33.292,207.71,f,5.40,7.72,61.9,238.04,16.1,-5.1,1.775,20.65,15.0,-2.1,,
11,11,RIO,Rio Tinto,26.743,61.37,-13,71.30,49.81,213.14,f,3.47,4.96,-44.5,221.73,27.7,58.5,.447,-,11.1,-7.6,,
12,12,WDC,Westfield Grp,21.748,10.29,+6,12.55,9.67,51.00,p,4.96,5.28,3.0,74.13,13.9,9.6,1.418,7.29,-.6,8.6,,
13,13,MQG,Macquarie Grp,17.605,54.83,+58,57.05,30.586,221.26,p,4.04,4.73,42.9,313.27,17.5,21.6,1.473,31.64,54.7,20.4,,
14,14,SUN,Suncorp Grp,16.263,12.64,+30,13.75,11.183,65.00,f,5.14,7.35,37.5,36.37,34.8,-31.1,1.163,6.14,14.5,21.1,,
15,16,QBE,QBE Insurance Grp,16.108,12.90,+47,17.53,10.05,32.00,f,2.48,3.54,-36.0,-23.42,-,-,1.386,5.31,-2.4,-6.3,,
16,15,ORG,Origin Energy,15.891,14.43,+10,14.99,11.71,50.00,,3.47,3.47,-,15.90,90.8,-16.0,1.074,-,12.6,-.1,,
17,17,FMG,Fortescue Metals Grp,15.507,4.98,-,6.22,2.87,20.00,f,4.02,5.74,25.0,107.19,4.6,20.6,2.719,2.44,31.4,-6.0,,
18,18,BXB,Brambles,14.793,9.47,+6,9.825,7.489,27.00,p,2.85,3.22,3.9,94.30,10.0,13.6,4.535,.78,15.1,14.2,,
19,19,AMP,AMP,14.552,4.92,-,5.79,4.11,23.00,p,4.67,6.08,-8.0,23.20,21.2,-33.2,1.775,1.35,-.9,2.5,,
20,20,STO,Santos,12.994,13.39,-4,15.80,11.35,30.00,f,2.24,3.20,-,53.30,25.1,15.2,1.272,-,10.0,-2.6,,
21,21,OSH,Oil Search,12.927,8.66,+11,8.975,6.86,4.36,,.50,.50,12.9,17.17,50.4,54.9,3.381,-,17.2,7.3,,
22,23,IAG,Insurance Aust Grp,12.879,5.50,+16,6.25,5.25,38.00,f,6.91,9.87,111.8,46.15,11.9,180.4,2.582,1.78,2.8,21.2,,
23,24,AMC,Amcor,12.658,10.49,+27,10.89,8.175,40.00,,3.81,3.81,8.1,43.20,24.3,9.1,3.420,-.09,28.2,22.9,,
24,22,CWN,Crown Resorts,12.477,17.13,-9,18.22,11.45,37.00,p,2.16,2.62,-,82.03,20.9,-3.4,3.416,4.20,42.4,32.5,,
25,25,AZJ,Aurizon Hldgs,10.964,5.13,+1,5.255,3.77,16.20,p,3.16,4.31,48.2,17.40,29.5,32.8,1.688,2.99,33.6,18.9,,
26,26,TCL,Transurban Grp,10.771,7.22,-,7.315,6.26,32.50,p,4.50,4.92,5.1,11.70,61.7,209.0,3.201,2.01,18.6,16.0,,
27,27,RHC,Ramsay Health Care,9.866,48.82,+54,50.56,30.63,75.50,f,1.55,2.21,17.5,135.10,36.1,17.2,6.399,2.07,53.9,40.0,,
28,29,SYD,Sydney Airport,9.197,4.15,+7,4.27,3.20,22.50,,5.42,5.42,7.1,3.24,128.1,-67.7,2.515,-2.66,34.6,18.5,,
29,30,WRT,Westfield Retail Tr,9.087,3.05,+3,3.45,2.82,19.85,p,6.51,6.55,5.9,25.68,11.9,2.3,.867,3.52,7.8,12.0,,
30,31,SGP,Stockland,8.656,3.72,-12,4.12,3.32,24.00,,6.45,6.45,-,24.34,15.3,-23.7,1.056,3.52,8.9,7.3,,
31,32,CCL,Coca-Cola Amatil,8.491,11.12,-,15.150,10.885,56.00,p,5.04,6.59,-,10.50,105.9,-10.2,4.881,1.83,-19.9,2.7,,
32,33,AGK,AGL Energy,8.370,14.99,-8,16.15,13.85,63.00,f,4.20,6.00,3.3,51.10,29.3,120.0,1.141,7.56,-1.5,6.9,,
