Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, May 16, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5458.9 at 2014-05-16T17:00:06. Report at Friday, May 16, 2014. Processed Saturday at 2014-05-17T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,130.354,80.40,+90,81.29,64.49,383.00,f,4.76,6.81,9.0,509.80,15.8,8.9,2.865,22.10,26.6,23.7,,
2,2,BHP,BHP Billiton,122.301,38.08,+74,39.79,30.43,129.10,f,3.39,4.84,7.6,314.04,12.1,-24.4,1.575,16.04,13.1,-1.8,,
3,3,WBC,Westpac Banking,106.578,34.28,-66,35.99,27.071,178.00,f,5.19,7.42,4.8,230.20,14.9,6.6,2.245,11.13,27.4,23.6,,
4,4,ANZ,ANZ Banking Grp,90.391,32.94,+22,35.07,26.30,174.00,f,5.28,7.55,13.1,247.10,13.3,-.9,1.982,13.90,26.1,21.2,,
5,5,NAB,National Aust Bank,78.828,33.49,-89,37.07,27.55,196.00,f,5.85,8.36,5.6,244.10,13.7,5.1,1.691,14.91,22.2,16.9,,
6,6,TLS,Telstra Corp,65.824,5.29,+7,5.30,4.50,28.50,f,5.39,7.70,-,31.50,16.8,-2.9,5.113,.37,18.1,29.2,,
7,7,WES,Wesfarmers,49.401,43.21,+35,44.60,36.767,188.10,f,4.35,6.22,9.1,208.78,20.7,6.4,1.898,4.38,15.3,14.5,,
8,8,WOW,Woolworths,46.651,37.10,+26,38.92,31.53,136.00,f,3.67,5.24,5.6,195.09,19.0,-15.5,5.016,2.83,16.8,15.4,,
9,9,WPL,Woodside Petroleum,34.398,41.75,+50,42.15,33.31,207.71,f,4.98,7.11,61.9,238.04,17.5,-5.1,1.929,20.65,22.4,.8,,
10,10,CSL,CSL,33.599,69.90,+60,72.82,56.15,115.86,,1.66,1.66,25.6,291.60,24.0,38.8,10.364,5.53,19.3,29.9,,
11,11,RIO,Rio Tinto,26.995,61.95,+100,71.30,49.81,213.14,f,3.44,4.91,30.3,221.73,27.9,58.5,.451,23.76,16.2,-6.2,,
12,12,WDC,Westfield Grp,23.004,11.07,+20,12.55,9.67,51.00,p,4.61,4.91,3.0,74.13,14.9,9.6,1.500,7.29,.8,12.3,,
13,13,MQG,Macquarie Grp,18.905,58.88,-124,60.88,34.539,258.34,p,4.39,5.14,32.2,413.28,14.2,55.7,1.587,.32,45.1,27.0,,
14,15,SUN,Suncorp Grp,17.215,13.38,+38,13.75,11.291,65.00,f,4.86,6.94,37.5,36.37,36.8,-31.1,1.231,6.14,14.9,24.0,,
