Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 22, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5330.3 at 2013-11-22T17:05:05. Report at Friday, November 22, 2013. Processed Saturday at 2013-11-23T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,123.296,76.49,-130,79.88,58.76,364.00,f,4.76,6.80,9.0,477.90,16.0,8.9,2.710,20.84,34.9,23.6,,
2,2,BHP,BHP Billiton,121.498,37.83,-6,39.34,30.43,119.94,f,3.17,4.53,7.6,220.38,17.2,-24.4,1.564,13.47,13.9,-1.1,,
3,3,WBC,Westpac Banking,101.044,32.50,-50,34.879,24.495,174.00,f,5.35,7.65,4.8,220.40,14.7,6.6,2.128,11.07,35.7,23.2,,
4,4,ANZ,ANZ Banking Grp,86.919,31.68,-72,34.06,23.50,164.00,f,5.18,7.40,13.1,231.30,13.7,-.9,1.905,13.48,37.3,18.9,,
5,5,NAB,National Aust Bank,79.693,33.92,-38,37.07,23.56,190.00,f,5.60,8.00,5.6,229.50,14.8,5.4,1.709,14.64,48.2,21.1,,
6,6,TLS,Telstra Corp,62.962,5.06,-15,5.23,4.21,28.00,f,5.53,7.91,-,30.70,16.5,-2.9,4.890,.35,24.4,31.3,,
7,7,WESDA,Wesfarmers,50.361,44.07,-8,44.55,43.40,-,,-,-,-,196.09,22.5,-,-,4.69,-,-,,
8,8,WOW,Woolworths,42.361,33.77,-36,36.84,28.51,133.00,f,3.94,5.63,5.6,182.59,18.5,-15.5,4.555,2.60,19.8,12.8,,
9,9,CSL,CSL,33.061,67.86,-19,69.755,46.69,105.64,,1.56,1.56,25.6,263.01,25.8,38.8,10.198,4.75,33.5,27.4,,
10,10,WPL,Woodside Petroleum,31.515,38.25,-44,39.53,32.574,156.29,f,4.09,5.84,19.9,368.63,10.4,18.4,2.068,19.62,19.8,.8,,
11,11,RIO,Rio Tinto,28.446,65.28,-69,72.30,49.81,184.67,f,2.83,4.04,15.9,-367.18,-,-38.8,.509,21.06,14.7,-5.1,,
12,12,WDC,Westfield Grp,22.361,10.58,-61,12.55,10.26,50.25,,4.75,4.75,2.3,64.24,16.5,-2.2,1.418,6.99,6.2,9.3,,
13,13,QBE,QBE Insurance Grp,19.568,15.95,+43,17.53,10.02,30.00,f,1.88,2.69,-42.5,37.23,42.8,-1.7,1.780,4.94,48.8,3.2,,
14,14,MQG,Macquarie Grp,18.531,54.50,-5,54.79,30.90,225.00,p,4.13,4.84,42.9,318.57,17.1,21.6,1.551,32.17,74.3,21.5,,
15,15,FMG,Fortescue Metals Grp,17.998,5.78,-9,5.93,2.90,10.00,f,1.73,2.47,25.0,60.45,9.6,20.6,3.156,1.29,50.9,-1.2,,
16,16,SUN,Suncorp Grp,17.433,13.55,+19,13.61,9.303,55.00,f,4.06,5.80,37.5,38.42,35.3,-31.1,1.247,6.11,48.7,20.9,,
