Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4833.9 at 16:43 30/4/2010  Report at 22:00 Friday 30/4/2010. Processed 12:45 Sunday 2/5/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
54,54,GMG,Goodman Grp forus,4.437,0.715,-2.5,0.75,0.182,1.5,,2.10,2.10,-71.6,-31.3,-,13.3,1.18,0.50,112.8,-48.5
55,58,TAH,Tabcorp Hldgs Ltd,4.209,6.87,,7.70,6.32,60,f,8.73,12.48,38.3,86.1,8.0,-5.3,1.28,-1.53,0.6,-21.2
56,57,COH,Cochlear Ltd,4.19,74.10,-45,77.12,48.00,190,f,2.56,3.66,16.7,242.2,30.6,12.9,11.50,3.25,53.9,8.3
57,55,SGM,Sims Metal Mgmt,4.173,20.47,-93,29.15,18.86,20,f,0.98,1.40,-68.3,-17.7,-,-92.8,1.46,8.87,3.3,-2.0
58,56,NHC,New Hope Corp,4.081,4.93,-18,5.50,3.603,9.5,f,1.93,2.75,60.9,29,17.0,189.4,1.49,2.67,39.5,53.2
59,59,FXJ,Fairfax Media Ltd,4.057,1.725,-2.5,1.885,0.985,1.1,,0.64,0.64,-89.2,9.3,18.5,-48.1,0.81,-0.31,46.5,-26.5
60,62,FBU,Fletcher Bld,3.963,6.53,2,7.04,4.93,20.63,,3.16,3.16,-22.8,-14.88,-,-22.1,1.65,2.36,28.4,-9.4
61,61,MCC,Macarthur Coal,3.935,15.47,-68,17.17,4.28,21,f,1.36,1.94,-23.5,45.3,34.2,183.3,3.90,4.15,272.0,48.3
62,64,DXS,DEXUS Prop Grp stp,3.905,0.81,0.5,0.89,0.655,6.15,,7.59,7.59,-35.6,-11.03,-,2.8,0.76,0.95,19.7,-16.2
63,63,ARG,Argo Invest,3.819,6.31,-18,7.05,5.53,25,f,3.96,5.66,-10.0,-11.1,-,-53.1,1.32,6.23,17.7,-3.7
64,60,AWC,Alumina Ltd,3.807,1.56,-12.5,2.06,1.08,2,f,1.28,1.83,-80.7,-1.2,-,-88.5,1.17,1.21,22.7,-33.7
65,65,AOE,Arrow Energy,3.787,5.17,1,5.31,3.04,-,,-,-,-,15.38,33.6,-,3.26,2.13,54.8,39.6
66,67,HVN,Harvey Norman,3.623,3.41,-10,4.85,2.75,13,f,3.81,5.45,-21.4,25.78,13.2,-15.0,1.76,2.10,18.5,-9.6
67,66,OZL,OZ Minerals,3.605,1.155,-4,1.325,0.70,-,,-,-,-100.0,-16.6,-,258.3,1.41,0.82,54.0,-26.3
68,69,BLD,Boral Ltd,3.546,5.92,8,6.40,3.77,12.5,f,2.11,3.02,-61.8,22.7,26.1,-46.7,1.29,4.23,48.0,-7.5
69,68,BEN,Bendigo & Adelaide,3.501,9.88,-20,10.48,5.901,43,f,4.35,6.22,-33.9,35.53,27.8,-37.9,1.12,5.16,52.7,-9.4
70,70,SOL,Soul Pattinson,3.413,14.30,-21,15.38,9.187,33,f,2.31,3.30,6.7,124.07,11.5,98.6,0.88,11.11,55.3,18.9
71,76,JHX,James Hardie Ind cdi,3.346,7.70,34,8.86,3.73,-,,-,-,-100.0,18.89,40.8,42.7,-,-0.40,67.4,-2.9
72,71,AQA,Aquila Res,3.31,10.27,-25,11.38,3.227,-,,-,-,-,-14.8,-,-9.8,21.38,-,247.6,52.9
73,72,AQP,Aquarius Platinum,3.291,7.11,1,7.95,3.74,2.26,,0.32,0.32,-100.0,20.79,34.2,-,4.39,-,39.9,-14.7
74,73,TEL,Telecom Corp,3.239,1.69,-0.5,2.31,1.63,16.54,,9.79,9.79,-18.7,20.69,8.2,-30.0,1.48,0.69,-16.5,-20.4
75,79,TTS,Tatts Grp Ltd,3.179,2.48,1,2.81,2.19,21,f,8.47,12.10,121.1,21.9,11.3,7.6,1.23,-0.51,-2.8,-15.6
76,75,CTX,Caltex Aust,3.148,11.66,-21,14.00,8.01,25,f,2.14,3.06,-30.6,116.3,10.0,68.9,1.08,10.48,20.4,-19.1
77,78,MTS,Metcash Ltd,3.109,4.06,-8,4.74,3.92,25,f,6.16,8.80,14.3,30.28,13.4,11.3,2.43,0.11,3.2,-3.4
78,74,EQN,Equinox Min Ltd cdi,3.078,4.35,-22,4.78,2.18,-,,-,-,-,-30.1,-,-,4.06,-,84.3,18.9
79,77,ERA,Energy Res,3.01,15.78,-93,28.28,15.33,39,f,2.47,3.53,39.3,142.9,11.0,131.0,3.11,5.10,-23.1,-13.2
80,80,BBG,Billabong Intl,2.89,11.43,-1,12.32,7.64,36,p,3.15,3.82,-15.1,57.2,20.0,-19.5,2.46,0.84,17.6,-6.5
81,84,PDN,Paladin Energy,2.869,4.00,16,5.52,3.41,-,,-,-,-,11.67,34.3,-,3.69,1.58,-13.2,-25.3
82,81,PTM,Platinum Asset,2.861,5.10,,6.34,3.52,20,f,3.92,5.60,-16.7,23.41,21.8,-22.0,14.74,-,30.7,-
83,87,SEK,Seek Ltd,2.824,8.39,39,8.40,3.38,9.9,f,1.18,1.69,-50.5,18.4,45.6,-28.9,9.78,0.55,158.8,6.8
84,83,RHC,Ramsay Health Care,2.742,13.57,-11,14.39,9.22,40,f,2.95,4.21,16.9,64.2,21.1,25.3,3.02,1.70,51.6,8.9
85,85,BOQ,Bank of Qld,2.70,12.65,-10,13.49,7.384,52,f,4.11,5.87,-64.0,92.4,13.7,-25.9,1.28,7.20,57.0,-6.8
86,86,CSR,CSR Ltd,2.651,1.75,-3.5,2.18,1.305,4,f,2.29,3.26,-47.7,-45.1,-,-39.0,1.67,0.87,35.7,-16.1
87,82,WHC,Whitehaven Coal,2.626,5.32,-29,6.05,1.86,8.8,f,1.65,2.36,400.0,28.3,18.8,431.8,3.63,2.09,171.8,-
88,88,ITO,Intoll Grp stp,2.544,1.125,,1.71,1.07,12,,10.67,11.00,-,-16.38,-,58.6,0.61,1.78,-9.5,-27.7
89,89,REH,Reece Aust Ltd,2.50,25.10,-15,26.65,17.50,53,f,2.11,3.02,-10.5,109,23.0,-12.3,4.69,5.41,35.6,3.2
90,91,ATM,Aneka Tambang cdi  1:5,2.48,1.30,,1.30,0.97,2.94,,2.26,2.26,-100.0,0.7,185.7,-63.0,2.50,0.10,33.9,11.3
91,92,UGL,UGL Ltd,2.451,14.77,-5,15.97,9.25,64,f,4.33,6.19,10.3,80.9,18.3,8.4,2.19,-0.43,60.6,2.7
92,90,SPN,SP AusNet stp,2.394,0.885,-3.5,0.975,0.725,9.92,p,11.21,12.75,2.5,8.04,11.0,1.0,1.08,0.91,2.2,-5.6
93,94,DJS,David Jones Ltd,2.385,4.69,7,5.96,3.02,29,f,6.18,8.83,3.7,33,14.2,8.5,3.47,1.22,63.7,4.9
94,93,DOW,Downer EDI Ltd,2.356,7.00,-27,9.44,4.41,29.1,,4.16,4.16,13.7,54.4,12.9,10.9,1.77,2.15,44.4,1.6
95,95,ALL,Aristocrat Leisure,2.288,4.29,-10,5.75,3.37,4.5,,1.05,1.50,-81.3,-31.3,-,-24.3,14.87,0.07,20.2,-33.6
96,96,SVW,Seven Grp Hldgs def,2.275,7.45,,-,-,-,,-,-,-,-,-,-26.4,0.72,-,23.8,-9.3
97,97,CGF,Challenger FSG Ltd,2.164,4.16,-18,4.50,1.875,13.5,,3.25,3.25,-,35.2,11.8,4.0,1.28,3.36,115.6,-3.3
98,98,JBH,JB Hi-Fi Ltd,2.106,19.44,-6,23.71,12.00,62,f,3.19,4.56,69.2,103.42,18.8,44.4,9.19,1.71,47.3,35.9
99,103,AIA,Auckland Airport,2.057,1.57,3.5,1.654,1.171,6.68,,4.25,4.25,-4.1,5.63,27.9,-5.1,1.39,1.22,25.1,-7.4
100,104,GFF,Goodman Fielder,2.015,1.46,0.5,1.78,1.16,11.25,,7.71,8.05,-22.2,14.4,10.1,-17.1,1.24,-0.16,36.4,-8.6
101,99,PRY,Primary Health Care,1.999,4.07,-23,6.56,4.03,22,f,5.41,7.72,-48.1,42.08,9.7,42.2,0.94,-1.15,-2.4,-19.3
102,105,FLT,Flight Centre,1.98,19.85,-12,21.43,6.12,26,f,1.31,1.87,-89.5,63.4,31.3,-33.1,3.24,2.56,230.5,10.1
103,101,APA,APA Grp stp,1.969,3.63,-12,3.79,2.60,31.75,,8.75,8.75,5.1,25,14.5,12.6,1.54,-,29.8,2.9
104,108,CMJ,Consolidated Media,1.955,3.15,5,3.44,2.10,16.5,f,5.24,6.67,-38.9,57.44,5.5,-23.1,4.28,0.88,55.9,-1.4
105,102,ILU,Iluka Res,1.947,4.65,-19,5.04,2.70,-,,-,-,-,-26.8,-,-,1.78,2.58,40.9,-2.9
106,106,BKW,Brickworks Ltd,1.908,12.96,-34,16.80,10.52,39.5,f,3.05,4.35,-,100.5,12.9,2.8,1.39,9.06,24.9,2.7
107,107,TEN,Ten Network Hldgs,1.892,1.81,-4,1.94,0.81,2,,1.10,1.57,-85.2,4.62,39.2,-47.6,2.35,-0.29,86.6,-13.3
108,111,MYR,Myer Hldgs Ltd,1.89,3.25,9,3.98,3.10,10.5,f,3.23,4.62,-,4.1,79.3,-,2.56,-0.21,-,-
109,113,CPB,Campbell Brothers,1.875,29.78,101,32.00,14.92,95,p,3.19,3.87,5.3,162.2,18.4,47.2,4.54,2.96,101.9,13.8
110,110,CPA,C'wlth Prop ord unt   ,1.872,0.93,0.5,1.045,0.675,6.85,,7.37,7.37,-4.3,-11.41,-,-10.9,0.88,1.11,19.9,-8.1
111,112,ABC,Adelaide Brighton,1.861,2.93,4,3.01,2.03,13.5,f,4.61,6.58,-10.0,20.4,14.4,1.5,2.08,1.21,46.4,-
112,100,MGX,Mount Gibson Iron,1.842,1.71,-19,2.09,0.665,-,,-,-,-,6.56,26.1,-56.7,2.36,0.78,171.4,16.1
113,109,RIV,Riversdale Min,1.831,9.20,-20,10.10,4.76,-,,-,-,-,-2.09,-,-96.9,3.61,2.04,111.5,65.8
114,114,NVT,Navitas Ltd,1.78,5.20,-9,5.56,2.28,16.9,f,3.25,4.64,31.2,16.8,31.0,32.8,18.06,-0.25,136.9,41.8
115,118,EXT,Extract Res,1.773,7.30,2,11.45,4.272,-,,-,-,-,-4.96,-,-28.9,17.07,-,51.4,107.2
116,115,MLT,Milton Corp,1.752,18.05,-57,19.40,14.11,70,f,3.88,5.54,-11.4,44.7,40.4,-40.8,1.41,17.65,32.3,-4.1
117,117,WAN,West Aust News,1.706,7.90,-32,8.48,3.96,29,f,3.67,5.24,-37.7,37.3,21.2,-20.6,25.17,-,62.3,-17.9
118,119,TPM,TPG Telecom Ltd,1.704,2.24,-6,2.58,0.26,3,f,1.34,1.91,-,5.7,39.3,-,5.25,0.06,792.8,49.4
119,116,CEY,Centennial Coal,1.698,4.30,-22,4.72,1.915,8,p,1.86,2.46,-47.6,15.8,27.2,30.9,2.57,1.87,141.4,36.9
120,120,CEU,ConnectEast stp,1.694,0.43,-0.5,0.49,0.273,2,,4.65,4.65,-79.9,-21.74,-,537.4,1.12,-,17.9,-29.4
121,124,ANN,Ansell Ltd,1.688,12.83,59,12.96,8.01,29,,2.26,2.26,5.7,81.7,15.7,21.4,2.64,1.92,57.4,7.3
122,123,IOF,ING Office Fd stp,1.678,0.615,1.5,0.67,0.345,5.05,,8.21,8.21,-,-16.7,-,18.5,0.93,0.74,64.3,-18.0
123,121,ALZDA,Australand Prop stp  d,1.667,2.89,-4,3.05,2.55,-,,-,-,-,-13.4,-,-,-,0.68,-,-
124,133,NUF,Nufarm Ltd,1.666,7.64,52,13.838,7.034,15,,1.96,1.96,-22.9,-17.4,-,-11.1,1.02,3.07,-41.5,-13.3
125,122,TSE,Transfield Services,1.649,3.98,,4.80,2.10,12.25,f,3.08,4.40,-50.9,-15.18,-,-5.1,2.12,0.29,64.6,-20.1
126,126,REA,REA Grp,1.582,12.32,-18,12.60,4.33,10,,0.81,1.16,-,10.04,122.7,-95.8,16.92,0.45,188.3,27.8
127,131,DUE,DUET Grp forus,1.545,1.775,-2,1.90,1.42,20,p,11.27,11.41,-7.5,4.39,40.4,104.1,1.07,-,21.7,-9.9
128,128,BLY,Boart Longyear,1.522,0.33,-1,0.41,0.097,-,,-,-,-100.0,-0.67,-,-97.5,1.46,0.14,241.2,-39.7
129,134,SKT,Sky Net,1.518,3.90,-4,4.15,3.05,11.39,,2.92,2.92,106.9,19.63,19.9,-8.2,1.56,-0.47,27.5,-8.4
130,125,IFL,IOOF Hldgs Ltd,1.517,6.60,-40,7.40,3.372,21,f,3.18,4.55,-86.7,19.5,33.8,-29.0,1.72,0.56,75.1,-10.6
131,127,PNA,PanAust Ltd,1.511,0.515,-3,0.65,0.30,-,,-,-,-,0.96,53.6,-,2.60,0.20,62.3,-
132,130,AND,Andean Res Ltd,1.507,3.20,-12,3.45,1.45,-,,-,-,-,-4.64,-,-40.2,22.11,-,97.5,81.0
133,129,PPT,Perpetual Ltd,1.50,34.55,-150,41.39,25.23,165,f,4.78,6.82,-69.7,183.4,18.8,-51.4,5.17,4.46,12.2,-20.9
134,137,AUN,Austar United,1.474,1.17,1,1.465,0.715,-,,-,-,-,4.7,24.9,118.4,-,-0.31,49.9,-11.4
135,138,APN,APN News & Media,1.467,2.45,2,2.61,1.129,4,f,1.63,2.33,-81.7,16.7,14.7,-40.2,1.27,-0.78,82.9,-18.7
136,140,CQO,Charter Hall Office unt,1.462,0.30,1,0.355,0.14,2.5,,8.33,8.33,-66.5,10.03,3.0,-,0.65,0.44,59.3,-38.3
137,135,PIH,Prime Infr Grp stp,1.439,4.09,-11,4.57,0.034,-,,-,-,-,-,-,-,-,-,-,-
138,132,HTA,Hutchison,1.425,0.105,-1,0.14,0.10,-,,-,-,-,6.27,1.7,-,-,0.10,-,-
139,136,SEV,Seven Network   ,1.411,7.41,-27,8.09,5.03,34,f,4.59,6.55,-,258.43,2.9,-,-,9.70,-,-
140,139,SKC,Sky City Entertain,1.409,2.45,-6,2.89,2.03,11.69,,4.77,4.77,-29.2,19.09,12.8,-9.5,2.36,0.53,19.3,-14.3
141,144,FPH,Fisher & Paykel H,1.394,2.72,7,2.83,2.18,9.89,,3.64,3.64,-3.5,11.47,23.7,68.3,8.25,0.46,17.3,-2.8
142,142,HSP,Healthscope Ltd,1.385,4.37,-7,5.18,3.71,22.5,f,5.15,7.35,10.3,29.78,14.7,12.9,1.53,0.66,18.6,-4.1
143,143,WTF,Wotif Com Hldgs,1.364,6.51,-6,8.08,3.88,20,f,3.07,4.39,16.7,24.23,26.9,24.6,19.17,-0.06,68.9,19.0
144,141,KAR,Karoon Gas Aust,1.332,7.50,-44,12.10,4.51,-,,-,-,-,-15.25,-,-,3.98,-,36.4,49.4
145,150,MND,Monadelphous Grp,1.328,15.43,12,15.98,9.57,79,f,5.12,7.31,2.8,91.08,16.9,11.8,10.83,1.52,61.6,10.6
146,147,HGG,Henderson Grp cdi  1:1,1.315,2.42,-4,2.67,1.56,12.15,,5.02,5.02,-10.1,3.23,74.9,-43.9,2.60,-0.18,42.5,-8.0
147,146,VBA,Virgin Blue Hldgs,1.314,0.595,-1,0.80,0.22,-,,-,-,-100.0,-2.3,-,-,2.28,0.39,147.2,-35.6
148,148,MIN,Mineral Res,1.297,8.31,-21,8.80,3.31,18.75,f,2.26,3.22,-,38.3,21.7,-8.4,8.96,2.39,147.9,48.6
149,145,AWE,AWE Ltd,1.289,2.47,-11,3.17,2.31,-,,-,-,-,1.43,172.7,-58.4,1.17,1.74,1.2,-4.2
150,153,ZIM,Zimplats Hldgs,1.255,11.66,-9,12.65,5.00,-,,-,-,-,35.15,33.2,-,2.45,-,142.9,-13.5
151,151,CRZ,Carsales Com Ltd,1.251,5.38,-19,5.86,3.56,6.6,f,1.23,1.75,-,8.2,65.6,-,-,0.01,-,-
152,149,SKI,Spark Infrastructure stp,1.249,1.21,-7.5,1.445,0.98,13.56,,11.21,11.21,-0.4,12.08,10.0,136.2,2.17,1.78,31.9,-2.2
153,152,TPI,Transpacific Indust,1.22,1.27,-7,1.785,1.03,-,,-,-,-100.0,-58.1,-,-66.8,0.90,-0.23,-1.4,-47.2
154,156,SGT,Singapore Tel cdi,1.179,2.40,-4,2.94,2.25,10.69,,4.45,4.45,16.6,20.76,11.6,14.2,0.06,0.61,5.0,1.3
155,157,GNC,Graincorp Ltd,1.144,5.77,-19,8.85,5.20,7.27,f,1.26,1.80,-,86.92,6.6,-,1.65,6.79,-5.4,-12.2
156,159,AIX,Aust Infra unt,1.142,1.98,-4,2.09,1.18,10,p,5.05,6.38,-11.8,19.37,10.2,-46.1,0.95,2.62,52.3,-3.6
157,162,AIZ,Air New Zealand,1.135,1.055,1,1.145,0.67,5.17,,4.90,4.90,-25.8,3.9,27.1,-26.4,0.88,1.12,37.1,-20.7
158,155,CZA,Coal of Africa,1.134,2.36,-14,2.60,1.35,-,,-,-,-,-11.36,-,-43.4,2.17,-,68.6,34.0
159,154,AGO,Atlas Iron Ltd,1.128,2.52,-17,3.05,1.355,-,,-,-,-,-15.5,-,18.9,5.64,-,92.4,64.1
160,158,IIF,ING Industrial Fd unt,1.128,0.435,-2,0.603,0.131,1.8,p,4.14,4.14,-70.4,-78.3,-,-24.4,0.76,0.60,189.4,-37.4
161,161,PBG,Pac Brands,1.113,1.195,-4.5,1.52,0.679,-,,-,-,-100.0,-7.6,-,-19.0,0.88,-0.04,70.7,-23.3
162,163,PMV,Premier Invest,1.081,7.17,-14,8.934,4.347,36,f,5.02,7.17,20.7,49.85,14.4,34.8,0.96,2.19,69.4,0.2
163,164,IRE,IRESS Market Tech,1.054,8.51,-34,9.30,6.01,34,f,4.00,5.71,9.7,34.78,24.5,17.5,8.48,0.75,48.5,5.6
164,165,MRE,Minara Res,1.028,0.88,,1.39,0.57,-,,-,-,-,4.16,21.2,-,1.19,0.74,51.7,-29.9
165,160,MMX,Murchison Metals,1.001,2.30,-37,3.12,0.99,-,,-,-,-,-8.73,-,-,4.23,-,134.7,-1.1
166,170,FKP,FKP Prop Grp stp,0.996,0.855,,0.895,0.405,1.95,,2.28,2.28,-86.6,-10.3,-,-62.8,0.89,1.27,60.0,-44.0
167,169,GCL,Gloucester Coal,0.996,12.15,-1,12.40,4.52,13.5,,1.11,1.59,-35.7,68.3,17.8,286.0,5.98,2.21,132.3,38.7
