Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, April 5, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4899.2 at 2013-04-05T16:40:35. Report at Friday, April 5, 2013. Processed Saturday at 2013-04-06T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,107.702,66.93,-108,70.95,48.55,361.00,f,5.39,7.71,4.4,446.70,15.0,-1.2,2.591,-,36.6,11.2,,
2,2,BHP,BHP Billiton,103.545,32.24,-52,39.34,30.09,110.65,f,3.43,4.90,14.1,176.90,18.2,-13.6,1.573,11.33,-6.2,-4.9,,
3,3,WBC,Westpac Banking,93.888,30.25,-51,31.99,20.00,166.00,f,5.49,7.84,6.4,195.80,15.4,4.5,2.031,10.47,43.0,11.0,,
4,4,ANZ,ANZ Banking Grp,76.138,27.75,-78,29.46,20.26,145.00,f,5.23,7.46,3.6,213.40,13.0,4.0,1.847,12.22,23.6,11.3,,
5,5,NAB,National Aust Bank,71.608,30.57,-27,32.24,21.95,180.00,f,5.89,8.41,4.7,175.30,17.4,-2.9,1.635,13.82,30.7,10.4,,
6,6,NWS,News Corp,67.314,29.14,+8,30.34,18.52,14.22,,.49,.49,3.0,165.95,17.6,51.7,.942,2.47,54.9,15.3,,
7,7,TLS,Telstra Corp,56.367,4.53,+2,4.69,3.30,28.00,f,6.18,8.83,-,28.60,15.8,20.8,4.822,.34,36.7,22.4,,
8,8,WES,Wesfarmers,46.204,39.86,-34,43.50,28.43,172.00,f,4.32,6.16,10.0,193.60,20.6,10.6,1.566,4.63,37.8,16.0,,
9,9,WOW,Woolworths,41.996,33.79,-,36.10,25.682,129.00,f,3.82,5.45,3.3,162.88,20.7,8.8,4.972,2.17,35.6,12.5,,
10,11,CSL,CSL,29.002,58.30,-93,61.86,35.07,95.66,,1.64,1.64,3.8,217.08,26.9,8.8,8.459,5.08,62.0,24.4,,
11,10,WPL,Woodside Petroleum,28.664,34.79,-103,39.21,30.09,126.62,f,3.64,5.20,19.9,352.47,9.9,18.4,1.881,17.71,3.0,-5.7,,
12,13,WDC,Westfield Grp,24.476,11.08,+23,11.40,8.69,49.50,,4.47,4.47,2.3,75.79,14.6,-2.2,1.553,6.90,25.2,8.9,,
13,12,RIO,Rio Tinto,24.228,55.60,-160,72.30,48.37,160.18,f,2.88,4.12,15.9,-155.72,-,-38.8,.434,19.53,-13.7,-6.3,,
14,14,QBE,QBE Insurance Grp,16.419,13.72,+21,14.69,10.02,50.00,f,3.64,4.14,-42.5,62.69,21.9,-1.7,1.493,4.30,3.2,-8.3,,
15,17,SUN,Suncorp Grp,15.053,11.70,-12,11.98,7.329,45.00,f,3.85,5.49,14.3,71.16,16.4,26.3,1.066,6.32,52.5,14.5,,
16,16,AMP,AMP,14.945,5.10,-11,5.59,3.71,25.00,p,4.90,6.16,-13.8,24.70,20.6,-2.7,1.984,1.13,25.9,-.8,,
17,15,NCM,Newcrest Min,14.399,18.80,-125,29.97,18.46,35.00,,1.86,1.94,16.7,101.70,18.5,-3.8,.954,14.92,-27.6,-16.2,,
18,18,ORG,Origin Energy,13.796,12.61,-67,13.96,9.84,50.00,f,3.97,5.66,-,64.80,19.5,16.0,.954,6.72,-.9,-4.1,,
19,19,BXB,Brambles,13.002,8.35,-12,8.87,6.04,26.50,p,3.17,3.58,.5,41.07,20.3,23.3,4.835,.55,20.5,8.9,,
20,20,MQG,Macquarie Grp,12.436,36.63,-52,39.80,23.56,150.00,,4.10,4.10,-24.7,230.78,15.9,-26.7,1.060,28.47,31.9,-5.3,,
21,23,IAG,Insurance Aust Grp,11.705,5.63,-8,5.84,3.21,23.00,f,4.09,5.83,6.3,25.36,22.2,9.0,2.587,1.31,66.8,18.3,,
22,22,STO,Santos,11.619,12.05,-38,14.25,10.04,30.00,f,2.49,3.56,-,54.40,22.2,-11.4,1.241,-,-11.9,-2.1,,
23,24,AMC,Amcor,11.283,9.35,+7,9.67,6.97,38.50,,4.12,4.12,5.7,37.00,25.3,12.3,3.338,.97,30.2,18.1,,
24,21,FMG,Fortescue Metals Grp,11.116,3.57,-39,6.03,2.81,4.00,,1.12,1.60,14.3,38.59,9.3,-19.4,3.011,1.26,-36.0,-7.0,,
25,25,CCL,Coca-Cola Amatil,10.942,14.33,-25,15.43,12.239,56.00,p,3.91,5.28,6.7,60.40,23.7,4.5,5.264,1.90,19.8,13.1,,
26,26,OSH,Oil Search,9.677,7.25,-18,8.01,6.21,3.85,,.53,.53,1.5,12.73,57.0,-36.9,3.132,-,-.9,9.1,,
27,27,TCL,Transurban Grp,9.512,6.42,+4,6.49,5.53,30.50,p,4.75,5.22,9.3,2.90,221.4,-51.7,2.728,2.12,15.3,13.9,,
28,28,WRT,Westfield Retail Tr,9.376,3.07,+5,3.26,2.54,18.75,,6.11,6.11,13.6,27.06,11.3,25.2,.901,3.42,20.0,-,,
29,29,CWN,Crown,9.178,12.60,-,12.59,8.06,37.00,p,2.94,3.57,-,58.04,21.7,57.6,2.720,3.49,43.6,20.1,,
30,31,AGK,AGL Energy,8.662,15.63,-23,16.60,13.66,62.00,f,3.97,5.67,5.0,65.00,24.0,-36.7,1.214,7.61,12.2,6.5,,
31,30,ORI,Orica,8.493,23.15,-130,27.59,22.86,92.00,p,3.97,4.67,2.2,109.20,21.2,23.9,2.616,2.94,-10.6,.9,,
32,32,AZJ,Aurizon Hldgs,8.357,3.91,-12,4.24,3.07,8.70,p,2.23,2.54,124.3,17.70,22.1,49.5,1.146,2.94,9.7,-,,
33,34,SGP,Stockland,8.216,3.73,+8,3.90,2.90,24.00,,6.43,6.43,1.3,1.30,286.9,-6.4,.999,3.49,29.3,4.7,,
34,33,GMG,Goodman Grp,8.155,4.76,-2,4.99,3.22,18.70,,3.93,3.93,-38.3,23.07,20.6,5.0,1.576,2.64,38.6,16.0,,
35,36,RMD,ResMed Inc,6.910,4.44,+8,4.65,2.88,4.17,,.94,.94,-,17.17,25.9,22.0,4.380,-,37.3,8.2,,
