Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, January 10, 2014,,,,,,,,,,,,,,,,,,,,
"XAO 5316.3 at 2014-01-10T16:39:06. Report at Friday, January 10, 2014. Processed Saturday at 2014-01-11T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,125.086,77.60,+2,79.88,61.41,364.00,f,4.69,6.70,9.0,477.90,16.2,8.9,2.750,20.84,26.7,20.8,,
2,2,BHP,BHP Billiton,117.034,36.44,-133,39.34,30.43,119.94,f,3.29,4.70,7.6,220.38,16.5,-24.4,1.507,13.47,.7,-3.4,,
3,3,WBC,Westpac Banking,100.174,32.22,-12,34.879,26.075,174.00,f,5.40,7.71,4.8,220.40,14.6,6.6,2.110,11.07,22.3,19.9,,
4,4,ANZ,ANZ Banking Grp,86.603,31.56,-62,34.06,25.15,164.00,f,5.20,7.42,13.1,231.30,13.6,-.9,1.899,13.48,25.4,17.0,,
5,5,NAB,National Aust Bank,81.289,34.57,-12,37.07,25.58,190.00,f,5.50,7.85,5.6,229.50,15.1,5.4,1.744,14.64,34.1,19.8,,
6,6,TLS,Telstra Corp,65.451,5.26,-1,5.30,4.43,28.00,f,5.32,7.60,-,30.70,17.1,-2.9,5.084,.35,21.2,33.2,,
7,7,WES,Wesfarmers,50.361,44.05,+7,44.60,36.767,180.18,f,4.09,5.84,9.1,196.09,22.5,6.4,1.935,4.69,23.8,14.7,,
8,8,WOW,Woolworths,43.109,34.36,+36,36.84,30.13,133.00,f,3.87,5.53,5.6,182.59,18.8,-15.5,4.635,2.60,14.3,13.6,,
9,9,CSL,CSL,32.901,67.88,-95,69.755,51.69,105.64,,1.56,1.56,25.6,263.01,25.8,38.8,10.149,4.75,25.7,24.7,,
10,10,WPL,Woodside Petroleum,31.226,37.90,-13,39.53,33.292,156.29,f,4.12,5.89,19.9,368.63,10.3,18.4,2.049,19.62,13.1,.8,,
11,11,RIO,Rio Tinto,27.736,63.65,-471,72.30,49.81,184.67,f,2.90,4.14,15.9,-367.18,-,-38.8,.496,21.06,-1.0,-6.6,,
12,12,WDC,Westfield Grp,21.304,10.08,-10,12.55,9.67,50.25,,4.99,4.99,2.3,64.24,15.7,-2.2,1.351,6.99,-5.7,6.3,,
13,13,MQG,Macquarie Grp,17.597,54.81,-19,56.20,30.526,221.26,p,4.04,4.73,42.9,313.27,17.5,21.6,1.473,31.64,49.2,16.3,,
14,15,SUN,Suncorp Grp,17.009,13.22,+9,13.75,10.218,55.00,f,4.16,5.94,37.5,38.42,34.4,-31.1,1.216,6.11,32.6,21.8,,
15,14,FMG,Fortescue Metals Grp,16.192,5.20,-46,5.94,2.90,10.00,f,1.92,2.75,25.0,60.45,8.6,20.6,2.839,1.29,13.4,-4.9,,
16,16,ORG,Origin Energy,15.406,13.99,-2,14.90,11.00,50.00,,3.57,4.34,-,34.60,40.4,-16.0,1.041,6.53,15.5,-.7,,
17,17,QBE,QBE Insurance Grp,15.059,12.06,+38,17.53,10.05,30.00,f,2.49,3.55,-42.5,37.23,32.4,-1.7,1.370,4.94,3.3,-7.2,,
18,18,BXB,Brambles,14.212,9.10,-1,9.32,7.119,27.00,p,2.97,3.35,3.9,44.42,20.5,13.6,4.357,.66,15.7,12.3,,
19,19,STO,Santos,13.942,14.37,-19,15.80,11.35,30.00,f,2.09,2.98,-,54.90,26.2,-11.4,1.489,-,22.8,4.5,,
20,20,IAG,Insurance Aust Grp,13.446,5.85,+6,6.25,4.75,36.00,f,6.15,8.79,111.8,37.57,15.6,180.4,2.696,1.38,23.8,21.3,,
21,21,AMP,AMP,13.103,4.43,+4,5.79,4.155,24.00,p,5.42,6.98,-13.8,24.80,17.9,-2.7,1.740,1.18,-12.6,-.4,,
22,22,AMC,Amcor,12.525,10.38,-22,10.79,7.502,40.00,,3.85,3.85,8.1,49.80,20.8,9.1,3.384,.94,40.4,23.8,,
23,23,CWN,Crown Resorts,12.507,17.17,+3,17.38,11.08,37.00,p,2.15,2.62,-,54.34,31.6,-3.4,3.424,3.84,52.1,30.9,,
24,24,OSH,Oil Search,10.922,8.13,+4,8.975,6.86,4.08,,.50,.50,1.5,13.94,58.3,-36.9,3.535,2.52,11.9,7.5,,
25,25,AZJ,Aurizon Hldgs,10.473,4.90,-2,4.98,3.77,12.30,p,2.51,3.41,48.2,19.80,24.7,32.8,1.612,-,26.9,23.0,,
26,26,TCL,Transurban Grp,10.090,6.79,-4,7.31,5.95,32.50,p,4.79,5.24,5.1,11.70,58.0,209.0,2.999,2.10,16.7,14.8,,
27,27,CCL,Coca-Cola Amatil,9.270,12.14,+7,15.399,11.46,56.00,p,4.61,5.96,6.7,56.20,21.6,4.5,4.460,1.91,-8.2,7.1,,
28,28,WRT,Westfield Retail Tr,9.087,3.05,+1,3.45,2.82,19.42,,6.37,6.37,13.6,26.70,11.4,25.2,.873,3.47,1.2,10.5,,
29,30,RHC,Ramsay Health Care,8.916,44.12,+65,45.17,27.55,70.50,f,1.60,2.28,17.5,125.10,35.3,17.2,5.783,2.47,52.4,40.6,,
30,29,ORI,Orica,8.816,23.81,+6,27.59,17.47,94.00,f,3.95,5.20,2.2,114.80,20.7,-20.7,2.207,3.34,-3.3,1.7,,
31,31,SGP,Stockland,8.762,3.80,+16,4.12,3.32,24.00,,6.32,6.32,-,4.70,80.9,-23.7,1.069,3.50,17.7,9.2,,
32,32,AGK,AGL Energy,8.426,15.09,+12,16.60,13.85,63.00,f,4.17,5.96,3.3,70.70,21.3,120.0,1.148,7.56,2.0,5.7,,
33,34,GMG,Goodman Grp,8.198,4.77,+1,5.59,4.40,19.40,,4.07,4.53,79.6,9.63,49.5,76.5,1.405,2.69,10.5,18.5,,
34,33,SYD,Sydney Airport,8.185,3.73,-6,4.20,3.04,22.50,,6.03,6.03,-,6.16,60.6,47.3,3.852,-2.67,25.2,15.0,,
35,35,RMD,ResMed Inc,7.586,5.34,+15,5.94,4.12,7.46,,1.40,1.40,-,23.18,23.0,34.1,4.369,-,29.6,19.5,,
36,36,ASX,ASX,7.117,36.76,+3,39.38,31.849,170.20,f,4.63,6.61,-2.8,195.50,18.8,1.5,2.142,5.04,11.9,5.5,,
37,38,SHL,Sonic Healthcare,6.736,16.81,+41,17.24,12.50,62.00,p,3.69,4.40,5.1,84.80,19.8,4.5,2.308,-2.51,28.2,17.3,,
38,39,AFI,Aust Foundation,6.507,6.24,-1,6.33,5.10,22.00,f,3.53,5.04,4.8,23.47,26.6,9.4,1.406,5.77,19.9,13.0,,
39,42,MGR,Mirvac Grp,6.414,1.75,+4.5,1.835,1.50,8.70,,4.97,4.97,53.6,4.06,43.1,9.4,1.067,1.62,16.1,19.3,,
40,37,NCM,Newcrest Min,6.408,8.36,-31,24.77,6.96,12.00,,1.44,1.44,-65.7,-754.50,-,-58.4,.635,12.45,-64.1,-38.4,,
41,40,LLC,Lend Lease Grp,6.378,11.06,-12,11.67,8.12,42.00,,3.80,3.80,10.5,101.70,10.9,8.6,1.473,5.33,11.2,12.7,,
42,41,CPU,Computershare,6.307,11.34,+4,11.48,9.40,28.00,p,2.47,2.68,-,30.46,37.2,42.8,5.173,-2.46,11.4,7.4,,
43,43,GPT,GPT Grp,6.085,3.59,+10,4.23,3.34,19.90,,5.54,5.54,8.4,33.45,10.7,63.5,.885,3.76,.2,13.3,,
44,45,CFX,CFS Retail Prop,6.004,1.995,+5.5,2.26,1.875,13.60,,6.82,6.84,3.8,10.44,19.1,8.2,1.042,2.04,6.8,10.6,,
45,44,JHX,James Hardie Ind,5.824,13.13,-11,13.19,8.74,24.02,,1.83,1.83,-57.5,38.70,33.9,-89.7,333.611,.11,35.1,32.7,,
46,48,FBU,Fletcher Bldg,5.634,8.19,+12,8.785,6.58,26.66,,3.26,3.86,5.9,40.10,20.4,9.4,1.882,2.20,10.4,15.4,,
47,47,LEI,Leighton Hldgs,5.524,16.38,-9,24.29,14.40,105.00,p,6.41,7.78,33.3,208.10,7.9,31.8,1.894,8.37,-16.6,-16.0,,
48,46,AIO,Asciano,5.482,5.62,-22,6.23,4.57,11.50,f,2.05,2.92,53.3,34.90,16.1,38.9,1.508,.86,18.7,7.0,,
49,51,REA,REA Grp,5.315,40.35,+345,42.98,18.00,41.50,f,1.03,1.47,25.8,83.30,48.4,25.8,16.879,1.85,98.7,53.0,,
50,49,CTX,Caltex Aust,5.246,19.43,-27,23.77,16.80,40.00,f,2.06,2.94,-11.1,31.40,61.9,-56.4,2.429,8.06,2.1,16.3,,
51,50,APA,APA Grp,5.098,6.10,+4,6.97,5.47,35.50,,5.82,5.82,1.4,38.70,15.8,5.5,2.029,1.42,12.2,23.5,,
52,52,BEN,Bendigo & Adelaide Bk,4.895,11.94,+15,11.98,8.82,61.00,f,5.11,7.30,1.7,84.90,14.1,-3.9,1.104,6.62,37.5,14.3,,
53,54,ARG,Argo Invest,4.776,7.40,+7,7.44,6.03,26.50,f,3.58,5.11,1.9,27.70,26.7,3.3,1.270,7.30,15.4,9.7,,
54,55,DXS,DEXUS Prop Grp,4.767,1.03,+1,1.24,.98,6.18,,6.00,6.00,12.2,10.91,9.4,251.5,.918,1.05,4.5,14.0,,
55,53,FLT,Flight Centre Travel,4.654,46.29,-98,53.12,27.86,137.00,f,2.96,4.23,22.3,245.60,18.8,23.0,4.535,6.57,57.5,30.8,,
56,67,XRO,Xero,4.636,36.35,+595,37.00,5.52,-,,-,-,-,-12.45,-,-,45.165,.48,520.4,-,,
57,58,IPL,Incitec Pivot,4.593,2.82,+11,3.34,2.305,9.20,p,3.26,4.31,-25.8,29.40,9.6,-26.3,1.088,.70,-9.7,-9.9,,
58,57,SEK,Seek,4.504,13.28,+19,13.59,7.39,22.00,f,1.66,2.37,27.2,88.30,15.0,34.0,3.474,-,61.5,28.8,,
59,56,AIA,Auckland Airport,4.351,3.29,-10,3.44,2.13,10.09,,3.07,3.07,20.9,11.34,29.0,19.1,2.067,1.59,49.9,28.8,,
60,60,TPM,TPG Telecom,4.350,5.48,+1,5.57,2.43,7.50,f,1.37,1.95,36.4,18.80,29.1,63.4,6.076,.27,104.4,59.5,,
61,59,TTS,Tatts Grp,4.336,3.06,-2,3.42,2.91,15.50,f,5.07,7.24,-32.6,17.87,17.1,-30.8,1.571,-1.28,-1.5,15.7,,
62,61,SPN,SP AusNet,4.199,1.24,+1,1.32,1.09,8.28,p,6.68,7.62,3.9,8.54,14.5,-3.3,1.224,.91,15.5,21.6,,
63,62,TOL,Toll Hldgs,4.124,5.75,+8,6.20,4.63,27.00,f,4.70,6.71,8.0,11.80,48.7,2.0,1.529,1.44,14.2,4.2,,
64,63,WOR,WorleyParsons,4.005,16.45,-23,27.45,15.08,92.50,,5.62,6.70,1.7,130.80,12.6,-6.8,1.826,-,-32.3,-13.1,,
65,65,BOQ,Bank of Qld,4.003,12.41,+11,12.76,7.61,58.00,f,4.67,6.68,11.5,58.40,21.3,838.5,1.421,-,59.6,16.3,,
66,64,PTM,Platinum Asset,3.958,6.84,-3,6.98,4.25,22.00,f,3.22,4.59,4.8,22.92,29.8,.3,11.504,-,47.6,18.8,,
67,66,TEL,Telecom Corp of NZ,3.922,2.15,-2,2.28,1.755,13.03,,6.06,6.06,-15.4,10.95,19.6,-,3.295,.16,17.5,23.6,,
