Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 29, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5314.3 at 2013-11-29T16:45:06. Report at Friday, November 29, 2013. Processed Saturday at 2013-11-30T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,125.440,77.82,+133,79.88,59.83,364.00,f,4.68,6.68,9.0,477.90,16.3,8.9,2.757,20.84,37.2,24.4,,
2,2,BHP,BHP Billiton,120.085,37.39,-44,39.34,30.43,119.94,f,3.21,4.58,7.6,220.38,17.0,-24.4,1.546,13.47,12.6,-1.5,,
3,3,WBC,Westpac Banking,102.226,32.88,+38,34.879,25.211,174.00,f,5.29,7.56,4.8,220.40,14.9,6.6,2.153,11.07,37.3,23.7,,
4,4,ANZ,ANZ Banking Grp,87.524,31.90,+40,34.06,24.39,164.00,f,5.14,7.34,13.1,231.30,13.8,-.9,1.919,13.48,38.3,19.1,,
5,5,NAB,National Aust Bank,81.244,34.58,+66,37.07,24.18,190.00,f,5.49,7.85,5.6,229.50,15.1,5.4,1.743,14.64,51.0,21.8,,
6,6,TLS,Telstra Corp,62.962,5.06,+1,5.23,4.22,28.00,f,5.53,7.91,-,30.70,16.5,-2.9,4.890,.35,24.4,31.3,,
7,7,WES,Wesfarmers,49.080,42.92,-112,44.59,35.57,180.18,f,4.20,6.00,9.1,196.09,21.9,6.4,1.640,4.69,27.6,16.7,,
8,8,WOW,Woolworths,42.261,33.69,+4,36.84,29.03,133.00,f,3.95,5.64,5.6,182.59,18.5,-15.5,4.544,2.60,19.5,12.7,,
9,9,CSL,CSL,33.462,68.73,+87,69.755,51.55,105.64,,1.54,1.54,25.6,263.01,26.1,38.8,10.322,4.75,35.2,28.0,,
10,10,WPL,Woodside Petroleum,30.814,37.40,-1,39.53,32.633,156.29,f,4.18,5.97,19.9,368.63,10.1,18.4,2.022,19.62,17.1,-,,
11,11,RIO,Rio Tinto,28.786,66.06,-86,72.30,49.81,184.67,f,2.80,3.99,15.9,-367.18,-,-38.8,.515,21.06,16.1,-4.8,,
12,12,WDC,Westfield Grp,21.980,10.40,-14,12.55,10.26,50.25,,4.83,4.83,2.3,64.24,16.2,-2.2,1.394,6.99,4.4,8.7,,
13,13,QBE,QBE Insurance Grp,19.200,15.65,-30,17.53,10.02,30.00,f,1.92,2.74,-42.5,37.23,42.0,-1.7,1.746,4.94,46.0,2.5,,
14,14,MQG,Macquarie Grp,18.427,54.18,-19,55.40,32.11,225.00,p,4.15,4.86,42.9,318.57,17.0,21.6,1.542,32.17,73.3,21.2,,
15,15,FMG,Fortescue Metals Grp,17.686,5.68,-13,5.93,2.90,10.00,f,1.76,2.51,25.0,60.45,9.4,20.6,3.102,1.29,48.3,-1.8,,
16,16,SUN,Suncorp Grp,16.970,13.19,-36,13.75,9.524,55.00,f,4.17,5.96,37.5,38.42,34.3,-31.1,1.214,6.11,44.8,19.9,,
17,17,ORG,Origin Energy,15.362,13.95,-31,14.90,10.97,50.00,,3.58,4.35,-,34.60,40.3,-16.0,1.038,6.53,32.1,.7,,
18,18,BXB,Brambles,14.843,9.51,-13,9.85,7.18,27.00,p,2.84,3.20,3.9,44.42,21.4,13.6,4.550,.66,35.4,16.0,,
19,20,AMP,AMP,13.783,4.66,+9,5.79,4.155,24.00,p,5.15,6.64,-13.8,24.80,18.8,-2.7,1.830,1.18,6.3,3.3,,
20,19,STO,Santos,13.583,14.00,-44,15.80,10.635,30.00,f,2.14,3.06,-,54.90,25.5,-11.4,1.450,-,28.5,6.5,,
21,21,AMC,Amcor,13.322,11.04,+13,11.28,7.84,40.00,,3.62,3.62,8.1,49.80,22.2,9.1,3.600,.94,45.5,25.4,,
22,22,IAG,Insurance Aust Grp,12.578,6.05,-2,6.25,4.51,36.00,f,5.95,8.50,111.8,37.57,16.1,180.4,2.522,1.38,38.9,23.1,,
23,23,CWN,Crown Resorts,12.310,16.90,+44,17.38,9.98,37.00,p,2.19,2.66,-,54.34,31.1,-3.4,3.370,3.84,69.3,32.1,,
24,24,OSH,Oil Search,10.747,8.00,-28,8.975,6.86,4.08,,.51,.51,1.5,13.94,57.4,-36.9,3.478,2.52,13.3,6.0,,
25,25,TCL,Transurban Grp,10.417,7.01,-11,7.31,5.95,31.00,p,4.42,4.86,5.1,11.70,59.9,209.0,3.096,2.10,18.4,16.2,,
26,26,AZJ,Aurizon Hldgs,9.981,4.67,-2,4.825,3.56,12.30,p,2.63,3.57,48.2,19.80,23.6,32.8,1.537,-,33.0,21.1,,
27,27,CCL,Coca-Cola Amatil,9.232,12.09,-2,15.399,11.707,56.00,p,4.63,5.98,6.7,56.20,21.5,4.5,4.441,1.91,-7.9,7.3,,
28,28,WRT,Westfield Retail Tr,9.087,3.05,+1,3.45,2.87,19.42,,6.37,6.37,13.6,26.70,11.4,25.2,.873,3.47,8.6,-,,
29,29,SGP,Stockland,8.877,3.85,-7,4.12,3.32,24.00,,6.23,6.23,-,4.70,81.9,-23.7,1.083,3.50,21.5,8.9,,
30,30,SYDDA,Sydney Airport,8.558,3.90,-,4.07,3.94,-,,-,-,-,6.16,63.3,-,-,-2.67,-,-,,
31,32,ORI,Orica,8.535,23.18,+8,27.59,17.47,94.00,f,4.06,5.35,2.2,114.80,20.2,-20.7,2.137,3.34,.3,1.3,,
32,33,AGK,AGL Energy,8.381,15.01,-21,16.60,13.85,63.00,f,4.20,6.00,3.3,70.70,21.2,120.0,1.142,7.56,8.7,4.5,,
33,31,GMG,Goodman Grp,8.319,4.84,-13,5.59,4.24,19.40,p,4.01,4.46,79.6,9.63,50.3,76.5,1.425,2.69,9.3,20.6,,
34,35,RHC,Ramsay Health Care,7.829,38.74,+78,39.78,25.81,70.50,f,1.82,2.60,17.5,125.10,31.0,17.2,5.078,2.47,48.7,38.8,,
35,34,RMD,ResMed Inc,7.600,5.35,-11,5.94,3.88,7.46,,1.39,1.39,-,23.18,23.1,34.1,4.377,-,36.7,17.4,,
36,36,ASX,ASX,7.182,37.10,+1,39.38,28.984,170.20,f,4.59,6.55,-2.8,195.50,19.0,1.5,2.162,5.04,34.2,5.4,,
37,37,SHL,Sonic Healthcare,6.644,16.59,+9,17.24,12.50,62.00,p,3.74,4.46,5.1,84.80,19.6,4.5,2.277,-2.51,28.7,17.2,,
38,39,LLC,Lend Lease Grp,6.373,11.05,+12,11.67,8.12,42.00,,3.80,3.80,10.5,99.70,11.1,8.6,1.472,5.33,33.9,18.5,,
39,40,AFI,Aust Foundation,6.246,5.99,+2,6.07,4.75,22.00,f,3.67,5.25,4.8,23.47,25.5,9.4,1.350,5.77,31.1,12.2,,
40,41,MGR,Mirvac Grp,6.230,1.70,+1.5,1.835,1.44,8.70,,5.12,5.12,53.6,4.06,41.9,9.4,1.037,1.62,22.3,16.5,,
41,42,GPT,GPT Grp,6.068,3.58,+2,4.23,3.465,19.90,,5.56,5.56,8.4,33.45,10.7,63.5,.882,3.76,6.8,14.5,,
42,43,CPU,Computershare,6.057,10.89,+18,11.40,8.50,28.00,p,2.57,2.79,-,30.46,35.8,42.8,4.967,-2.46,28.7,6.7,,
43,38,NCM,Newcrest Min,5.894,7.69,-81,25.52,7.62,12.00,,1.56,1.56,-65.7,-754.50,-,-58.4,.584,12.45,-69.8,-41.5,,
44,44,CFX,CFS Retail Prop,5.859,2.05,+5,2.26,1.875,13.60,p,6.63,6.66,3.8,10.44,19.6,8.2,1.016,2.04,13.1,12.2,,
45,45,FBU,Fletcher Bldg,5.640,8.20,-11,8.785,6.14,26.66,,3.25,3.86,5.9,40.10,20.4,9.4,1.884,2.20,35.6,14.5,,
46,46,AIO,Asciano,5.628,5.77,+2,6.23,4.32,11.50,f,1.99,2.85,53.3,34.90,16.5,38.9,1.548,.86,35.4,7.6,,
47,48,JHX,James Hardie Ind,5.560,12.54,+43,12.67,8.656,19.72,,1.57,1.57,-57.5,38.70,32.4,-89.7,318.513,.11,44.6,36.8,,
48,47,LEI,Leighton Hldgs,5.483,16.26,+2,24.29,14.40,105.00,p,6.46,7.84,33.3,208.10,7.8,31.8,1.880,8.37,-.6,-16.1,,
49,49,REA,REA Grp,5.336,40.51,-6,42.98,16.70,41.50,f,1.02,1.46,25.8,83.30,48.6,25.8,16.946,1.85,128.4,51.1,,
50,50,CTX,Caltex Aust,5.144,19.05,-30,23.77,17.10,40.00,f,2.10,3.00,-11.1,31.40,60.7,-56.4,2.382,8.06,6.3,16.4,,
51,51,APA,APA Grp,5.115,6.12,-6,6.97,5.35,35.50,,5.80,5.80,1.4,38.70,15.8,5.5,2.036,1.42,16.1,24.4,,
52,52,FLT,Flight Centre Travel,4.895,48.69,-49,53.12,25.02,137.00,f,2.81,4.02,22.3,245.60,19.8,23.0,4.770,6.57,86.2,34.3,,
53,53,DXS,DEXUS Prop Grp,4.836,1.045,-,1.24,.97,6.00,,5.74,5.74,12.2,10.91,9.6,251.5,.932,1.05,10.1,17.0,,
54,54,ARG,Argo Invest,4.621,7.16,+4,7.34,5.85,26.50,f,3.70,5.29,1.9,27.70,25.8,3.3,1.228,7.30,26.6,10.9,,
55,55,BEN,Bendigo & Adelaide Bk,4.616,11.26,+22,11.43,8.05,61.00,f,5.42,7.74,1.7,84.90,13.3,-3.9,1.041,6.62,48.0,11.7,,
56,59,SEK,Seek,4.534,13.37,+112,13.46,6.49,22.00,f,1.65,2.35,27.2,88.30,15.1,34.0,3.497,-,99.7,29.3,,
57,56,TTS,Tatts Grp,4.379,3.09,-2,3.42,2.89,15.50,f,5.02,7.17,-32.6,17.87,17.3,-30.8,1.586,-1.28,10.6,16.1,,
58,57,IPL,Incitec Pivot,4.218,2.59,-6,3.34,2.49,9.20,p,3.55,4.69,-25.8,29.40,8.8,-26.3,1.000,.70,-14.9,-8.3,,
59,60,AIA,Auckland Airport,4.166,3.15,+8.5,3.25,2.05,10.09,,3.20,3.20,20.9,11.34,27.8,19.1,1.979,1.59,57.3,30.1,,
60,58,TOL,Toll Hldgs,4.102,5.72,-13,6.20,4.50,27.00,f,4.72,6.74,8.0,11.80,48.5,2.0,1.521,1.44,28.7,2.1,,
61,64,WOR,WorleyParsons,3.981,16.35,+19,27.45,15.70,92.50,,5.66,6.74,1.7,130.80,12.5,-6.8,1.815,-,-30.8,-10.5,,
62,63,SPN,SP AusNet,3.917,1.16,-2,1.32,1.045,8.28,p,7.14,8.15,3.9,8.54,13.6,-3.3,1.141,.91,17.2,18.0,,
63,61,XRO,Xero,3.905,30.62,-95,36.50,5.50,-,,-,-,-,-12.45,-,-,38.042,.48,456.8,-,,
64,62,BOQ,Bank of Qld,3.892,12.17,-33,12.76,6.95,58.00,f,4.77,6.81,11.5,58.40,20.8,838.5,1.381,-,83.3,9.5,,
65,65,BLD,Boral,3.754,4.82,-10,5.28,3.97,11.00,f,2.28,3.26,-,-27.70,-,6.5,1.106,3.17,22.8,5.2,,
66,67,TEL,Telecom Corp of NZ,3.721,2.04,+2,2.28,1.715,13.03,,6.39,6.39,-15.4,10.95,18.6,-,3.126,.16,19.7,23.8,,
67,66,ILU,Iluka Res,3.672,8.77,-14,12.08,7.865,15.00,f,1.71,2.44,-53.3,29.20,30.0,-25.4,2.343,3.74,8.2,8.4,,
68,68,PTM,Platinum Asset,3.582,6.19,+3,6.41,3.61,22.00,f,3.55,5.08,4.8,22.92,27.0,.3,10.410,-,72.1,12.5,,
69,69,SOL,Soul Pattinson WH,3.493,14.59,+13,15.60,12.85,46.00,f,3.15,4.50,4.5,44.04,33.1,3.9,.931,12.06,14.9,9.1,,
70,72,HVN,Harvey Norman,3.431,3.23,+5,3.425,1.74,9.00,f,2.79,3.98,-,13.39,24.1,2.8,1.452,2.29,84.1,6.9,,
71,71,FDC,Federation Cntres,3.398,2.38,-2,2.74,2.16,14.10,,5.92,5.92,116.9,14.79,16.1,71.3,1.010,2.22,15.9,-,,
