Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, November 16, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4360.1 at 2012-11-16T16:48:36. Report at Friday, November 16, 2012. Processed Saturday at 2012-11-17T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,105.761,32.93,-153,38.25,30.09,106.15,f,3.22,4.61,14.1,284.17,11.6,-13.6,1.607,11.37,-2.8,-4.8,,
2,2,CBA,C'wlth Bank  of Aust,93.783,58.28,-54,59.66,45.39,334.00,f,5.73,8.19,4.4,448.90,13.0,-1.2,2.256,18.73,30.9,9.8,,
3,3,WBC,Westpac Banking,75.245,24.42,-75,26.12,19.29,166.00,f,6.80,9.71,6.4,195.80,12.5,4.5,1.628,.10,27.8,7.6,,
4,4,ANZ,ANZ Banking Grp,64.322,23.66,-90,27.63,18.60,145.00,f,6.13,8.75,3.6,213.40,11.1,4.0,1.560,12.22,26.8,8.7,,
5,6,NAB,National Aust Bank,53.379,23.20,-61,27.13,21.57,180.00,f,7.76,11.08,4.7,213.60,10.9,-2.9,1.219,13.68,7.1,-,,
6,5,NWS,News Corp,53.069,22.98,-95,25.20,16.60,14.09,,.61,.61,3.0,46.12,49.8,51.7,.743,2.01,36.4,15.9,,
7,7,TLS,Telstra Corp,51.265,4.12,+1,4.15,3.11,28.00,f,6.80,9.71,-,27.50,15.0,20.8,4.386,.33,40.8,16.4,,
8,8,WES,Wesfarmers,39.545,34.01,-50,35.97,28.25,165.00,f,4.85,6.93,10.0,184.20,18.5,10.6,1.336,4.45,17.4,9.4,,
9,9,WOW,Woolworths,34.865,28.11,-68,30.88,24.12,126.00,f,4.48,6.40,3.3,148.67,18.9,8.8,4.128,2.36,19.5,4.6,,
10,10,WPL,Woodside Petroleum,27.362,33.21,-100,38.16,30.00,114.05,f,3.43,4.91,-6.6,187.44,17.7,14.1,2.094,16.08,4.5,-9.2,,
11,11,RIO,Rio Tinto,24.795,56.90,-179,72.30,48.37,152.71,f,2.68,3.83,21.9,247.68,23.0,13.0,.425,20.97,-7.2,-5.7,,
12,12,CSL,CSL,24.088,47.94,-46,48.76,29.61,83.00,,1.73,1.73,3.8,189.24,25.3,8.8,7.026,5.08,56.8,17.6,,
13,13,WDC,Westfield Grp,23.376,10.39,-6,10.76,7.67,48.95,,4.71,4.71,-23.8,73.22,14.2,-18.9,1.373,6.79,33.5,9.2,,
14,14,NCM,Newcrest Min,18.818,24.57,-191,36.10,20.89,35.00,p,1.42,1.48,16.7,146.00,16.8,-3.8,1.247,14.70,-28.1,-11.6,,
15,16,AMP,AMP,13.158,4.49,-11,4.85,3.71,26.50,p,5.90,7.22,-3.3,25.40,17.7,-5.4,1.908,1.06,15.2,-4.4,,
16,15,QBE,QBE Insurance Grp,13.057,10.91,-196,14.71,9.88,65.00,p,5.96,6.44,-32.0,71.57,15.2,-48.7,1.270,4.45,-15.0,-15.8,,
17,17,FMG,Fortescue Metals Grp,12.144,3.90,-3,6.18,2.81,8.00,f,2.05,2.93,14.3,49.13,7.9,-19.4,3.290,.77,-12.5,-1.5,,
18,18,SUN,Suncorp Grp,12.094,9.40,+9,9.78,7.329,40.00,f,4.26,6.08,14.3,56.68,16.6,26.3,.856,6.15,21.4,7.3,,
19,20,BXB,Brambles,10.887,7.00,-10,7.69,6.04,26.00,p,3.71,4.11,.5,38.17,18.3,23.3,4.049,.49,3.4,6.0,,
20,19,ORG,Origin Energy,10.761,9.84,-58,15.08,9.84,50.00,f,5.08,7.26,-,90.60,10.9,16.0,.744,6.54,-27.7,-10.4,,
21,21,STO,Santos,10.432,10.88,-39,14.63,10.04,30.00,f,2.76,3.94,-18.9,55.00,19.8,13.4,1.164,-,-14.8,-7.2,,
22,22,MQG,Macquarie Grp,10.343,30.50,-66,31.99,21.22,150.00,,4.92,4.92,-24.7,230.78,13.2,-26.7,.882,28.47,38.8,-9.5,,
23,23,CCL,Coca-Cola Amatil,10.083,13.23,-4,14.19,11.30,54.50,f,4.12,5.88,8.3,90.30,14.7,4.4,4.957,1.88,18.2,12.2,,
24,25,AMC,Amcor,9.279,7.69,-21,8.09,6.72,37.00,,4.81,4.81,5.7,34.00,22.6,12.3,2.746,.96,11.4,14.6,,
25,27,WRT,Westfield Retail Tr,9.254,3.03,-7,3.19,2.34,17.65,,5.83,5.83,3650.0,26.90,11.3,-83.9,.929,3.37,26.8,-,,
26,26,IAG,Insurance Aust Grp,9.169,4.41,-16,4.755,2.775,17.00,f,3.85,5.51,6.3,10.01,44.1,9.0,2.027,1.20,59.9,8.4,,
27,24,OSH,Oil Search,9.156,6.86,-50,7.91,5.83,3.82,,.56,.56,-11.2,14.95,45.9,62.0,3.082,-,9.8,7.0,,
28,30,TCL,Transurban Grp,8.814,6.03,-5,6.245,5.31,29.50,p,4.89,5.38,9.3,3.80,158.7,-51.7,2.528,2.21,13.4,8.9,,
29,28,ORI,Orica,8.585,23.48,-152,28.27,23.01,92.00,p,3.92,4.61,2.2,109.20,21.5,23.9,2.644,2.94,-3.8,3.4,,
30,29,QRN,QR National,8.513,3.51,-17,4.03,3.07,8.30,,2.36,2.36,124.3,18.10,19.4,49.5,1.167,2.98,6.3,-,,
