Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 30, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4111.0 at 2011-12-30T14:43:55. Report at Friday, December 30, 2011. Processed Saturday at 2011-12-31T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,110.546,34.42,-73,49.81,33.68,97.94,f,2.85,4.07,-3.2,399.57,8.6,39.1,2.056,9.90,-22.0,7.1,,
2,2,CBA,C'wlth Bank  of Aust,77.831,49.22,-59,55.77,42.30,320.00,f,6.50,9.29,10.3,395.10,12.5,18.7,2.087,16.82,3.2,26.8,,
3,3,WBC,Westpac Banking,61.079,20.00,-54,25.60,17.84,156.00,f,7.80,11.14,12.2,233.00,8.6,5.0,1.394,9.96,-3.2,12.4,,
4,4,ANZ,ANZ Banking Grp,54.996,20.53,-32,25.96,17.63,140.00,f,6.82,9.74,11.1,208.20,9.9,7.6,1.449,11.44,-6.1,16.9,,
5,5,NAB,National Aust Bank,52.291,23.36,-34,28.18,19.64,172.00,f,7.36,10.52,13.2,233.60,10.0,16.9,1.239,13.62,5.6,10.6,,
6,6,NWS,News Corp,43.931,17.94,+4,18.48,13.32,14.33,,.80,.80,-5.5,96.84,18.5,-13.4,.511,2.41,12.8,10.9,,
7,7,TLS,Telstra Corp,41.435,3.33,+1,3.38,2.57,28.00,f,8.41,12.01,-,26.10,12.8,-16.7,3.371,.36,31.1,4.6,,
8,8,WES,Wesfarmers,34.171,29.50,-79,35.26,26.04,150.00,f,5.08,7.26,20.0,166.70,17.7,22.7,1.172,4.12,-3.4,25.6,,
9,9,WOW,Woolworths,30.795,25.10,-40,28.22,23.21,122.00,f,4.86,6.94,6.1,173.60,14.5,5.1,3.925,1.94,-2.5,2.2,,
10,10,RIO,Rio Tinto,26.276,60.30,-154,89.04,58.52,111.75,f,1.85,2.65,128.8,731.53,8.2,75.2,.409,18.81,-28.4,28.3,,
11,11,WPL,Woodside Petroleum,24.670,30.62,-91,50.85,29.76,106.93,f,3.49,4.99,2.5,161.22,19.0,-5.9,2.111,14.06,-26.1,-3.1,,
12,12,NCM,Newcrest Min,22.669,29.60,-184,42.680,29.51,30.00,,1.01,1.01,20.0,126.40,23.4,-6.7,1.634,13.32,-25.8,-3.6,,
13,13,WDC,Westfield Grp,18.033,7.81,-33,10.20,7.21,55.76,,7.14,7.14,-13.3,34.66,22.5,19.7,1.073,7.07,-13.3,-1.6,,
14,14,CSL,CSL,16.637,32.00,-14,38.07,26.12,80.00,p,2.50,2.52,-,174.01,18.4,6.0,4.565,5.20,-9.6,.6,,
15,16,ORG,Origin Energy,14.489,13.34,-12,17.22,12.00,50.00,f,3.75,5.35,8.8,19.60,68.1,18.8,1.072,6.39,-9.9,-.3,,
16,15,QBE,QBE Insurance Grp,14.446,12.95,-30,19.60,11.89,128.00,p,9.88,10.31,-,130.15,10.0,-39.0,1.413,4.26,-22.7,-14.8,,
17,17,FMG,Fortescue Metals Grp,13.296,4.27,-22,7.34,3.95,7.00,f,1.64,2.04,-,30.60,14.0,89.5,5.866,.73,-33.8,30.9,,
18,18,AMP,AMP,11.619,4.07,-13,5.82,3.61,30.00,p,7.37,8.79,-,31.40,13.0,-3.4,3.875,.97,-17.9,-3.6,,
