Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 14, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4595.1 at 2012-12-14T16:39:05. Report at Friday, December 14, 2012. Processed Saturday at 2012-12-15T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,115.846,36.07,+133,38.25,30.09,106.15,f,2.94,4.20,14.1,284.17,12.7,-13.6,1.760,11.37,8.0,-3.3,,
2,2,CBA,C'wlth Bank  of Aust,99.222,61.66,+78,61.88,47.50,334.00,f,5.42,7.74,4.4,448.90,13.7,-1.2,2.387,18.73,33.4,10.4,,
3,3,WBC,Westpac Banking,80.110,25.99,+24,26.12,19.94,166.00,f,6.39,9.12,6.4,195.80,13.3,4.5,1.733,10.47,39.7,8.1,,
4,4,ANZ,ANZ Banking Grp,67.078,24.65,-24,27.63,20.26,145.00,f,5.88,8.40,3.6,213.40,11.6,4.0,1.627,12.22,27.9,9.0,,
5,5,NAB,National Aust Bank,57.123,24.60,+10,27.13,21.95,180.00,f,7.32,10.45,4.7,213.60,11.5,-2.9,1.304,13.68,13.6,3.4,,
6,6,NWS,News Corp,55.371,24.14,-11,25.20,17.37,14.09,,.58,.58,3.0,46.12,52.3,51.7,.780,2.01,35.5,11.3,,
7,7,TLS,Telstra Corp,52.883,4.25,-11,4.39,3.18,28.00,f,6.59,9.41,-,27.50,15.5,20.8,4.524,.33,37.9,17.4,,
8,8,WES,Wesfarmers,41.774,35.93,-27,36.62,28.25,165.00,f,4.59,6.56,10.0,184.20,19.5,10.6,1.411,4.45,28.2,9.6,,
9,9,WOW,Woolworths,36.595,29.48,-16,31.247,24.458,126.00,f,4.27,6.11,3.3,148.67,19.8,8.8,4.333,2.36,22.9,6.3,,
10,10,WPL,Woodside Petroleum,28.277,34.32,+10,38.16,30.00,114.05,f,3.32,4.75,-6.6,187.44,18.3,14.1,2.164,16.08,15.7,-7.5,,
11,12,RIO,Rio Tinto,27.453,63.00,+283,72.30,48.37,152.71,f,2.42,3.46,21.9,247.68,25.4,13.0,.471,20.97,7.2,-3.9,,
12,11,CSL,CSL,27.102,54.01,-76,55.20,29.61,83.00,,1.54,1.54,3.8,189.24,28.5,8.8,7.905,5.08,72.2,21.2,,
13,13,WDC,Westfield Grp,23.938,10.64,+7,10.76,7.68,48.95,,4.60,4.60,-23.8,73.22,14.5,-18.9,1.406,6.79,43.5,9.1,,
14,14,NCM,Newcrest Min,18.267,23.85,-49,36.10,20.89,35.00,p,1.47,1.53,16.7,146.00,16.3,-3.8,1.210,14.70,-18.5,-11.3,,
15,15,AMP,AMP,13.773,4.70,-9,4.85,3.71,26.50,p,5.64,6.90,-3.3,25.40,18.5,-5.4,1.997,1.06,23.0,-5.9,,
16,19,FMG,Fortescue Metals Grp,13.420,4.31,+52,6.18,2.81,8.00,f,1.86,2.65,14.3,49.13,8.8,-19.4,3.636,.77,2.8,-,,
17,16,SUN,Suncorp Grp,13.059,10.15,-5,10.30,7.329,40.00,f,3.94,5.63,14.3,56.68,17.9,26.3,.924,6.15,28.8,10.5,,
18,17,QBE,QBE Insurance Grp,12.530,10.47,-3,14.71,9.88,65.00,p,6.21,6.71,-32.0,71.57,14.6,-48.7,1.219,4.45,-15.2,-20.8,,
19,18,ORG,Origin Energy,12.317,11.26,+12,14.19,9.84,50.00,f,4.44,6.34,-,90.60,12.4,16.0,.852,6.54,-12.2,-8.6,,
20,20,BXB,Brambles,11.441,7.35,-9,7.69,6.04,26.00,p,3.54,3.92,.5,38.17,19.3,23.3,4.255,.49,7.0,6.8,,
21,21,MQG,Macquarie Grp,11.305,33.33,-40,34.00,22.79,150.00,,4.50,4.50,-24.7,230.78,14.4,-26.7,.964,28.47,47.3,-7.0,,
22,23,STO,Santos,10.567,11.02,-2,14.63,10.04,30.00,f,2.72,3.89,-18.9,55.00,20.0,13.4,1.179,-,-7.8,-5.4,,
23,22,CCL,Coca-Cola Amatil,10.136,13.30,-60,14.19,11.30,54.50,f,4.10,5.85,8.3,90.30,14.7,4.4,4.983,1.88,20.6,9.3,,
24,24,IAG,Insurance Aust Grp,9.813,4.72,-5,4.93,2.79,17.00,f,3.60,5.14,6.3,10.01,47.2,9.0,2.169,1.20,65.4,9.9,,
25,25,AMC,Amcor,9.810,8.13,+14,8.19,6.72,37.00,,4.55,4.55,5.7,34.00,23.9,12.3,2.903,.96,18.5,14.7,,
26,26,OSH,Oil Search,9.517,7.13,-1,7.91,6.01,3.82,,.54,.54,-11.2,14.95,47.7,62.0,3.203,-,14.7,5.8,,
27,28,WRT,Westfield Retail Tr,9.162,3.00,+1,3.19,2.34,17.65,,5.88,5.88,3650.0,26.90,11.2,-83.9,.920,3.37,28.5,-,,
28,27,TCL,Transurban Grp,8.989,6.15,-16,6.39,5.36,30.50,p,4.96,5.45,9.3,3.80,161.8,-51.7,2.578,2.21,15.2,9.3,,
29,29,ORI,Orica,8.739,23.90,+4,28.27,22.86,92.00,p,3.85,4.53,2.2,109.20,21.9,23.9,2.692,2.94,2.4,2.5,,
30,30,AGK,AGL Energy,8.049,14.63,+29,16.01,13.031,61.00,f,4.17,5.96,5.0,23.80,61.5,-36.7,1.128,7.26,9.8,6.6,,
31,32,AZJ,Aurizon Hldgs,7.737,3.62,+1,4.03,3.07,8.30,,2.29,2.29,124.3,18.10,20.0,49.5,1.061,2.98,8.3,-,,
32,31,GMG,Goodman Grp,7.589,4.46,-11,4.69,.56,18.00,,4.04,4.04,-38.3,27.04,16.5,5.0,1.467,2.54,60.4,17.2,,
33,33,SGP,Stockland,7.467,3.39,-4,3.64,2.90,24.00,,7.08,7.08,1.3,21.10,16.1,-6.4,.908,3.68,10.4,.6,,
34,34,CWN,Crown,7.379,10.13,-3,10.34,7.92,37.00,p,3.65,4.43,-,69.78,14.5,57.6,2.186,3.45,30.5,12.8,,
35,35,SYD,Sydney Airport,6.458,3.47,-8,3.605,2.54,21.00,,6.05,6.05,-,6.57,52.8,-,2.655,2.44,39.3,13.7,,
36,36,GPT,GPT Grp,6.290,3.56,-4,3.70,3.00,19.10,,5.37,5.37,31.9,17.89,19.9,-51.8,.927,3.65,22.7,11.4,,
37,37,RMD,ResMed Inc,6.132,3.94,-1,4.11,2.38,2.78,,.71,.71,-,17.17,22.9,22.0,3.887,-,60.8,10.2,,
38,38,LEI,Leighton Hldgs,5.671,16.82,-6,26.65,14.71,80.00,,4.76,4.76,30.4,-171.10,-,-4.3,2.050,7.06,-8.1,-20.6,,
39,39,WOR,WorleyParsons,5.590,23.00,-5,30.00,22.20,91.00,p,3.96,5.12,5.8,143.70,16.0,15.6,2.823,1.12,-7.5,-4.5,,
40,40,CFX,CFS Retail Prop,5.558,1.965,+1.5,2.02,1.655,13.10,p,6.67,6.67,3.1,14.42,13.6,-.2,.949,2.07,20.6,7.2,,
41,44,IPL,Incitec Pivot,5.359,3.29,+9,3.45,2.62,12.40,p,3.77,4.87,7.8,31.40,10.5,-23.7,1.329,.73,10.1,.7,,
42,42,ASX,ASX,5.322,30.39,+27,33.49,27.53,177.90,f,5.85,8.36,-2.9,193.70,15.7,-.7,1.777,3.85,5.2,.9,,
43,41,RHC,Ramsay Health Care,5.295,26.20,-22,26.99,17.81,60.00,f,2.29,3.27,15.4,112.70,23.2,15.1,3.765,2.40,39.6,37.8,,
44,43,SHL,Sonic Healthcare,5.242,13.25,+5,13.98,10.92,59.00,p,4.45,5.23,-,81.10,16.3,6.9,2.008,-2.40,22.8,-.2,,
45,49,CTX,Caltex Aust,5.184,19.20,+105,19.80,11.67,45.00,f,2.34,3.35,-25.0,-302.40,-,164.8,2.337,8.13,68.1,32.1,,
46,45,MGR,Mirvac Grp,5.173,1.51,+1,1.56,1.145,8.40,,5.56,5.56,2.4,12.20,12.4,1.7,.899,1.66,32.6,4.2,,
47,46,LLC,Lend Lease Grp,5.158,8.98,+8,9.15,6.87,38.00,,4.23,4.23,8.6,92.70,9.7,9.6,1.319,4.38,31.7,1.0,,
