Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, December 24, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4868.3 at 2010-12-24T14:38:19. Report at Friday, December 24, 2010. Processed Saturday at 2010-12-25T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,154.514,46.04,+101,46.59,35.58,95.12,f,2.07,2.95,-9.2,268.22,17.2,6.1,2.670,10.21,9.3,7.5,,
2,2,CBA,C'wlth Bank  of Aust,79.163,51.11,+41,60.00,47.05,290.00,f,5.67,8.11,27.2,344.50,14.8,26.4,2.226,15.94,-1.5,1.1,,
3,3,WBC,Westpac Banking,68.067,22.65,-42,28.43,20.56,139.00,f,6.14,8.77,19.8,214.20,10.6,55.7,1.697,8.96,-4.8,-.8,,
4,4,ANZ,ANZ Banking Grp,61.577,23.72,+13,26.23,19.95,126.00,f,5.31,7.59,23.5,178.90,13.3,17.1,1.803,10.38,9.6,1.3,,
5,5,NAB,National Aust Bank,51.517,24.10,-5,29.03,22.23,152.00,f,6.31,9.01,4.1,191.80,12.6,10.1,1.323,12.63,-6.2,-8.0,,
6,6,NWS,News Corp b voting,40.438,16.55,+31,20.18,15.40,13.90,,.84,.84,6.9,113.81,14.5,-63.3,.441,1.56,-6.8,-11.3,,
7,7,RIO,Rio Tinto,37.632,86.36,+71,88.55,58.86,100.83,f,1.17,1.67,-62.3,465.33,18.6,-56.1,.735,15.37,17.0,-4.9,,
8,8,WES,Wesfarmers,37.542,32.40,+88,34.83,26.76,125.00,f,3.86,5.51,13.6,135.70,23.9,-20.6,1.319,3.61,7.8,.1,,
9,9,TLS,Telstra Corp,34.467,2.77,-,3.48,2.55,28.00,f,10.11,14.44,-,31.40,8.8,-5.0,2.650,.38,-11.1,-9.0,,
10,10,WPL,Woodside Petroleum,33.616,42.91,-26,49.28,39.63,111.34,f,2.59,3.71,-17.8,268.28,16.0,-36.1,3.240,16.79,-6.8,-2.5,,
11,11,WOW,Woolworths,32.626,26.90,+6,30.18,25.19,115.00,f,4.28,6.11,10.6,164.01,16.4,9.0,4.173,2.03,-,-4.0,,
