Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4577.6 at 16:40 3/9/2010  Report at 22:00 Friday 3/9/2010. Processed 11:51 Sunday 5/9/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
14,14,CSL,CSL Ltd,18.201,33.10,110,37.56,30.03,80,p,2.42,2.49,14.3,185.77,17.8,-4.1,4.17,5.93,1.5,1.2
15,15,QBE,QBE Insurance Grp,17.472,16.88,28,25.70,16.25,128,p,7.58,8.15,1.6,144.33,11.7,-6.2,1.67,0.49,-22.4,-16.6
16,16,FMG,Fortescue Metals Grp,14.916,4.80,22,5.57,3.28,-,,-,-,-,22.12,21.7,439.8,8.21,0.51,3.9,10.4
17,17,ORG,Origin Energy,13.695,15.54,16,17.94,13.85,50,f,3.22,4.60,50.0,69.7,22.3,15.7,1.19,8.46,3.6,19.9
18,18,MQG,Macq Grp Ltd,12.784,36.99,49,58.80,35.01,186,,5.03,5.03,0.5,320.2,11.6,2.9,1.07,25.82,-25.2,-16.4
19,21,AXA,AXA Asia Pacific,11.886,5.75,24,6.72,4.05,18.5,p,3.22,3.46,-,30.79,18.7,-,2.55,1.01,32.2,-6.2
20,20,FGL,Foster's Grp,11.718,6.07,9,6.26,5.11,12,,1.98,2.82,-56.0,-24.1,-,-1.8,4.25,0.49,14.6,2.1
21,19,STO,Santos Ltd,11.589,13.92,-38,16.05,11.24,42,f,3.02,4.31,8.3,63.5,21.9,-67.0,1.71,-,-8.1,7.8
22,22,SUN,Suncorp-Metway,11.033,8.61,26,9.59,7.56,35,f,4.07,5.81,-12.5,61.81,13.9,107.0,0.77,5.75,11.1,-18.9
23,24,AMP,AMP Ltd,10.795,5.21,26,6.97,4.85,31,p,5.95,7.35,-25.0,39.8,13.1,28.9,3.89,0.90,-18.4,-17.8
24,23,LGL,Lihir Gold Ltd,10.612,4.48,10,4.51,2.57,2.96,,0.66,0.66,-,9.06,49.4,8.4,2.87,1.31,59.7,13.0
25,26,LEI,Leighton Hldgs,9.797,32.58,202,41.70,27.61,150,f,4.60,6.58,30.4,204.6,15.9,-4.3,3.58,8.13,-14.6,-7.8
26,25,SGP,Stockland stp,9.723,4.08,16,4.23,3.52,21.8,,5.34,5.34,-35.9,20.1,20.3,-45.5,1.07,3.59,3.7,-17.2
27,27,ORI,Orica Ltd,9.02,24.91,-13,26.77,20.725,98,p,3.93,4.55,3.2,102.3,24.3,0.7,2.28,1.31,15.2,0.3
28,28,CCL,Coca-Cola Amatil,9.01,11.94,39,12.15,9.54,45.5,f,3.81,5.44,11.5,63.1,18.9,10.1,5.45,1.47,21.3,11.1
29,29,CNA,Coal & Allied Ind  ,8.687,100.33,435,100.98,74.06,800,f,7.97,11.39,-28.2,877.4,11.4,-27.2,5.53,19.26,25.7,13.3
30,30,BXB,Brambles Ltd,8.478,5.96,15,8.37,5.11,25,p,4.19,4.55,-24.2,36.96,16.1,-21.1,4.31,0.88,-19.2,-22.0
31,31,AMC,Amcor Ltd,8.309,6.80,13,7.04,5.27,29.5,,4.34,4.34,-7.3,15.8,43.0,-,1.98,1.49,17.8,3.4
32,32,OSH,Oil Search Ltd,7.784,5.95,22,6.93,4.97,4.47,,0.75,0.75,-52.7,13.71,43.4,-68.5,2.59,-,-8.0,17.7
33,33,IAG,Insurance Aust Grp,7.214,3.47,7,4.21,3.22,13,f,3.75,5.35,30.0,4.39,79.0,-27.0,1.52,1.16,-2.9,-9.0
34,34,TCL,Transurban stp,7.206,5.00,22,5.61,3.909,24,,4.80,4.80,10.3,4.6,108.7,-,1.62,2.77,24.3,-6.5
35,35,AGK,AGL Energy Ltd,6.931,15.40,22,15.69,13.37,59,,3.83,4.64,9.3,79.3,19.4,-19.8,1.18,5.89,13.1,2.8
36,36,CWN,Crown Ltd,6.315,8.38,-3,9.39,7.41,37,p,4.42,5.55,-,38.54,21.7,-1.5,1.85,3.42,10.9,-
37,39,MAP,MAP Grp forus,5.919,3.18,24,3.38,2.374,19,,5.97,5.97,-21.4,-14.47,-,-,0.91,-,24.1,-2.8
38,37,QAN,Qantas Airways,5.731,2.53,5,3.06,2.12,-,,-,-,-100.0,4.9,51.6,9.7,0.94,2.35,-2.0,-20.4
39,38,GPT,GPT Grp stp,5.696,3.07,5,3.08,0.525,6.8,,2.21,2.21,-83.7,9.43,32.6,-69.3,0.84,3.45,4.6,-36.7
40,40,IPL,Incitec Pivot,5.554,3.41,13,3.83,2.51,4.1,,1.20,1.20,-97.8,-10.2,-,-58.7,1.58,0.27,10.5,8.1
41,42,CPU,Computershare Ltd,5.368,9.66,24,12.90,8.70,28,p,2.90,3.58,27.3,62.24,15.5,5.4,4.16,-1.61,-4.3,-0.4
42,43,RMD,ResMed Inc cdi,5.246,3.46,9,3.985,2.445,-,,-,-,-,29.57,11.7,22.7,1.72,1.64,23.9,10.3
43,44,WOR,WorleyParsons Ltd,5.246,21.90,83,31.79,19.95,75.5,p,3.45,4.51,-18.8,118.5,18.5,-26.3,2.74,0.24,-23.5,-15.3
44,41,ASX,ASX Ltd,5.096,29.36,-120,37.16,28.02,173.1,f,5.90,8.42,5.0,190.4,15.4,6.8,1.82,3.49,-2.6,-8.3
45,45,CFX,CFS Retail Prop unt,5.035,1.99,4.5,2.12,1.81,12.5,,6.28,6.28,-,12.65,15.7,-14.0,0.97,2.02,2.4,-2.3
46,46,AIO,Asciano Grp stp,5.033,1.72,9,1.94,1.435,-,,-,-,-,-31.6,-,221.3,1.54,0.08,2.5,-36.0
47,47,AFI,Aust Foundation,4.802,4.74,14,5.41,4.52,21,f,4.43,6.33,-,18.6,25.5,-14.1,1.14,4.70,-1.9,-3.4
48,48,MGR,Mirvac Grp stp,4.747,1.39,8.5,1.745,1.19,8,,5.76,5.76,-,7.95,17.5,-23.7,0.82,1.66,-7.0,-31.3
49,49,SHL,Sonic Healthcare,4.521,11.64,79,15.64,9.53,59,p,5.07,5.83,3.5,75.5,15.4,-11.9,1.65,-2.34,-19.1,-8.0
50,50,TOL,Toll Hldgs Ltd,4.442,6.32,34,9.33,5.34,25,f,3.96,5.65,-,39.9,15.8,-7.0,1.54,1.38,-22.6,-18.6
51,51,AWC,Alumina Ltd,4.429,1.815,12.5,2.06,1.45,4.23,f,2.33,3.33,-80.7,0.59,307.6,-88.5,1.27,1.22,3.9,-31.2
52,53,GMG,Goodman Grp forus,4.268,0.67,5.5,0.75,0.54,3.4,,5.07,5.07,-61.2,-9.9,-,-63.6,0.83,0.47,-0.8,-50.3
53,61,OZL,OZ Minerals,4.245,1.36,16,1.385,0.945,3,,2.21,2.21,-100.0,15.2,8.9,258.3,1.46,0.95,13.2,-27.6
54,56,LLC,Lend Lease Grp stp,4.14,7.32,54,10.907,6.70,32,f,4.37,6.24,-19.2,72.9,10.0,-8.8,1.13,4.76,-25.3,-25.9
55,52,DXS,DEXUS Prop Grp stp,4.113,0.85,3.5,0.89,0.715,5.1,,6.00,6.00,-100.0,0.66,128.8,-32.4,0.79,0.95,16.4,-18.9
56,57,BSL,BlueScope Steel,4.084,2.24,14,3.40,2.03,5,f,2.23,3.19,-,6.9,32.5,36.0,0.67,2.53,-26.6,-35.2
57,55,COH,Cochlear Ltd,4.026,71.16,273,79.11,59.55,200,p,2.81,3.76,14.3,275.7,25.8,17.6,8.83,4.01,25.3,3.7
58,54,TAH,Tabcorp Hldgs Ltd,3.988,6.51,14,7.52,6.18,55,f,8.45,12.07,-15.4,77.1,8.4,-17.4,1.13,-1.35,3.0,-18.5
59,59,OST,OneSteel Ltd,3.955,2.97,15,4.15,2.76,11,,3.70,3.70,10.0,19.51,15.2,-2.8,0.84,1.77,-11.0,-17.2
60,58,NHC,New Hope Corp,3.935,4.74,18,5.50,3.92,9.5,f,2.00,2.86,60.9,29,16.3,189.4,1.38,2.67,2.8,43.4
61,60,HVN,Harvey Norman,3.792,3.57,4,4.85,3.22,14,f,3.92,5.60,27.3,21.78,16.4,15.8,1.74,-,-7.2,-9.6
62,63,EQN,Equinox Min Ltd cdi,3.759,5.31,51,5.52,3.08,-,,-,-,-,7.22,73.5,-,4.99,-,61.1,7.4
63,62,FBU,Fletcher Bld,3.729,6.10,12,7.04,5.61,20.63,,3.38,3.38,-24.9,36.48,16.7,-23.5,1.48,2.36,-2.7,-12.2
64,68,SGM,Sims Metal Mgmt,3.597,17.64,128,25.50,15.38,33,p,1.87,2.53,-13.2,64.9,27.2,186.5,1.02,9.48,-28.9,-13.1
65,64,ARG,Argo Invest,3.516,5.81,20,7.05,5.51,25,f,4.30,6.15,-100.0,26,22.3,6.8,1.05,6.03,-8.9,-7.3
66,66,FXJ,Fairfax Media Ltd,3.493,1.485,6.5,1.885,1.26,2.5,f,1.68,2.09,25.0,11.5,12.9,-4.3,0.63,-0.27,-2.8,-28.8
67,84,AND,Andean Res Ltd,3.47,6.40,189,6.40,2.00,-,,-,-,-,-4.64,-,-40.2,35.86,-,112.7,66.9
68,69,MCC,Macarthur Coal,3.416,11.68,48,17.17,8.04,25,f,2.14,3.06,92.3,49.3,23.7,-36.6,2.52,4.34,31.9,19.0
69,67,ITO,Intoll Grp stp,3.347,1.48,0.5,1.59,1.005,3,,2.03,2.03,-85.0,66.62,2.2,198.0,0.94,1.57,13.7,-17.6
70,65,MTS,Metcash Ltd,3.344,4.36,-2,4.74,3.84,26,f,5.96,8.52,8.3,29.74,14.7,8.3,2.44,0.12,8.6,2.8
71,70,BLD,Boral Ltd,3.343,4.65,30,6.40,4.15,13.5,f,2.90,4.15,3.9,-15.2,-,-76.6,1.19,3.92,-22.8,-14.7
72,74,BEN,Bendigo & Adelaide,3.141,8.86,58,10.48,7.72,58,f,6.55,9.35,36.5,67.4,13.1,38.8,0.76,5.27,6.4,-12.6
73,71,TEL,Telecom Corp,3.102,1.615,3,2.26,1.44,16.46,,10.19,10.19,-75.3,16.25,9.9,-22.9,1.47,0.49,-21.6,-18.4
74,72,CTX,Caltex Aust,3.075,11.39,29,12.75,8.01,55,f,4.83,6.90,-30.6,34.4,33.1,68.9,1.03,10.76,-8.3,-20.4
75,76,RHC,Ramsay Health Care,3.033,15.01,79,15.49,10.50,43.5,f,2.90,4.14,14.5,69.4,21.6,13.4,2.35,1.29,42.4,14.8
76,75,TTS,Tatts Grp Ltd,2.987,2.33,5,2.461,2.089,10,f,4.29,6.13,-52.4,9.4,24.8,1.0,1.24,-1.26,4.6,-10.7
77,73,WHC,Whitehaven Coal,2.947,5.97,-1,6.47,3.38,5.6,f,0.94,1.34,-34.1,24.2,24.7,-39.7,2.89,1.98,81.3,63.0
78,77,SOL,Soul Pattinson,2.914,12.21,37,15.38,11.484,33,f,2.70,3.86,6.7,124.07,9.8,98.6,0.73,11.11,1.3,12.0
79,78,PTM,Platinum Asset,2.874,5.12,35,6.34,4.44,22,f,4.30,6.14,10.0,24.39,21.0,7.5,11.88,-,-0.6,-4.5
80,80,AQA,Aquila Res,2.859,8.87,62,11.38,6.009,-,,-,-,-,-14.8,-,-9.8,17.18,-,27.8,37.3
81,79,PDN,Paladin Energy,2.778,3.87,16,5.18,3.37,-,,-,-,-,-8.92,-,-,2.37,1.53,-19.3,-15.1
82,81,CSR,CSR Ltd,2.666,1.76,7,2.13,1.585,8.5,f,4.83,6.90,15.9,-8.2,-,6.3,1.41,1.04,-10.9,-14.3
83,82,DJS,David Jones Ltd,2.652,5.19,25,5.96,4.10,29,f,5.59,7.98,3.7,33,15.7,8.5,3.67,1.22,4.7,5.4
84,83,ERA,Energy Res,2.577,13.51,49,27.15,12.51,33,f,2.44,3.49,39.3,87.9,15.4,131.0,2.57,-,-48.9,-7.7
85,86,SEK,Seek Ltd,2.575,7.65,45,8.57,5.19,11.9,f,1.56,2.22,29.3,26.5,28.9,42.5,6.87,0.67,35.8,-2.0
86,91,ILU,Iluka Res,2.487,5.94,55,6.01,3.22,-,,-,-,-,-14.2,-,-,2.06,2.57,36.5,3.6
87,87,UGL,UGL Ltd,2.472,14.90,53,15.97,12.54,64,f,4.30,6.14,-,87.7,17.0,-3.8,2.06,-0.32,1.9,-1.3
88,96,AQP,Aquarius Platinum,2.395,5.17,55,7.95,3.89,2.26,,0.44,0.44,-,7.15,72.3,-,2.18,-,-8.4,-26.0
89,88,CEY,Centennial Coal,2.382,6.03,1,6.07,3.05,8,p,1.33,1.58,-27.3,13.5,44.7,-37.5,3.18,1.90,76.4,45.4
90,94,SPN,SP AusNet stp,2.364,0.86,7,0.975,0.76,8,p,9.30,10.73,-30.7,8.09,10.6,-1.5,0.78,0.94,12.5,-5.6
91,89,JHX,James Hardie Ind cdi,2.347,5.39,8,8.86,5.05,-,,-,-,-,-21.4,-,-,-,-0.29,-23.6,-12.1
92,92,JBH,JB Hi-Fi Ltd,2.338,21.43,114,23.71,17.74,66,f,3.08,4.40,50.0,109.74,19.5,23.7,7.53,1.82,17.9,20.9
93,85,REH,Reece Aust Ltd,2.316,23.25,-125,26.65,21.60,58,f,2.49,3.56,-10.5,115,20.2,-12.3,4.58,5.97,16.4,-1.4
94,90,ATM,Aneka Tambang cdi,2.289,1.20,1.4,1.30,1.02,1.42,,1.18,1.18,-60.5,0.7,171.4,-60.3,2.36,0.10,19.0,-
95,95,MYR,Myer Hldgs Ltd,2.245,3.86,16,3.98,2.86,-,f,-,-,-,-,-,-,2.92,-0.21,-,-
96,97,BOQ,Bank of Qld,2.234,10.36,64,13.49,9.68,52,f,5.02,7.17,-64.0,92.4,11.2,-25.9,0.99,7.20,-12.9,-14.9
97,93,RIV,Riversdale Min,2.231,9.45,16,11.24,5.12,-,,-,-,-,-0.4,-,-,4.33,1.96,50.3,37.8
98,106,FLT,Flight Centre,2.116,21.21,218,21.43,13.11,70,f,3.30,4.71,677.8,140.3,15.1,42.3,2.67,3.07,34.4,2.3
99,100,APA,APA Grp stp,2.11,3.89,26,3.99,2.93,32.75,,8.42,8.42,5.7,19.4,20.1,-5.5,1.41,1.28,23.5,7.1
100,98,AIA,Auckland Airport,2.097,1.60,2,1.654,1.395,6.68,,4.17,4.17,-1.0,1.95,82.1,-2.4,1.33,1.19,17.0,-11.9
101,99,ABC,Adelaide Brighton,2.083,3.28,4,3.435,2.293,15.5,f,4.73,6.75,-10.0,23.6,13.9,1.5,2.29,1.16,26.0,3.6
102,101,CPB,Campbell Brothers,2.044,32.18,130,32.50,23.22,100,p,3.11,3.77,4.2,129.06,24.9,-33.5,3.12,3.76,38.0,12.4
103,107,BBG,Billabong Intl,2.00,7.90,43,12.32,7.31,36,p,4.56,5.53,-20.0,58.3,13.6,-19.4,1.55,0.40,-26.6,-17.7
104,109,CPA,C'wlth Prop ord unt   ,1.962,0.975,4,1.045,0.85,5.55,,5.69,5.69,-36.9,5.89,16.6,5.1,0.83,1.13,4.5,-13.4
105,110,CGF,Challenger FSG Ltd,1.953,3.91,23,4.50,3.00,14.5,,3.71,3.71,16.0,55.3,7.1,10.6,1.07,-,21.5,-8.0
106,103,CMJ,Consolidated Media,1.951,3.27,1,3.44,2.75,16.5,,5.05,6.42,-,61.12,5.4,418.9,4.38,0.73,7.7,4.3
107,102,HSP,Healthscope Ltd,1.948,6.14,-1,6.20,4.07,23.5,f,3.83,5.47,9.3,32.83,18.7,0.4,1.63,0.71,37.8,8.5
108,104,ALL,Aristocrat Leisure,1.942,3.64,6,5.75,3.34,3.5,,0.96,0.96,-81.3,-15,-,-24.3,12.41,0.15,-21.8,-34.1
109,105,SVW,Seven Grp Hldgs,1.936,6.34,12,7.60,5.41,-,f,-,-,2.9,-,-,-80.9,0.66,-,2.5,-15.5
110,108,MGX,Mount Gibson Iron,1.922,1.78,3.5,2.09,1.00,-,,-,-,-,12.3,14.5,60.1,2.03,0.86,72.8,-3.0
111,113,PNA,PanAust Ltd,1.891,0.64,6.5,0.655,0.40,-,,-,-,-,3.93,16.3,-,2.92,0.23,42.0,-3.9
112,111,GFF,Goodman Fielder,1.877,1.36,7.5,1.78,1.235,10.75,p,7.90,8.25,2.4,11.7,11.6,-16.7,1.06,-0.17,-10.4,-14.7
113,116,LYC,Lynas Corp,1.78,1.075,10.5,1.09,0.375,-,,-,-,-,-7.07,-,54.7,8.11,-,100.5,11.4
114,112,ANN,Ansell Ltd,1.767,13.43,31,13.73,9.07,30.5,,2.27,2.27,8.9,89.6,15.0,0.9,2.60,2.22,39.4,2.6
115,114,IOF,ING Office Fd stp,1.719,0.63,2.5,0.67,0.525,3.9,,6.19,6.19,-59.6,1.6,39.4,-51.6,0.81,0.74,18.6,-19.8
116,117,CEU,ConnectEast stp,1.714,0.435,3.5,0.49,0.33,2,,4.60,4.60,-100.0,-1.49,-,-74.3,0.85,0.47,10.6,-33.8
117,115,BKW,Brickworks Ltd,1.677,11.39,31,16.80,11.03,39.5,f,3.47,4.95,-,100.5,11.3,2.8,1.19,9.06,-17.4,-2.5
118,121,PRY,Primary Health Care,1.666,3.39,23,6.56,3.01,25,f,7.37,10.53,78.6,27.8,12.2,-1.7,0.63,-1.24,-47.8,-23.7
119,122,ALZ,Australand Prop stp,1.65,2.86,17,3.05,2.20,12,,4.20,4.20,-50.5,14.9,19.2,-55.1,0.69,3.44,8.8,-24.5
120,119,PIH,Prime Infr Grp stp,1.572,4.47,4,4.57,0.034,-,,-,-,-,-,-,-,0.70,-,-,-
121,118,SKT,Sky Net,1.572,4.04,,4.15,3.57,11.18,,2.77,2.77,-1.2,21.47,18.8,17.6,1.55,0.42,8.7,-5.7
122,131,MIN,Mineral Res,1.571,9.40,109,9.49,5.16,20,f,2.13,3.04,3.4,68.5,13.7,90.6,2.86,2.75,60.8,38.2
123,123,MLT,Milton Corp,1.561,15.68,33,19.40,15.35,71,f,4.53,6.47,-9.0,78.2,20.1,-8.3,1.01,17.18,-7.9,-10.5
124,127,DUE,DUET Grp forus,1.557,1.755,11.5,1.90,1.515,20,p,11.40,11.54,-17.1,16.25,10.8,-30.9,0.96,1.74,20.1,-10.7
125,126,IFL,IOOF Hldgs Ltd,1.54,6.70,28,7.40,4.32,35,f,5.22,7.46,775.0,29.8,22.5,74.9,1.66,0.51,46.1,-9.9
126,120,EXT,Extract Res,1.535,6.31,-8,11.45,6.03,-,,-,-,-,-4.96,-,-28.9,14.97,-,-36.1,113.3
127,124,NVT,Navitas Ltd,1.527,4.46,1,5.56,3.30,18.8,f,4.22,6.02,31.5,18.8,23.7,30.9,14.73,-0.23,36.3,33.1
128,129,TEN,Ten Network Hldgs,1.495,1.43,5,1.94,1.20,-,,-,-,-85.2,4.62,31.0,-47.6,1.79,-0.29,10.9,-17.1
129,125,HTA,Hutchison,1.493,0.11,,0.135,0.088,-,,-,-,-,2.33,4.7,-93.1,1.09,0.10,-11.8,-10.8
130,138,TSE,Transfield Services,1.458,3.52,34,4.80,2.87,14,f,3.98,5.68,16.7,17.66,19.9,-32.7,1.64,0.31,-19.1,-26.5
131,128,GCL,Gloucester Coal,1.449,12.45,5,12.53,5.148,-,,-,-,-100.0,39.9,31.2,-63.9,5.61,1.99,144.0,55.5
132,133,BLY,Boart Longyear,1.43,3.10,15,4.10,2.43,2.29,p,0.74,0.85,-100.0,8.15,38.0,-97.5,1.30,1.50,-1.6,-44.4
133,130,WAN,West Aust News,1.421,6.58,7,8.48,6.24,45,f,6.84,9.77,36.4,45.4,14.5,-2.6,10.77,-,0.8,-20.7
134,135,DOW,Downer EDI Ltd,1.411,4.17,21,9.44,3.33,29.1,,6.98,6.98,0.3,0.9,463.3,12.2,1.07,1.94,-47.7,-11.0
135,139,REA,REA Grp,1.409,10.97,74,12.60,7.10,16,f,1.46,2.08,-100.0,39.5,27.8,5244.6,9.46,0.65,42.4,22.9
136,134,GNC,Graincorp Ltd,1.378,6.95,10,8.85,5.10,22.27,f,3.20,4.58,-,63.62,10.9,-,1.96,4.78,7.8,-7.7
137,132,TPM,TPG Telecom Ltd,1.374,1.79,-1,2.58,0.80,3,f,1.68,2.39,-,5.7,31.4,-,4.26,0.06,116.5,66.6
138,136,SKC,Sky City Entertain,1.329,2.31,,2.89,2.25,11.69,,5.06,5.06,9.7,14.38,16.1,1.2,2.15,0.51,-7.1,-12.9
139,140,MND,Monadelphous Grp,1.318,15.24,56,15.98,11.77,83,f,5.45,7.78,12.2,96.86,15.7,10.6,8.80,1.65,16.1,8.0
140,137,PPT,Perpetual Ltd,1.306,30.08,-27,40.31,27.11,210,f,6.98,9.97,110.0,227.1,13.2,8.7,3.65,3.95,-24.0,-23.5
141,144,HGG,Henderson Grp cdi,1.287,2.27,13,2.67,2.01,10.4,,4.58,4.58,-10.1,10.64,21.3,-43.9,2.40,-0.14,-8.8,-9.6
142,141,CQODA,Charter Hall Office def,1.263,2.56,,2.59,2.44,-,,-,-,-,-1.9,-,-,-,0.42,-,-
143,151,PRU,Perseus Min Ltd,1.239,2.94,22,2.98,0.94,-,,-,-,-,-2.43,-,-25.6,8.63,-,209.1,36.2
144,145,IIF,ING Industrial Fd unt,1.231,0.475,1,0.603,0.345,1.6,,3.37,3.39,-70.4,-13,-,-24.4,0.82,0.57,6.4,-37.9
145,143,SKI,Spark Infrastructure stp,1.228,1.19,0.5,1.445,1.085,13.56,,11.39,11.39,-0.4,10.66,11.2,136.2,2.12,1.83,23.7,-1.3
146,142,AZT,Aston Res Ltd,1.219,5.96,-12,6.35,5.50,-,,-,-,-,-,-,-,3.09,-,-,-
147,152,KAR,Karoon Gas Aust,1.213,6.83,42,11.45,4.51,-,,-,-,-,-15.25,-,-,3.40,-,-40.1,46.2
148,150,FPH,Fisher & Paykel H,1.211,2.34,9,2.83,2.18,10.07,,4.30,4.30,-4.5,10.85,21.6,7.2,5.13,0.34,-11.8,-4.6
149,149,CRZ,Carsales Com Ltd,1.204,5.18,12,5.86,3.56,14.9,f,2.88,4.11,-,18.6,27.8,-,13.22,0.38,-,-
150,153,AIX,Aust Infra unt,1.195,1.925,12.5,2.09,1.50,10,p,5.19,6.60,-23.1,33.22,5.8,26.2,0.69,2.61,15.4,-12.0
151,146,AWB,AWB Ltd,1.193,1.46,0.5,1.49,0.865,-,,-,-,-100.0,3.67,39.8,-,1.31,1.85,32.3,-15.5
152,155,AGO,Atlas Iron Ltd,1.188,2.20,16,3.05,1.585,-,,-,-,-,-9.6,-,-80.7,3.07,-,26.3,13.4
153,148,ZIM,Zimplats Hldgs,1.173,10.90,-10,12.65,8.51,-,,-,-,-,133.06,8.2,-,2.31,-,36.1,-10.8
154,154,APN,APN News & Media,1.153,1.925,8.5,2.61,1.68,9,,4.68,5.56,-81.7,16.7,11.5,-40.2,0.95,-0.75,-1.0,-24.7
155,147,AUN,Austar United,1.103,0.875,-6.5,1.465,0.84,-,,-,-,-,3.5,25.0,118.4,-,-0.28,-10.1,-13.7
156,156,AIZ,Air New Zealand,1.088,1.01,0.5,1.145,0.83,5.17,,5.12,5.12,6.6,6.17,16.4,-42.2,0.85,1.15,4.3,-11.9
157,160,BKN,Bradken Ltd,1.082,7.80,60,8.14,5.48,34,f,4.36,6.23,47.8,54.1,14.4,28.0,2.12,2.10,20.2,-6.4
158,164,KCN,Kingsgate Cons,1.066,10.58,93,10.90,7.01,35,,3.31,3.31,-,75.2,14.1,196.5,3.97,3.16,30.8,29.5
159,157,IVA,Ivanhoe Aust,1.06,2.60,9,4.153,2.45,-,,-,-,-,-20.3,-,-26.1,-,-,-6.5,-
160,159,PMV,Premier Invest,1.039,6.70,23,8.934,5.94,36,f,5.37,7.67,20.7,49.85,13.4,34.8,0.87,2.19,0.3,-2.6
161,165,WEC,White Energy Co,1.037,3.65,25,3.84,1.955,-,,-,-,-,-14.79,-,58.9,11.74,-,25.9,4.7
162,163,TPI,Transpacific Indust,1.033,1.075,4,1.785,0.92,-,,-,-,-,6.7,16.0,-59.6,0.45,-0.22,-23.9,-48.5
163,158,SGT,Singapore Tel cdi,1.018,2.52,2,2.70,2.25,11.41,,4.53,4.53,-2.5,19.12,13.2,-16.0,0.06,0.65,-0.5,-1.1
164,162,IRE,IRESS Market Tech,1.011,8.02,11,9.38,7.25,35,f,4.36,6.23,9.7,39.46,20.3,17.5,8.02,0.76,-,3.2
165,167,PBG,Pac Brands,0.969,1.04,3,1.52,0.78,-,,-,-,-,5.7,18.2,27.4,0.68,0.08,-9.4,-29.0
166,177,AVO,Avoca Res,0.966,3.32,39,3.35,1.48,-,,-,-,-,20.82,15.9,377.1,5.42,0.93,67.4,23.4
167,166,DLX,Duluxgrp Ltd,0.961,2.62,2,2.78,2.41,-,,-,-,-,-,-,-,0.27,-,-,-
