Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, October 9, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5309.2 at 2015-10-09T16:37:35. Report at Friday, October 9, 2015. Processed Saturday at 2015-10-10T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,CBA,C'wlth Bank  of Aust,128.971,75.53,+214,96.168,70.15,420.00,f,5.56,7.94,4.7,557.00,13.6,1.1,2.365,25.51,-3.6,14.2,,
2,2,WBC,Westpac Banking,98.255,30.86,+111,40.07,29.10,185.00,f,5.99,8.56,4.6,243.00,12.7,9.8,1.920,11.84,-9.6,11.6,,
3,3,NAB,National Aust Bank,83.237,31.70,+160,39.15,29.15,198.00,f,6.25,8.92,4.2,244.10,13.0,-13.8,1.650,15.65,-7.5,12.4,,
4,4,ANZ,ANZ Banking Grp,82.611,28.46,+153,37.25,26.38,181.00,f,6.36,9.09,8.5,270.70,10.5,21.3,1.586,15.75,-15.1,7.7,,
5,5,BHP,BHP Billiton,82.219,25.60,+300,31.692,21.61,168.60,f,6.59,9.41,36.9,46.74,54.8,-35.9,.790,16.20,-21.6,-5.9,,
6,6,TLS,Telstra Corp,68.953,5.64,+2,6.735,5.23,30.50,f,5.41,7.73,3.4,34.50,16.3,-9.3,4.735,.39,4.9,16.9,,
7,7,WES,Wesfarmers,45.343,40.35,+108,46.95,38.06,200.00,f,4.96,7.08,5.3,216.10,18.7,12.4,1.781,4.85,-6.8,9.0,,
8,8,CSL,CSL,42.407,91.20,+266,102.43,71.04,164.37,,1.80,1.80,30.7,380.60,24.0,31.1,11.509,5.10,12.4,25.2,,
9,9,WOW,Woolworths,33.857,26.73,+121,36.00,24.11,139.00,f,5.20,7.43,1.5,170.80,15.6,-.4,2.904,3.62,-25.4,-.5,,
10,10,MQG,Macquarie Grp,26.996,80.94,+465,86.20,54.65,330.00,p,4.08,4.78,26.9,538.15,15.0,32.4,1.768,38.19,30.6,41.0,,
