Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
Based on Market Capitalisation at close of trade Friday, July 27, 2012,,,,,,,,,,,,,,,,,,,,
"XAO 4234.4 at 2012-07-27T16:45:36. Report at Friday, July 27, 2012. Processed Saturday at 2012-07-28T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move c,Year High,Year Low,DPS c,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS c,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
1,1,BHP,BHP Billiton,100.911,31.42,+6,42.53,30.09,103.08,f,3.28,4.69,-3.2,397.33,7.9,39.1,1.876,11.69,-21.9,-3.6,,
2,2,CBA,C'wlth Bank  of Aust,89.447,56.18,+106,56.24,42.30,325.00,f,5.78,8.26,10.3,429.40,13.1,18.7,2.399,-,21.8,15.9,,
3,3,WBC,Westpac Banking,70.840,23.00,+15,23.55,17.84,162.00,f,7.04,10.06,12.2,198.30,11.6,5.0,1.623,10.12,21.7,8.9,,
4,4,ANZ,ANZ Banking Grp,62.679,23.08,+1,24.05,17.63,142.00,f,6.15,8.79,11.1,214.80,10.7,7.6,1.651,-,18.7,14.1,,
5,5,NAB,National Aust Bank,55.124,24.25,+26,26.56,19.64,178.00,f,7.34,10.49,13.2,213.60,11.4,16.9,1.307,13.68,9.0,6.7,,
6,6,NWS,News Corp,52.047,22.05,+42,22.42,13.32,14.86,,.67,.67,-5.5,112.63,19.6,-13.4,1.869,1.84,48.8,15.3,,
7,7,TLS,Telstra Corp,49.275,3.96,+1,3.98,2.69,28.00,f,7.07,10.10,-,28.30,14.0,-16.7,4.009,.30,44.4,13.8,,
8,8,WES,Wesfarmers,37.890,32.56,+52,33.38,26.04,155.00,f,4.76,6.80,20.0,167.00,19.5,22.7,1.487,-,16.9,12.9,,
9,9,WOW,Woolworths,35.357,28.70,+108,28.73,23.21,124.00,f,4.32,6.17,6.1,157.79,18.2,8.9,4.506,2.25,11.8,6.2,,
10,10,WPL,Woodside Petroleum,27.263,33.09,+30,39.08,29.76,103.39,f,3.12,4.46,-6.6,187.08,17.7,14.1,2.087,15.47,-11.2,-7.6,,
11,11,RIO,Rio Tinto,22.659,52.00,-139,81.79,50.22,134.01,f,2.58,3.68,21.9,298.35,17.4,13.0,.389,19.14,-33.7,-3.6,,
