ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5416.1 at 2014-04-07T16:38:36. Report at Monday, April 7, 2014. Processed Tuesday at 2014-04-08T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Cadence Capital,CDM,1.535,1.53,1.525,,
Clime Invest,CIW,.90,.88,.85,,
ETFS Physical Palladium,ETPMPD,83.37,78.01,78.01,,
Globe Int'l,GLB,.43,.42,.42,,
Kibaran Resources opt aug15,KNLO,.08,.07,.07,,
Konekt,KKT,.12,.115,.10,,
Macquarie Bank inc sec,MBLHB,84.15,83.95,83.80,,
National Aust Bank natincsec,NABHA,78.50,78.00,77.55,,
Padbury Min,PDY,.019,.016,.017,,
Reef Casino Tr unt,RCT,4.11,4.10,4.06,,
Rubik Financial,RFL,.54,.535,.48,,
Russell  Aust Value etf unt,RVL,34.02,34.01,33.93,,
Sheffield Res,SFX,.725,.72,.705,,
Soul Pattinson WH,SOL,15.97,15.65,15.53,,
Strategic Elements,SOR,.105,.10,.10,,
Tassal Grp,TGR,4.09,4.05,4.02,,
Wide Bay Aust,WBB,6.31,6.07,6.06,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
AJ Lucas Grp,AJL,.72,.74,.78,,
AGB Jul17,GSBM17,104.613,-,-,,
Avenue Res,AVY,.018,.02,.02,,
Diatreme Res,DRX,.011,.012,.013,,
Ecosave Hldgs,ECV,.97,1.05,1.05,,
Exalt Res opt dec15,ERDO,.001,.022,.022,,
Gascoyne Res,GCY,.11,.12,.12,,
Hot Chili,HCH,.295,.305,.375,,
Inabox Grp,IAB,1.00,1.12,1.12,,
Mesoblast,MSB,4.57,5.03,5.15,,
Mobilarm,MBO,.02,.035,.035,,
Moly Mines,MOL,.094,.095,.095,,
Northwest Res,NWR,.01,.013,.013,,
Potash West ctg,PWNCA,.013,.02,-,,
PS&C,PSZ,.73,.75,.75,,
Quickflix,QFX,.007,.008,.008,,
Sthn Cross Elect Engnr,SXE,.51,.53,.73,,
Sun Resources,SUR,.018,.02,.021,,
Sunbird Energy,SNY,.245,.25,.275,,
Universal Biosensors cdi,UBI,.285,.30,.32,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
