ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4070.1 at 2011-09-30T16:36:25. Report at Friday, September 30, 2011. Processed Saturday at 2011-10-01T01:00:34+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Anvil Min cdi,AVM,7.68,6.30,6.61,,
Bisan,BSN,.053,.045,.035,,
Exchange Traded Sec ets mcdnd,ETSMCD,90.00,80.411,80.66,,
Foster's Grp,FGL,5.30,5.29,5.10,,
Parker Resources,PKR,.235,.22,-,,
Ramsay Health Care,RHC,19.18,18.485,17.95,,
Treasury Wine Estates,TWE,3.91,3.59,3.59,,
WPG Resources,WPG,1.275,1.24,1.255,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Minerals,AAM,.019,.024,.023,,
AAQ Hldgs,AAQ,.007,.009,.008,,
Abacus Prop stp,ABP,1.825,1.845,1.905,,
Advance Energy,AVD,.006,.007,.007,,
ADX Energy,ADX,.062,.068,.07,,
Alcoa Inc cdi,AAI,10.60,11.25,11.00,,
Allmine Grp,AZG,.135,.165,.17,,
Anglo Aust Res,AAR,.009,.011,.012,,
Ashburton Min,ATN,.01,.012,.025,,
Atcor Medical,ACG,.065,.077,.075,,
Aust Oil Co,AOC,.066,.09,.105,,
AusTex Oil opt dec11,AOKO,.001,.002,.003,,
Baru Resources,BAC,.16,.17,-,,
BioProspect,BPO,.005,.006,.006,,
BrisConnection Tr stp,BCS,.70,.735,.75,,
Cadence Capital opt sep12,CDMO,.035,.04,-,,
Carbon Energy,CNX,.145,.155,.165,,
CBD Energy,CBD,.073,.08,.098,,
Centura Capital,CNI,.465,.485,.505,,
Chesser Res,CHZ,.435,.54,.54,,
Cochlear,COH,45.75,48.30,63.05,,
Condor Metals,CNK,.07,.08,.10,,
Coppermoly,COY,.052,.062,.061,,
Cortona Res opt jan12,CRCO,.012,.05,.036,,
Cove Res,CVE,.145,.16,.15,,
Cradle Res Ltd,CXX,.20,.205,-,,
Dyesol,DYE,.295,.36,.38,,
Eclipse Uranium,EUL,.05,.075,.10,,
ECO Quest,ECQ,.016,.02,.024,,
Elementos,ELT,.13,.17,.17,,
Energy Res,ERA,2.83,2.95,3.10,,
Exchange Traded Sec ets dup,ETSDUP,41.93,45.163,45.163,,
Firstfolio,FFF,.034,.04,.04,,
Fortescue Metals Grp,FMG,4.42,4.87,5.05,,
Generation Healthcare unt,GHC,.65,.705,.70,,
Global Min,GMI,.915,.945,.97,,
Golden Cross Res,GCR,.011,.012,.012,,
Goodman Fielder,GFF,.42,.56,.675,,
Guinness Peat cdi,GPG,.46,.47,.49,,
Hemisphere Res,HEM,.15,.18,.185,,
Henderson Grp cdi,HGG,1.655,1.715,1.93,,
ImpediMed,IPD,.445,.50,.51,,
Incremental Oil & Gas,IOG,.20,.225,.225,,
Int'l Goldfields,IGS,.038,.041,.042,,
Ipernica,IPR,.054,.057,.057,,
iShares MSCI Hong Kong cdi,IHK,15.16,15.47,15.95,,
Ivanhoe Aust,IVA,.935,1.22,1.58,,
Lonrho Mining,LOM,.011,.012,.015,,
Malachite Res,MAR,.025,.027,.033,,
Meridian Res,MRJ,.07,.10,.10,,
Mindax,MDX,.16,.18,.17,,
Mining Grp Ltd,MNE,.19,.20,.20,,
Mirabela Nickel,MBN,1.265,1.36,1.46,,
Mithril Resources,MTH,.055,.06,.06,,
Mundo Minerals,MUN,.06,.069,.068,,
New Guinea Energy,NGE,.047,.052,.08,,
Northern Min,NMI,.033,.042,.035,,
Octanex ctg,OXXCA,.04,.055,.065,,
OM Hldgs,OMH,.59,.645,.71,,
Orocobre,ORE,1.065,1.165,1.16,,
Paladin Energy,PDN,1.18,1.35,1.91,,
Panax Geothermal,PAX,.015,.016,.018,,
Patrys,PAB,.05,.059,.065,,
Paynes Find Gold,PNE,.06,.07,.08,,
Pioneer Res,PIO,.022,.026,.027,,
Predictive Descovery,PDI,.15,.17,.170,,
Qantas Airways,QAN,1.39,1.43,1.42,,
Quickstep Hldgs,QHL,.14,.155,.165,,
Redbank Copper,RCP,.005,.006,.009,,
Renaissance Min,RNS,.16,.19,.205,,
Resource Min Corp,RMI,.003,.004,.004,,
Salmat,SLM,2.55,2.70,2.91,,
Service Stream,SSM,.315,.37,.34,,
Signature Metals,SBL,.012,.013,.016,,
Solagran,SLA,.07,.076,.08,,
Stanmore Coal,SMR,.72,.74,.82,,
Sth American Iron,SAY,.041,.067,.065,,
Sthn Cross Media,SXL,.945,.95,1.085,,
Stonehenge Metals,SHE,.045,.046,.065,,
Strickland Resources,STK,.16,.17,-,,
Strike Energy,STX,.115,.12,.14,,
Tabcorp Hldgs,TAH,2.52,2.58,2.74,,
Transpacific Indust,TPI,.62,.655,.67,,
Water Res Grp,WRG,.035,.044,.04,,
West Wits Min,WWI,.035,.036,.04,,
Wildhorse Energy,WHE,.16,.175,.19,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
