ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5580.6 at 2014-08-18T16:36:36. Report at Monday, August 18, 2014. Processed Tuesday at 2014-08-19T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Abacus Prop stp,ABP,2.61,2.605,2.60,,
AEON Metals,AQR,.23,.215,.14,,
Ardent Leisure Grp stp,AAD,2.93,2.87,2.72,,
Arena REIT unt,ARF,1.35,1.33,1.34,,
ASG Grp,ASZ,.57,.56,.50,,
Atlas Pearls&Perfumes,ATP,.13,.11,.095,,
Audalia Res,ACP,.16,.125,.125,,
Austin Explore,AKK,.019,.017,.016,,
Bentham IMF,IMF,2.175,2.14,2.11,,
Brierty,BYL,.63,.57,.56,,
Burson Grp,BAP,2.30,2.27,2.27,,
Cabcharge Aust,CAB,4.99,4.915,4.66,,
Carbine Res,CRB,.051,.05,.037,,
Carindale Prop unt,CDP,6.02,5.77,5.78,,
Carnarvon Pet,CVN,.28,.085,.09,,
  opt dec15,CVNO,.20,.032,.038,,
Coffey Int'l,COF,.35,.32,.28,,
Collection House,CLH,2.14,2.07,1.99,,
Contango Microcap,CTN,1.15,1.13,1.09,,
Corporate Travel,CTD,7.18,7.15,6.82,,
CPT Global,CGO,.93,.875,.81,,
Domino's Pizza,DMP,25.42,24.80,22.98,,
Elanor Investors stp,ENN,1.40,1.35,1.35,,
Enero Grp,EGG,1.30,1.21,1.125,,
Entek Energy,ETE,.057,.048,.038,,
GBST Hldgs,GBT,4.20,3.80,3.66,,
Genworth Mortgage Ins,GMA,3.65,3.56,3.60,,
Goodman Grp stp,GMG,5.42,5.37,5.35,,
Hastings High Yld unt,HHY,.172,.165,.145,,
Heritage Bank bondjun17,HBSHB,109.65,107.90,107.90,,
High Peak Royalties opt apr17,HPRO,.05,.045,.045,,
Hotel Property Inv stp,HPI,2.245,2.20,2.15,,
Investa Office Fd stp,IOF,3.65,3.63,3.60,,
iShares MSCI Bric cdi,IBK,43.68,43.56,43.38,,
iShares MSCI Em Mkt cdi,IEM,48.50,48.31,48.00,,
Katana Capital,KAT,.985,.98,.98,,
Liquefied Natural,LNG,4.06,3.93,3.935,,
Market Vectors Prop etf unt,MVA,16.73,16.59,16.61,,
My Net Fone,MNF,2.89,2.80,2.88,,
Newfield Res,NWF,.48,.45,.40,,
Pacific Energy,PEA,.58,.51,.51,,
Roc Oil Co,ROC,.685,.68,.62,,
Shaw River Manganese,SRR,.012,.011,.005,,
Sigma Pharmaceutical,SIP,.815,.80,.795,,
Slater & Gordon,SGH,5.875,5.80,5.47,,
SomnoMed,SOM,2.00,1.78,1.84,,
Spark Infrastructure forus,SKI,1.98,1.975,1.937,,
SPDR Prop Fund etf unt,SLF,10.43,10.38,10.36,,
Technology One,TNE,3.16,3.05,2.96,,
TFS Corp,TFC,2.20,2.10,1.95,,
Transurban Grp stp,TCL,8.005,7.95,7.89,,
Valence Industries,VXL,.57,.55,.55,,
Venus Metals,VMC,.33,.315,.23,,
  opt nov16,VMCO,.15,.14,.06,,
Vngd Aust Property etf unt,VAP,65.95,65.59,65.45,,
Westpac TPS Tr pref,WCTPA,98.58,98.57,98.49,,
Wilson HTM Inv,WIG,.75,.745,.62,,
WPG Resources,WPG,.053,.051,.049,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Barrack St Invest,BST,1.035,1.05,-,,
BetaShares Commods etf unt,QCB,15.10,15.16,15.58,,
Byron Energy,BYE,.62,.63,.66,,
Ceramic Fuel Cells,CFU,.01,.011,.012,,
Champion Iron,CIA,.255,.26,.30,,
E & A,EAL,.41,.415,.445,,
Ironclad Min,IFE,.06,.075,.063,,
Novarise Renewable,NOE,.12,.14,.15,,
Platypus Min,PLP,.025,.03,.03,,
Wildhorse Energy,WHE,.005,.006,.007,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
