Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4931.6 at 16:33 12/1/2010  Report at 19:05 Tuesday 12/1/2010. Processed 19:36 Tuesday 12/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Ambertech Ltd,AMO,0.57,0.505,0.52,,,,,,,,
ANZ Banking Grp pref,ANZPA,100,99.8,99.98,,,,,,,,
Argo Invest,ARG,7.05,6.9,6.81,,,,,,,,
ASG Grp Ltd,ASZ,1.24,1.185,1.16,,,,,,,,
Aussie Q Res,AQR,0.41,0.335,0.09,,,,,,,,
Aust Foundation,AFI,5.41,5.35,5.25,,,,,,,,
Austin Explore opt nov11,AKKO,0.03,0.028,0.024,,,,,,,,
Campbell Brothers,CPB,32,31.91,30.09,,,,,,,,
Carnavale Res,CAV,0.24,0.18,0.15,,,,,,,,
Carrick Gold Ltd,CRK,1.25,1.01,1.11,,,,,,,,
Castle Min,CDT,0.38,0.32,0.31,,,,,,,,
CGA Min Ltd,CGX,2.43,2.32,2.42,,,,,,,,
Charter Hall Grp forus,CHC,0.745,0.725,0.72,,,,,,,,
Colonial Res opt dec10,CLNO,0.14,0.07,0.06,,,,,,,,
C'wlth Bank  of Aust ,CBA,57.02,56.47,55.14,,,,,,,,
Condor Nickel,CNK,0.16,0.1,0.1,,,,,,,,
Country Road Ltd,CTY,3.75,3.24,3.24,,,,,,,,
Crusader Res,CAS,0.37,0.305,0.34,,,,,,,,
DMC Min Ltd,DMM,0.39,0.365,0.31,,,,,,,,
Downer EDI Ltd,DOW,9.44,9.35,9.35,,,,,,,,
FerrAus Ltd,FRS,0.89,0.76,0.74,,,,,,,,
Gindalbie Metals,GBG,1.3,1.23,1.08,,,,,,,,
Gladiator Res,GLA,0.195,0.1,0.065,,,,,,,,
Global Min,GMI,1.32,1.27,1.22,,,,,,,,
Global Nickel Invest opt jun12,GNIOA,0.03,0.02,0.025,,,,,,,,
Gunns Ltd forests,GNSPA,81,80.1,80,,,,,,,,
Hampton Hill Min,HHM,0.51,0.43,0.32,,,,,,,,
Hunter Hall Intl,HHL,7.9,7.23,6.99,,,,,,,,
James Hardie Ind cdi,JHX,8.75,8.58,8.59,,,,,,,,
Leighton Hldgs,LEI,41.7,40.24,38.47,,,,,,,,
Little World Bev,LWB,2.19,2.15,2.11,,,,,,,,
Mamba Min,MAB,0.095,0.08,0.08,,,,,,,,
Manhattan Corp,MHC,1.69,1.6,1.38,,,,,,,,
Nick Scali Ltd,NCK,1.45,1.39,1.36,,,,,,,,
NKWE Platinum com,NKP,0.66,0.57,0.565,,,,,,,,
  opt aug11,NKPO,0.35,0.295,0.29,,,,,,,,
Norfolk Grp,NFK,1.1,1.04,1.065,,,,,,,,
Perilya Ltd,PEM,0.72,0.715,0.7,,,,,,,,
Prime Financial,PFG,0.3,0.28,0.235,,,,,,,,
RMA Energy Ltd,RMT,0.08,0.067,0.06,,,,,,,,
Robust Res,ROL,2.72,2.38,2.46,,,,,,,,
Saunders Intl Ltd,SND,0.4,0.395,0.39,,,,,,,,
SPDR 50 Fd etf unt,SFY,48.5,48.16,47.89,,,,,,,,
Sth Boulder Mines,STB,0.33,0.26,0.305,,,,,,,,
Sultan Corp,SSC,0.02,0.016,0.013,,,,,,,,
Toll Hldgs Ltd,TOL,9.2,9.04,8.78,,,,,,,,
Venture Min,VMS,0.42,0.38,0.385,,,,,,,,
Verus Invest,VIL,0.051,0.046,0.04,,,,,,,,
Village Roadshow 'a' pref,VRLPA,2.04,1.93,1.86,,,,,,,,
Vngd Aus Shares etf unt,VAS,68.49,63.77,66,,,,,,,,
Warrnambool Cheese,WCB,3.65,3.48,3.52,,,,,,,,
Whitehaven Coal,WHC,5.54,5.49,5.23,,,,,,,,
Wide Bay Aust Ltd,WBB,10.15,9.99,9.55,,,,,,,,
Wridgways Aust,WWA,2.98,2.95,2.9,,,,,,,,
Zedex Min fpo nz,ZDX,0.125,0.115,0.12,,,,,,,,
Zicom Grp Ltd,ZGL,0.3,0.28,0.275,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Alcyone Res Ltd,AYN,0.038,0.039,0.039,,,,,,,,
China West Hldgs,CWH,0.21,0.23,0.23,,,,,,,,
Energia Min Ltd,EMX,0.19,0.2,0.2,,,,,,,,
ICSGlobal Ltd,ICS,0.028,0.041,0.038,,,,,,,,
