ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4608.7 at 2011-06-08T16:37:49. Report at Wednesday, June 8, 2011. Processed Thursday at 2011-06-09T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alpha Financial Prod ser1frn12,AFPHA,83.25,82.50,82.50,,
AMCB Fund No 4,AKX,97.19,97.00,97.00,,
Corazon Min,CZN,.25,.23,.18,,
  opt apr13,CZNO,.105,.09,.06,,
Daton Grp,DTG,.55,.38,.300,,
DEXUS Prop Grp stp,DXS,.925,.905,.895,,
Diatreme Res opt sep13,DRXO,.049,.036,.036,,
engin,ENG,.87,.855,.855,,
PTB Grp,PTB,.27,.25,.26,,
Regalpoint Res opt mar14,RGUO,.03,.028,.025,,
Sigma Pharmaceutical,SIP,.44,.40,.40,,
Trinity Grp stp,TCQ,.205,.195,.195,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Minerals,AAM,.031,.035,.034,,
A-Cap Res,ACB,.21,.265,.265,,
APAC Coal,AAL,.016,.02,.018,,
APN News & Media,APN,1.30,1.355,1.37,,
Aristocrat Leisure,ALL,2.42,2.59,2.57,,
Autodom,AIE,.036,.037,.04,,
Bank of Qld,BOQ,8.11,8.38,8.65,,
Bisalloy Steel,BIS,.10,.115,.105,,
Blackham Res opt oct11,BLKO,.01,.03,.029,,
Carbine Res,CRB,.19,.20,.20,,
Centro Properties stp,CNP,.049,.053,.053,,
Coppermoly opt dec11,COYOA,.022,.025,.025,,
Desert Energy,DSN,.069,.078,.078,,
Dyesol,DYE,.49,.52,.51,,
Echo Entertainment def,EGP,4.15,-,-,,
Eldorado Gold cdi,EAU,13.39,14.13,14.10,,
Engenco,EGN,.095,.11,.115,,
ENV Clean Tech opt jan14,ESIO,.007,.008,.008,,
Eromanga Hydro,ERH,.033,.036,.035,,
Exchange Traded Sec ets apple,ETSAPL,313.50,319.46,314.95,,
  ets cisco,ETSCSC,14.45,15.62,15.62,,
  ets jpm,ETSJPM,38.02,39.19,40.14,,
FKP Prop Grp stp,FKP,.665,.68,.69,,
Fox Res,FXR,.06,.062,.063,,
Gloucester Coal,GCL,7.94,8.63,8.63,,
Gondwana Res,GDA,.006,.007,.007,,
Goodman Fielder,GFF,.955,1.01,.975,,
Groote Res,GOT,.165,.17,.17,,
GWA Grp,GWA,2.82,2.94,2.92,,
Hemisphere Res,HEM,.235,.245,.25,,
Island Sky Aust,ISK,.008,.01,.011,,
JB Hi-Fi,JBH,16.02,16.65,16.33,,
Leighton Hldgs,LEI,21.67,22.04,22.51,,
Macquarie Grp,MQG,30.90,32.61,32.41,,
Mincor Res,MCR,.895,.985,.99,,
Moby Oil & Gas,MOG,.038,.04,.04,,
Murchison Metals,MMX,.855,.94,.965,,
Noni B,NBL,.65,.75,.78,,
NSL Consolidated,NSL,.04,.045,.05,,
Octanex ctg,OXXCA,.07,.081,.078,,
OM Hldgs,OMH,.87,.915,.915,,
Orion Equities,OEQ,.32,.34,.325,,
Orion Petroleum,OIP,.039,.04,.04,,
Paladin Energy,PDN,2.76,3.03,3.04,,
Panoramic Res,PAN,1.695,1.825,1.87,,
PaperlinX,PPX,.145,.155,.16,,
Pepinnini Minerals,PNN,.115,.135,.135,,
Perpetual,PPT,25.94,26.73,27.16,,
Platinum Aust,PLA,.35,.365,.38,,
Prophecy Int'l,PRO,.20,.22,.22,,
Real Estate Cap unt,RCU,.895,.94,.95,,
Regalpoint Res,RGU,.145,.15,.16,,
Rift Valley Res,RFV,.16,.165,.175,,
Rubicon Res,RBR,.03,.036,.036,,
Seven West Media,SWM,3.94,4.14,4.18,,
Silver Swan Grp,SWN,.10,.12,.12,,
SPDR 200 Financials etf unt,OZF,13.85,14.04,14.14,,
SPDR 200 Resources etf unt,OZR,13.38,13.73,13.47,,
SPDR MSCI Aus Sel HDY etf unt,SYI,23.64,23.94,24.09,,
Style,SYP,.007,.012,.012,,
Sun Resources,SUR,.023,.024,.025,,
Tasman Res,TAS,.081,.09,.089,,
Thorn Grp rts23jund,TGAR,.05,-,-,,
Tidewater Invest,TDI,.20,.21,.245,,
Toll Hldgs,TOL,4.92,5.14,5.09,,
Top End Uranium,TEU,.075,.076,.079,,
Transpacific Indust,TPI,.81,.925,.925,,
Universal Biosensors cdi,UBI,.96,1.02,1.02,,
Vngd Aus Small etf unt,VSO,49.30,50.03,49.50,,
Whitefield,WHF,2.69,2.73,2.77,,
Wilson HTM Inv,WIG,.66,.70,.70,,
Xanadu Mines,XAM,.38,.41,.40,,
XState Res,XST,.065,.07,.07,,
Yellow Rock opt sep12,YRROA,.004,.005,.005,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
