Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4687.3 at 16:47 28/10/2009  Report at 19:05 Wednesday 28/10/2009. Processed 19:32 Wednesday 28/10/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Amalgamated Hldgs,AHD,6.2,5.85,5.85,,,,,,,,
Antares Energy 10% cn13,AZZG,2.04,2.03,1.91,,,,,,,,
Ascent Pharmahealth,APH,0.26,0.25,0.24,,,,,,,,
Aust Renewable,ARW,0.033,0.013,0.014,,,,,,,,
Bank of Qld pref,BOQPC,91.5,90.75,90,,,,,,,,
Bendigo & Adelaide pref,BENPC,89.5,88.5,85.99,,,,,,,,
Bionomics Ltd,BNO,0.37,0.29,0.29,,,,,,,,
Capitol Health rts06novd,CAJR,0.005,-,-,,,,,,,,
Clean Global Energy,CGV,0.22,0.066,0.072,,,,,,,,
Clime Capital,CAM,1.145,1.13,1.04
Cobar Cons,CCU,0.245,0.2,0.205
Cryosite Ltd,CTE,0.12,0.1,0.1
Dexus Rents Tr rents,DXRPA,85.5,85.15,84.45
Enviromission Ltd,EVM,0.075,0.054,0.049
ETFS Metals etfs pd,ETPMPD,36.12,33.01,34.72
Garratt's Ltd,GRT,0.53,0.5,0.43
JB Hi-Fi Ltd,JBH,22.43,20.85,19.9
Kangaroo Res Ltd,KRL,0.33,0.29,0.098
Laconia Res Ltd,LCR,0.26,0.25,-
Legacy Iron Ore opt jan12,LCYO,0.015,0.01,0.01
Longreach Grp,LRG,0.045,0.02,0.021
M2 Telecommun,MTU,1.545,1.44,1.49
Mindax Ltd,MDX,0.55,0.45,0.385
Nexus Bonds Ltd frn dec09,NXBHB,95.9,95.5,95.4
Niplats Aust,NIP,0.64,0.48,0.5
Northern Min,NMI,0.15,0.145,0.091
Planet Gas Ltd,PGS,0.215,0.2,0.195
RER Grp Ltd opt dec10,RGDO,0.15,0.095,0.115
Silver Swan Grp,SWN,0.675,0.56,0.52
Sumatra Copper cdi 1:1,SUM,0.275,-,-
Taps Tr taps,TTXPA,98.499,97.5,97.5
Village Roadshow 'a' pref,VRLPA,1.78,1.68,1.55
Wasabi Energy Ltd,WAS,0.028,0.024,0.019
Webjet Ltd,WEB,2,1.75,1.794
Webspy Ltd,WSY,0.03,0.025,0.011
Wesfarmers Ltd,WES,28.97,28.54,26.8
  part prot,WESN,29.13,28.66,26.87
Windy Knob Res,WKR,0.035,0.032,0.032
Wotif Com Hldgs,WTF,6.13,5.73,5.95
XRF Scientific,XRF,0.21,0.185,0.2
Zimplats Hldgs,ZIM,11,10.5,10.44
New Yearly Lows,,,,
Citigold Corp Ltd,CTO,0.135,0.15,0.15
Clean Seas Tuna,CSS,0.24,0.28,0.45
Forest Enterprises,FEA,0.072,0.078,0.09
Golden Gate Pet opt aug12,GGPO,0.013,0.016,-
Lonrho Min Ltd rts 02nov,LOMR,0.01,0.012,-
Matrixview Ltd cdi,MVU,0.073,0.13,0.09
Mystate Ltd,MYS,2.7,2.9,2.8
Poseidon Nick Ltd opt dec11,POSOA,0.05,0.1,0.1
Royal Res rts05novd,ROYR,0.165,0.175,-
Solverdi Worldwide,SWW,0.085,0.1,0.105
Stirling Res rts 05nov,SRER,0.001,0.01,-
