ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5574.2 at 2014-07-25T16:37:06. Report at Friday, July 25, 2014. Processed Saturday at 2014-07-26T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alcoa Inc cdi,AAI,17.11,17.00,15.55,,
ANZ Banking Grp cap note,ANZPD,106.85,106.45,106.50,,
APA Grp stp,APA,7.29,7.18,7.14,,
Aust Enhanced unt,AYF,6.53,6.42,6.48,,
Aust United Invest,AUI,8.58,8.36,8.22,,
Bauxite Resources,BAU,.17,.14,.155,,
Bendigo & Adelaide Bk pref,BENPB,100.61,99.89,98.95,,
Blue Sky Access Fund opt dec15,BAFO,.064,.062,.045,,
Buxton Res,BUX,.53,.435,.36,,
  opt jan16,BUXO,.26,.18,.03,,
Capilano Honey,CZZ,6.78,6.54,6.10,,
C'wlth Bank  of Aust perls vi,CBAPC,107.35,106.95,106.79,,
Diversified United Inv,DUI,3.74,3.72,3.65,,
Exoma Energy,EXE,.025,.017,.019,,
Hansen Tech,HSN,1.405,1.345,1.365,,
Hastings Rare Metals,HAS,.08,.067,.058,,
Insurance Aust Grp,IAG,6.30,6.035,6.02,,
INT Corp,INT,.032,.001,.001,,
Invigor Grp,IVO,.08,.04,.045,,
Isentia Grp,ISD,2.60,2.45,2.51,,
iShares MSCI Aus 200,IOZ,24.23,24.10,24.02,,
iShares MSCI Bric cdi,IBK,43.24,42.51,42.14,,
Konekt,KKT,.145,.14,.13,,
Liquefied Natural,LNG,3.25,2.30,2.59,,
Minera Gold opt dec16,MIZOA,.003,.002,.002,,
Market Vectors Eq Weight etf unt,MVW,20.96,20.77,20.53,,
Montezuma Min Co,MZM,.20,.175,.135,,
My Net Fone,MNF,2.82,2.60,2.66,,
Objective Corp,OCL,1.585,1.48,1.24,,
Oilex,OEX,.215,.14,.135,,
  opt sep15,OEXO,.048,.025,.022,,
Parker Resources,PKR,.28,.23,.23,,
Petsec Energy,PSA,.145,.135,.14,,
Platina Res,PGM,.25,.065,.055,,
  opt sep15,PGMO,.135,.017,.013,,
Praemium,PPS,.21,.165,.16,,
Q Technology,QTG,.032,.026,.03,,
Red River Res,RVR,.25,.15,.061,,
Russell High Div etf unt,RDV,30.47,30.29,30.39,,
Structural Monitor cdi,SMN,.66,.595,.37,,
Suncorp Grp,SUN,14.34,13.87,13.70,,
  nte nov23,SUNPD,105.25,105.19,104.99,,
Talga Res opt nov15,TLGO,.275,.21,.165,,
Terramin Aust,TZN,.055,.045,.043,,
Uranex,UNX,.32,.255,.205,,
  opt may17,UNXO,.195,.145,.091,,
Villa World Grp,VLW,2.24,2.13,2.07,,
Vngd FTSE Emerging etf unt,VGE,53.61,53.40,52.99,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aguia Res,AGR,.038,.039,.04,,
Beadell Resources,BDR,.535,.565,.57,,
Coral Sea Pet,CSP,.06,.065,.061,,
Dourado Res,DUO,.011,.013,.012,,
Mesoblast,MSB,4.02,4.12,4.18,,
NewSat,NWT,.26,.275,.27,,
PM Capital Global,PGF,.91,.915,.92,,
Shearer (John) Hldgs,SHR,1.14,1.20,1.20,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
