ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5001.7 at 2011-02-10T16:36:06. Report at Thursday, February 10, 2011. Processed Friday at 2011-02-11T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alinta Energy Grp stp,AEJ,.099,.098,.094,,
Auzex Res,AZX,.71,.59,.62,,
  opt feb12,AZXOA,.50,.37,.45,,
bioMD,BOD,.095,.06,.054,,
  opt dec11,BODOA,.04,.014,.013,,
Blackmores,BKL,29.40,28.35,28.40,,
Boss Energy,BOE,.24,.225,.22,,
Breville Grp,BRG,3.41,3.25,3.25,,
Broad Invest,BRO,.006,.004,.004,,
Calzada,CZD,.052,.03,.031,,
Chandler Macleod,CMG,.52,.425,.48,,
Clarius Grp,CND,.81,.77,.77,,
Cobar Cons Res,CCU,.74,.59,.71,,
Data#3,DTL,14.30,13.03,12.55,,
DEXUS Rents Tr rents,DXRPA,94.00,92.50,92.98,,
Dourado Res opt nov14,DUOO,.061,.057,.06,,
Earth Heat Res cdi,EHR,.091,.052,.058,,
Elemental Min opt jan12,ELMO,1.59,1.49,1.55,,
Fe Ltd,FEL,.25,.12,.125,,
FlexiGroup,FXL,1.85,1.575,1.475,,
G8 Education,GEM,1.02,.96,.95,,
Greenvale Min,GRV,.14,.12,.11,,
Henderson Grp cdi,HGG,2.71,2.56,2.58,,
Ideas Int'l,IDE,.88,.85,.84,,
Iluka Res,ILU,9.59,9.49,9.54,,
Incitec Pivot,IPL,4.70,4.58,4.41,,
Indago Res,IDG,6.10,6.00,6.05,,
ING Real Est Com stp,ILF,.105,.092,.092,,
Jabiru Metals,JML,.88,.665,.72,,
Latin Res,LRS,.30,.22,.25,,
  opt mar13,LRSO,.05,.026,.032,,
MACA,MLD,2.89,2.59,2.20,,
Mayne Pharma,MYX,.955,.92,.92,,
Metals Finance,MFC,.135,.13,.13,,
Metals X,MLX,.395,.36,.345,,
Minemakers,MAK,.71,.60,.535,,
New Horizon Min,NHO,.34,.27,.265,,
Nimrodel Res,NMR,.075,.073,.073,,
Northern Energy,NEC,1.91,1.77,1.745,,
Odyssey Energy opt dec14,ODYO,.051,-,-,,
Pan Asia Corp,PZC,.28,.26,.26,,
Papillon Res,PIR,.79,.62,.69,,
  opt dec12,PIROA,.58,.415,.47,,
Paynes Find Gold,PNE,.24,.20,.205,,
  opt nov12,PNEO,.07,.065,.06,,
Peninsula Minerals,PEN,.14,.115,.115,,
  opt jun12,PENOA,.105,.08,.079,,
  opt dec15,PENOC,.105,.084,.085,,
Premium Investors,PRV,.805,.78,.77,,
Promesa,PRA,.69,.64,.61,,
  opt nov12,PRAO,.48,.42,.40,,
Range Res,RRS,.20,.14,.15,,
  opt dec11,RRSO,.135,.09,.097,,
Redstone Res,RDS,.555,.49,.45,,
Ross Human Direction,RHD,.82,.76,.76,,
Scandinavian Res,SCR,.54,.425,.50,,
Signature Metals,SBL,.038,.03,.035,,
Sovereign Gold,SOC,.30,.28,.255,,
Sovereign Metals,SVM,.61,.50,.58,,
Sth American Ferro,SFZ,.41,.325,.36,,
Talent2 International,TWO,1.75,1.55,1.60,,
Waratah Gold,WGO,1.18,.95,.86,,
Wildhorse Energy,WHE,.67,.60,.54,,
Zylotech,ZYL,.14,.105,.11,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
AAQ Hldgs,AAQ,.015,.725,.725,,
Bioniche cdi,BNC,1.44,1.46,1.48,,
Bone Medical,BNE,.036,.04,.042,,
BrazIron,BZL,.145,.15,.15,,
Bulletin Res,BNR,.16,.19,.195,,
ComOps,COM,.036,.038,.04,,
Countplus,CUP,1.37,1.40,1.44,,
CSR,CSR,1.19,1.56,1.544,,
Eneabba Gas,ENB,.051,.06,.065,,
iShares China 25 cdi,IZZ,40.88,42.00,42.31,,
Metal Storm sec cn11,MSTGA,.07,.08,.08,,
Phoenix Gold opt feb12,PXGO,.031,.036,.032,,
QMASTOR,QML,.175,.19,.19,,
RedHill Education,RDH,.23,.77,.71,,
Riedel Resources,RIE,.155,.175,.18,,
Universal Biosensors cdi,UBI,1.25,1.355,1.50,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
