ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4124.8 at 2011-09-20T16:36:29. Report at Tuesday, September 20, 2011. Processed Wednesday at 2011-09-21T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Azimuth Res,AZH,.565,.47,.415,,
Contango Capital,CCQ,.91,.70,.78,,
Global Gold Hldgs,GGH,.055,.05,.035,,
ITL,ITD,.095,.09,.093,,
National Hire Grp,NHR,3.15,1.88,1.69,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aberdeen Leaders,ALR,.99,1.00,1.025,,
Adelaide Res,ADN,.082,.086,.087,,
Alesco Corp,ALS,1.33,1.36,1.62,,
Alumina,AWC,1.425,1.455,1.625,,
Ambertech,AMO,.23,.24,.27,,
Argonaut Res,ARE,.053,.056,.058,,
Avalon Minerals,AVI,.081,.089,.085,,
Bandanna Energy,BND,.72,.825,.94,,
Billabong Int'l,BBG,2.92,3.12,3.28,,
Boral,BLD,3.26,3.28,3.32,,
Boulder Steel,BGD,.06,.07,.075,,
BrisConnection Tr stp,BCS,.735,.75,.75,,
CBD Energy,CBD,.087,.093,.098,,
Clean Seas Tuna,CSS,.09,.092,.091,,
Continental Coal,CCC,.225,.25,.26,,
Downer EDI,DOW,3.08,3.14,3.24,,
Drill Torque opt aug16,DTQO,.05,.06,.071,,
Earth Heat Res cdi,EHR,.026,.028,.029,,
ECO Quest,ECQ,.02,.021,.024,,
ERO Min,ERO,.016,.018,.022,,
FAR,FAR,.028,.029,.029,,
Galilee Energy,GLL,.165,.18,.17,,
iShares MSCI Singapore cdi,ISG,11.59,11.65,11.82,,
Jumbo Interactive,JIN,.225,.23,.25,,
Jumbuck Entertain,JMB,.078,.084,.10,,
K2 Asset Mgt,KAM,.54,.55,.60,,
Karoon Gas Aust,KAR,2.78,2.89,3.05,,
Lincoln Minerals,LML,.092,.10,.095,,
Lonrho Mining,LOM,.013,.014,.015,,
Minotaur Explore,MEP,.145,.15,.155,,
OM Hldgs,OMH,.68,.69,.71,,
Paladin Energy,PDN,1.45,1.535,1.91,,
PanAust,PNA,3.01,3.09,3.15,,
PaperlinX,PPX,.077,.079,.10,,
Peet 9.5% cn,PPCG,95.00,96.00,95.50,,
Pepinnini Minerals,PNN,.074,.08,.085,,
Platinum Aust,PLA,.165,.18,.19,,
QBE Insurance Grp,QBE,12.17,12.61,12.25,,
Redbank Copper,RCP,.006,.007,.009,,
Rex Minerals,RXM,1.32,1.535,1.60,,
Richmond Min,RHM,.26,.27,.265,,
Salmat,SLM,2.81,2.85,2.91,,
Signature Metals,SBL,.014,.015,.016,,
Silex Systems,SLX,2.10,2.52,2.46,,
Sims Metal Mgt,SGM,13.09,13.36,13.36,,
Sthn Cross Media,SXL,1.01,1.035,1.085,,
Style,SYP,.003,.004,.005,,
ThinkSmart,TSM,.435,.44,.47,,
Treasury Grp,TRG,3.36,3.40,3.40,,
UnderCoverWear,UCW,.035,.04,.05,,
Villa World Grp stp,VLW,.745,.755,.75,,
Virax Hldgs,VHL,.016,.018,.017,,
Wildhorse Energy,WHE,.175,.19,.19,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
