ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5312.5 at 2014-10-21T16:36:36. Report at Tuesday, October 21, 2014. Processed Wednesday at 2014-10-22T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,.41,.365,.018,,
Aristocrat Leisure,ALL,6.39,6.08,5.97,,
Aust Agriculture,AAC,1.492,1.435,1.375,,
Corporate Travel,CTD,8.44,8.23,7.86,,
Echo Entertainment,EGP,3.685,3.61,3.35,,
Ellerston Global,EGI,1.025,-,-,,
Fisher & Paykel Health,FPH,4.90,4.78,4.75,,
Leaf Res,LER,.105,.095,.077,,
Lynas Corp optsep15d,LYCO,.03,.02,-,,
Mariner Corp,MCX,.22,.18,.031,,
Mutiny Gold,MYG,.051,.04,.042,,
PaperlinX,PPX,.075,.052,.053,,
RBS Boeing,RBSBOE,139.46,136.51,124.588,,
Shaw River Manganese,SRR,.024,.02,.017,,
SomnoMed,SOM,2.65,2.33,2.25,,
SPDR DJ Global Reit,DJRE,17.10,16.95,16.93,,
Tabcorp Hldgs,TAH,3.855,3.76,3.69,,
Tamawood,TWD,3.79,3.76,3.65,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Gold,AYC,.035,.041,.041,,
A-Cap Res,ACB,.041,.057,.058,,
Acorn Capital Invest,ACQ,.825,.83,.85,,
Anglogold Ashanti cdi,AGG,2.20,2.30,2.82,,
Antipa Min,AZY,.008,.01,.013,,
Argonaut Res opt mar17,AREO,.002,.005,.005,,
Athena Res,AHN,.023,.026,.026,,
Ausdrill,ASL,.72,.815,.86,,
Aust Renewable,ARW,.125,.15,.185,,
Bathurst Res NZ,BRL,.034,.038,.039,,
BC Iron,BCI,1.33,1.39,1.61,,
Central Petroleum,CTP,.17,.21,.28,,
Cockatoo Coal,COK,.012,.017,.02,,
CogState,CGS,.235,.26,.27,,
Comet Ridge,COI,.12,.14,.14,,
Cuesta Coal,CQC,.07,.075,.087,,
Diversified United Inv rts 24oct,DUIR,.19,.20,-,,
Fleetwood Corp,FWD,1.67,1.69,1.72,,
Geodynamics,GDY,.038,.039,.04,,
Global Geoscience,GSC,.008,.011,.011,,
Greenland Min & Energy,GGG,.077,.079,.11,,
Gryphon Minerals,GRY,.099,.12,.13,,
GWR Grp,GWR,.09,.105,.10,,
HJB Corp,HJB,.022,.198,.198,,
Homeloans,HOM,.60,.64,.64,,
Hunter Hall Int'l,HHL,1.84,1.865,1.97,,
Image Res,IMA,.08,.09,.09,,
IPE,IPE,.335,.34,.345,,
JCurve Solutions,JCS,.02,.024,.03,,
Laramide Res cdi,LAM,.31,.35,.45,,
MACA,MLD,1.16,1.205,1.485,,
MBD Corp,MBD,.019,.021,.02,,
Medusa Min,MML,.665,.71,.787,,
Mercantile Investment,MVT,.12,.13,.13,,
Metminco,MNC,.013,.014,.017,,
Monash IVF Grp,MVF,1.505,1.55,1.63,,
New Hope Corp,NHC,2.26,2.276,2.463,,
Onevue Hldgs,OVH,.27,.29,.29,,
Pan Pacific Pet,PPP,.05,.053,.054,,
Pharmaxis,PXS,.045,.05,.052,,
Resolute Min,RSG,.30,.375,.425,,
SpeedCast Intl,SDA,1.925,1.93,2.02,,
Sthn Cross Media,SXL,.84,.85,.955,,
Strategic Elements,SOR,.042,.045,.051,,
Sun Resources opt sep17,SURO,.001,.002,-,,
Tiger Res,TGS,.215,.22,.25,,
TTA Hldgs,TTA,.033,.042,.034,,
TZ,TZL,.098,.10,.10,,
WorleyParsons,WOR,13.47,14.00,15.28,,
Xero,XRO,14.30,15.30,18.00,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
