ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4945.4 at 2011-04-18T16:38:26. Report at Monday, April 18, 2011. Processed Tuesday at 2011-04-19T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alacer Gold Corp cdi,AQG,10.53,9.84,9.50,,
Australand Assets assets,AAZPB,95.51,94.999,95.499,,
Baily Minerals,BAA,1.25,.90,.92,,
ChemGenex Pharma opt feb12,CXSOA,.27,.04,.11,,
Colorpak,CKL,.73,.70,.70,,
Corporate Travel,CTD,2.06,1.99,1.995,,
CTI Logistics,CLX,1.27,1.17,1.20,,
Daton Grp,DTG,.70,.635,.57,,
Drake Res,DRK,.715,.61,.575,,
ETFS Physical Silver,ETPMAG,40.69,38.00,37.49,,
FlexiGroup,FXL,2.23,2.10,1.99,,
Goodman Plus Tr stepup pf,GMPPA,81.00,77.90,76.50,,
Indo Mines,IDO,.51,.37,.395,,
Kula Gold,KGD,1.89,1.845,1.75,,
Medical Corp,MOD,.31,.255,.25,,
Northern Uranium,NTU,1.075,.815,.75,,
  opt sep12,NTUOA,.82,.56,.48,,
  opt mar12,NTUOB,.875,.65,.51,,
QRxPharma,QRX,1.82,1.74,1.67,,
Richmond Min,RHM,.63,.475,.47,,
Ruralco Hldgs,RHL,3.40,3.10,3.05,,
Trafalgar Corp stp,TGP,1.22,1.15,1.15,,
Tribune Res,TBR,2.74,2.47,2.45,,
United Overseas Aust,UOS,.54,.50,.45,,
Vealls capital,VELCP,5.30,5.10,5.10,,
YTC Res,YTC,.82,.69,.74,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Clean TeQ Hldgs,CLQ,.033,.034,.035,,
Energy Res,ERA,6.07,7.78,6.76,,
Humanis Grp def,HUMDC,.29,-,-,,
Iron Ore Hldgs rts03mayd,IOHR,.11,-,-,,
Lemarne Corp,LMC,3.79,3.88,3.81,,
Metal Bank Ltd,MBK,.175,.18,.18,,
Mindoro Res cdi,MDO,.195,.20,.20,,
Morning Star Gold,MCO,.32,.375,.33,,
Navaho Gold Ltd,NVG,.14,-,-,,
Navarre Minerals,NML,.14,.17,.19,,
Norseman Gold cdi,NGX,.275,.60,.68,,
Republic Gold,RAU,.006,.009,.007,,
SciGen cdi,SIE,.07,.10,.10,,
Silex Systems,SLX,3.80,4.10,3.93,,
Spdr 200 Res etf unt,OZR,14.70,-,-,,
Spdr Small Ords etf unt,SSO,14.83,-,-,,
Stanfield Funds,SFN,.004,.007,.007,,
Timpetra Res,TPR,.165,.175,.19,,
VMoto,VMT,.027,.036,.037,,
Wah Nam Int'l opt sep14,WNIO,.032,.035,.035,,
West Aust News,WAN,5.08,5.28,5.12,,
WHK Grp,WHG,.88,.91,.93,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
