ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4981.9 at 2015-12-14T16:40:05. Report at Monday, December 14, 2015. Processed Tuesday at 2015-12-15T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Aconex,ACX,5.20,5.10,5.09,,
Asia Pacific Data stp,AJD,1.355,1.31,1.30,,
Aust Ethical,AEF,65.10,62.00,63.01,,
Breaker Res,BRB,.115,.10,.095,,
BWX,BWX,3.09,2.94,2.90,,
Cazaly Res,CAZ,.04,.037,.034,,
Coffey Int'l,COF,.42,.415,.415,,
CogState,CGS,.50,.41,.39,,
Farm Pride Foods,FRM,1.23,1.11,.84,,
HUB24,HUB,3.91,3.78,3.65,,
Infigen Energy stp,IFN,.48,.46,.465,,
IPH,IPH,8.80,8.73,8.41,,
Mobile Embrace,MBE,.44,.435,.38,,
Orrex Res,ORX,.14,.042,.043,,
Parmelia Res opt may17,PMLOB,.033,.03,.018,,
Phoenix Gold,PXG,.165,.145,.15,,
Regis Res,RRL,2.33,2.13,2.16,,
Smartgroup Corp,SIQ,4.91,3.81,3.69,,
Sprintex,SIX,.295,.005,.003,,
Trade Me Grp,TME,3.96,3.95,3.64,,
Viagold Capital,VIA,1.60,1.25,.65,,
Vita Grp,VTG,2.21,2.15,1.90,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aberdeen Leaders,ALR,1.00,1.025,1.015,,
ActiveX,AIV,.008,.009,.01,,
AEON Metals,AQR,.029,.032,.032,,
Argo Invest,ARG,7.44,7.46,7.58,,
Arowana Aust Fund opt jun16,AWQO,.011,.015,.03,,
Aspire Min,AKM,.009,.011,.011,,
Atlas Iron,AGO,.014,.015,.021,,
Aurora Div Inc Tr mfunt,AOD,.725,.73,.75,,
AusTex Oil,AOK,.04,.044,.058,,
BC Iron,BCI,.12,.14,.23,,
Beach Energy,BPT,.41,.42,.515,,
Bendigo&Adelaide Bk lpyr6ut,BENPF,94.90,95.00,97.95,,
BetaShares Mgd Risk Au Sh tmf unt,AUST,14.51,14.61,14.68,,
BetaShares Resources etf unt,QRE,3.10,3.14,3.43,,
BetaShares Crude Oil etf unt,OOO,15.35,15.79,17.75,,
BetaShares YldMax,YMAX,9.00,9.25,9.17,,
BHP Billiton,BHP,16.57,16.71,18.09,,
Bradken,BKN,.425,.46,.50,,
Caeneus Minerals,CAD,.001,.002,.002,,
Cedar Woods Prop,CWP,3.95,4.07,4.05,,
Clime Capital lpvr6qut,CAMPA,1.30,1.335,1.345,,
Collection House,CLH,1.63,1.75,1.82,,
Crater Gold Mining,CGN,.067,.071,.074,,
CSR,CSR,2.625,2.71,2.76,,
Ellerston Global Inv opt apr18,EGIO,.10,.14,.19,,
Euroz,EZL,.80,.82,.84,,
Finbar Grp,FRI,1.02,1.03,1.025,,
Fleetwood Corp,FWD,1.04,1.06,1.185,,
FSA Grp,FSA,1.02,1.05,1.15,,
Gateway Min,GML,.01,.011,.015,,
Global Masters Fund,GFL,1.305,1.45,1.46,,
Greenland Min Engy,GGG,.024,.025,.025,,
Gulf Min Corp,GMC,.012,.02,.03,,
