ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4539.2 at 2011-07-28T16:42:36. Report at Thursday, July 28, 2011. Processed Friday at 2011-07-29T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Augur Res,AUK,.44,.40,.27,,
Austbrokers Hldgs,AUB,6.60,6.50,6.54,,
Crusader Res,CAS,1.50,1.37,1.30,,
Generator Income gennote2,GINHA,97.10,96.70,95.75,,
MacarthurCook PSF unt,MPS,.135,.13,.12,,
New Standard Energy,NSE,.345,.315,.23,,
Optiscan Imaging,OIL,.13,.066,.067,,
Regalpoint Res opt mar14,RGUO,.05,.045,.04,,
Strategic Pooled,SPD,.15,.11,.099,,
TVN Corp,TVN,.091,.072,.02,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
All 200 Fin-x-A-REIT etf unt,FIX,4.88,4.95,5.05,,
APN News & Media,APN,1.105,1.175,1.26,,
Aquarius Platinum,AQP,4.19,4.60,4.31,,
Australand Prop stp,ALZ,2.56,2.61,2.76,,
Berkeley Res opt may13,BKYO,.09,.10,.10,,
BetaShares GBP etf unt,POU,14.77,15.00,-,,
Brickworks,BKW,9.95,10.00,10.00,,
Cell Aquaculture,CAQ,.063,.065,.08,,
CFS Retail Prop unt,CFX,1.735,1.755,1.81,,
Coretrack,CKK,.095,.105,.10,,
David Jones,DJS,2.98,3.08,3.94,,
Delta SBD,DSB,.755,.80,.785,,
Desane Grp Hldgs,DGH,.51,.53,.53,,
ERM Power,EPW,1.535,1.585,1.565,,
EVZ,EVZ,.055,.06,.061,,
Exchange Traded Sec ets boa,ETSBAC,8.81,9.64,10.34,,
  ets berk,ETSBRK,67.98,70.52,71.78,,
  ets chevr,ETSCVX,95.87,99.13,-,,
  ets jpm,ETSJPM,36.91,37.918,38.02,,
FAR,FAR,.041,.081,.095,,
Firestrike Res,FIE,.20,-,-,,
Fission Energy,FIS,.03,.038,.034,,
Geopacific Res,GPR,.15,.20,.20,,
Harvey Norman,HVN,2.16,2.23,2.41,,
iShares Global 100 cdi,IOO,57.60,59.25,59.02,,
iShares MSCI BRIC cdi,IBK,42.24,43.01,43.07,,
iShares MSCI EAFE cdi,IVE,53.18,53.85,54.20,,
iShares S&P Europe 350 cdi,IEU,36.55,36.87,37.90,,
iShares S&P/ASX 20,ILC,19.18,19.19,19.55,,
JB Hi-Fi,JBH,14.98,14.99,16.02,,
Kairiki Energy rts19augd,KIKRB,.001,-,-,,
Karoon Gas Aust,KAR,4.66,4.68,4.80,,
Mithril Resources opt sep11,MTHO,.004,.005,.008,,
Musgrave Min,MGV,.15,.16,.155,,
Myer Hldgs,MYR,2.31,2.33,2.59,,
Noni B,NBL,.46,.51,.65,,
Ocean Capital,OCE,.17,.18,.18,,
Orchid Capital opt feb12,ORCOA,.008,.01,.01,,
Phosphate Aust,POZ,.092,.094,.095,,
Port Bouvard,PBD,.043,.052,.054,,
Real Estate Cap unt,RCU,.75,.79,.815,,
ResMed Inc cdi,RMD,2.75,2.93,2.83,,
Seven West Media,SWM,3.54,3.79,3.81,,
Sherwin Iron,SHD,.085,.09,.12,,
Sth American Ferro opt dec14,SFZO,.065,.09,.08,,
Suncorp Grp,SUN,7.50,7.58,7.98,,
Talisman Min,TLM,.595,.60,.605,,
Vngd All-World ex-US cdi,VEU,44.17,45.14,44.81,,
Wesfarmers,WES,28.85,30.00,30.40,,
  part prot,WESN,29.25,30.33,30.84,,
WHK Grp,WHG,.865,.875,.88,,
Zamia Metals,ZGM,.068,.07,.078,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
