Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4893.1 at 16:34 31/3/2010  Report at 19:05 Wednesday 31/3/2010. Processed 19:13 Wednesday 31/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adamus Res rts 06apr,ADUR,0.041,0.04,-,,,,,,,,
Adelaide Energy,ADE,0.215,0.16,0.15,,,,,,,,
Altera Res Ltd,AEA,0.26,0.23,0.19,,,,,,,,
  opt jan12,AEAO,0.08,0.06,-,,,,,,,,
BC Iron Ltd,BCI,1.65,1.405,1.27,,,,,,,,
Brumby Res opt sep11,BMYOA,0.12,0.085,-,,,,,,,,
Centennial Coal,CEY,4.48,4.17,3.95,,,,,,,,
C'wlth Bank  of Aust  perls v,CBAPA,209.5,208,207,,,,,,,,
Diversified United,DUI,3.38,3.3,3.29,,,,,,,,
Erongo Energy,ERN,0.08,0.056,0.075,,,,,,,,
Fairfax Media Ltd pref,FXJPB,92.9,92.1,89.3,,,,,,,,
Generator Income gennote2,GINHA,75,66.9,65,,,,,,,,
Giralia Res NL,GIR,2.33,2.06,1.74,,,,,,,,
Heartware Int Inc cdi  35:1,HIN,1.39,1.35,1.27,,,,,,,,
Ironbark Zinc Ltd,IBG,0.3,0.15,0.185,,,,,,,,
KFM Divers Inf unt,KIL,0.97,0.95,0.96,,,,,,,,
Kingsrose Min Ltd,KRM,0.8,0.73,0.7,,,,,,,,
  opt dec12,KRMO,0.58,0.53,0.45,,,,,,,,
Little World Bev,LWB,2.72,2.6,2.35,,,,,,,,
M2 Telecommun,MTU,1.99,1.84,1.7,,,,,,,,
Macarthur Coal,MCC,14.5,12.42,11.15,,,,,,,,
Magellan Pet cdi,MGN,2.37,2.25,1.5,,,,,,,,
Mount Gibson Iron,MGX,1.985,1.845,1.74,,,,,,,,
New Hope Corp,NHC,5.24,5.1,4.68,,,,,,,,
Olympus Pacific Min  1:1,OYM,0.355,0.285,0.27,,,,,,,,
OneSteel Ltd,OST,4.01,4,3.5,,,,,,,,
Rand Min NL,RND,0.5,0.44,0.39,,,,,,,,
Riversdale Min,RIV,9.43,9.11,8.69,,,,,,,,
SPDR 200 Fd etf unt,STW,46.68,46.55,44.42,,,,,,,,
Suncorp-Metway pref,SUNPB,99.75,97.5,96.4,,,,,,,,
Ten Network Hldgs,TEN,1.94,1.885,1.875,,,,,,,,
Texon Pet Ltd,TXN,0.445,0.375,0.305,,,,,,,,
Tribune Res NL,TBR,1.15,1.03,0.79,,,,,,,,
Western Plains Res,WPG,0.9,0.88,0.685,,,,,,,,
Westpac Banking,WBC,28.35,28,26.4,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Abra Min Ltd,AII,0.14,0.165,0.16,,,,,,,,
Antisense Therapeutic,ANP,0.021,0.024,0.049,,,,,,,,
Aust Min Min,AKA,0.18,0.192,0.182,,,,,,,,
Cbio Ltd,CBZ,0.315,0.32,0.36,,,,,,,,
Eneabba Gas Ltd opt jun10,ENBOA,0.023,0.025,0.11,,,,,,,,
Ethan Min Ltd,ETH,0.12,0.15,0.17,,,,,,,,
Gulf Res,GLF,0.02,0.025,0.024,,,,,,,,
IDT Aust Ltd,IDT,0.83,0.91,0.925,,,,,,,,
Intec Ltd,INL,0.007,0.008,0.01,,,,,,,,
Ishine Int Res,ISH,0.195,0.2,0.2,,,,,,,,
Luiri Gold Ltd cdi  1:1,LGM,0.25,0.26,0.3,,,,,,,,
Manas Res Ltd opt sep11,MSRO,0.02,0.022,0.03,,,,,,,,
Mantle Min Corp opt dec10,MNMOA,0.006,0.007,0.007,,,,,,,,
Marine Produce Aust,MPA,0.02,0.024,0.025,,,,,,,,
Mariner Corp Ltd,MCX,0.005,0.006,0.007,,,,,,,,
Medical Aus Ltd,MLA,0.02,0.023,0.025,,,,,,,,
Miclyn Exp Offshr def,MIO,1.75,1.85,-,,,,,,,,
QRSciences Hldgs opt jun12,QRSOA,0.001,0.003,0.002,,,,,,,,
Sino Gas Energy,SEH,0.088,0.13,0.13,,,,,,,,
TZ Ltd,TZL,0.7,0.96,0.96,,,,,,,,
Viridis Clean stp,VIR,0.086,0.105,0.155,,,,,,,,
