ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5429.5 at 2015-01-05T16:49:06. Report at Monday, January 5, 2015. Processed Tuesday at 2015-01-06T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,1.30,1.24,1.20,,
Alexium Int'l,AJX,.585,.54,.56,,
AMP Capital China unt,AGF,1.12,1.10,1.10,,
Antaria,ANO,.031,.026,.021,,
Arena REIT stp,ARF,1.70,1.625,1.625,,
Asia Pacific Data stp,AJD,1.24,1.23,1.23,,
Austal,ASB,1.58,1.515,1.505,,
BetaShares US Dollar etf unt,USD,12.20,12.13,12.15,,
Biotron opt sep16,BITO,.046,.04,.036,,
Brambles,BXB,10.90,10.86,10.86,,
Caltex Aust,CTX,35.44,35.16,35.16,,
CBG Capital,CBC,1.05,.975,.975,,
Ceramic Fuel Cells opt oct15,CFUO,.005,.002,.003,,
Credit Corp Grp,CCP,10.50,10.22,9.90,,
CSR,CSR,3.98,3.95,3.95,,
Dome Gold Mines,DME,.32,.31,.30,,
Ellerston Global,EGI,1.17,1.15,1.15,,
Godfreys Grp,GFY,3.05,2.92,2.94,,
Hansen Tech,HSN,1.865,1.85,1.85,,
ImpediMed,IPD,.915,.91,.85,,
IPH,IPH,3.57,3.55,3.51,,
IRESS,IRE,11.13,10.95,10.87,,
iShares Gov Infl etf unt,ILB,113.94,113.84,113.78,,
iShares Treasury etf unt,IGB,106.39,106.00,106.10,,
iShares Asia 50 cdi,IAA,59.50,58.75,58.75,,
iShares China LCap cdi,IZZ,53.01,51.85,51.60,,
iShares Russell 2000 cdi,IRU,155.00,149.66,149.66,,
Joyce Corp,JYC,.61,.54,.55,,
Kangaroo Isl Timber,KPT,4.00,3.50,3.70,,
Magellan Fin Grp opt jun16,MFGOC,13.00,12.00,12.00,,
Mantra Grp,MTR,2.96,2.92,2.92,,
Migme,MIG,.95,.85,.85,,
Neuren Pharma,NEU,.17,.14,.125,,
Pioneer Credit,PNC,1.96,1.84,1.84,,
Pro Medicus,PME,1.20,1.12,1.135,,
SEALINK Travel Grp,SLK,2.05,2.02,2.02,,
Stokes,SKS,.50,.45,.44,,
Terramin Aust,TZN,.135,.11,.11,,
Urbanise.com,UBN,.90,.89,.89,,
Vita Grp,VTG,1.42,1.375,1.365,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aurora Absolute Return ord unt,ABW,.975,1.015,1.00,,
BetaShares Commods etf unt,QCB,12.17,12.52,12.52,,
BetaShares Crude Oil etf unt,OOO,27.77,28.70,28.70,,
Bougainville Copper,BOC,.23,.255,.245,,
BPH Energy,BPH,.006,.007,.007,,
Delta SBD,DSB,.085,.10,.10,,
Dourado Res,DUO,.005,.006,.006,,
Enhanced Oil & Gas,EOR,.008,.009,.009,,
Gateway Min,GML,.027,.03,.03,,
Gullewa,GUL,.015,.017,.017,,
Homeloans,HOM,.57,.63,.58,,
Hughes Drilling,HDX,.10,.105,.105,,
Inabox Grp,IAB,.95,1.00,1.00,,
Kangaroo Res,KRL,.005,.006,.006,,
King River Copper opt jun15,KRCO,.001,.003,.003,,
NAOS Emerging Opp opt feb15,NCCO,.024,.032,.028,,
RTG Mining opt jun17,RTGO,.15,.23,.23,,
Stellar Res,SRZ,.025,.028,.028,,
WHL Energy,WHN,.029,.032,.032,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
