ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5954.8 at 2015-04-27T16:37:36. Report at Monday, April 27, 2015. Processed Tuesday at 2015-04-28T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
8I Hldgs cdi,8IH,.97,.90,.54,,
Adelaide Brighton,ABC,4.75,4.69,4.60,,
AMP Capital China unt,AGF,1.545,1.52,1.375,,
Astro Japan Prop Grp forus,AJA,5.32,5.29,5.18,,
Automotive Hldgs,AHE,4.33,4.30,4.31,,
Aziana,AZK,.475,.33,.107,,
Bisalloy Steel,BIS,.52,.50,.34,,
Blue Sky Alt Invest,BLA,4.98,4.76,4.35,,
Burson Grp,BAP,3.41,3.33,3.35,,
Caeneus Minerals,CAD,.019,.018,.014,,
Connexion Media opt feb17,CXZO,.068,.062,.04,,
CSG,CSV,1.58,1.54,1.50,,
Domino's Pizza,DMP,38.09,37.13,37.715,,
Dubber Corp,DUB,.465,.43,.395,,
DuluxGroup,DLX,6.88,6.74,6.44,,
ERM Power,EPW,2.60,2.56,2.36,,
Fairfax Media,FXJ,1.07,1.045,.985,,
Foyson Res,FOY,.007,.006,.003,,
Frontier Capital,FCG,.34,.33,.25,,
Future Generation Inv,FGX,1.15,1.145,1.12,,
  opt sep16,FGXO,.075,.072,.074,,
Growthpoint Prop stp,GOZ,3.22,3.12,3.15,,
Gulf Industrials,GLF,.014,.009,.008,,
iiNet,IIN,10.16,8.78,8.95,,
Independence Grp,IGO,5.93,5.89,5.80,,
iShares Global 100 etf unt,IHOO,101.54,101.16,100.49,,
iShares S&P 500 etf unt,IHVV,264.65,263.99,262.98,,
iShares Asia 50 cdi,IAA,71.10,70.92,66.00,,
iShares MSCI Taiwan cdi,ITW,21.80,21.52,21.05,,
Isignthis,ISX,.13,.11,.115,,
King Island,KIS,.165,.165,.165,,
Laserbond,LBL,.16,.14,.105,,
Lovisa Hldgs,LOV,3.14,3.10,2.70,,
Macquarie Grp,MQG,84.19,83.43,78.82,,
Magellan Fin Grp,MFG,21.68,21.10,20.29,,
Magnolia Res,MGB,.165,.14,.10,,
Metro Min,MMI,.095,.081,.061,,
Potash West ctg,PWNCA,.008,.006,.004,,
Pro Medicus,PME,1.762,1.75,1.60,,
QBE Insurance Grp,QBE,14.05,13.90,13.90,,
SCA Property Grp stp,SCP,2.22,2.19,2.09,,
Silver Chef,SIV,8.70,8.60,8.54,,
SPDR Wldex AuHdgd,WXHG,20.33,20.30,19.85,,
Sydney Airport forus,SYD,5.47,5.46,5.38,,
Tabcorp Hldgs,TAH,4.96,4.93,4.955,,
Toll Hldgs,TOL,9.00,8.99,8.90,,
Transurban Grp stp,TCL,10.09,10.06,9.82,,
Urbanise.com,UBN,1.135,1.02,.95,,
Vngd MSCI Au Small Co etf unt,VSO,47.25,46.83,46.73,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Amex Resources,AXZ,.46,.50,.60,,
Beta Aust Str Bear tmf unt,BBOZ,23.90,24.46,-,,
BetaShares Agriculture etf unt,QAG,8.22,8.30,8.35,,
Cassini Res,CZI,.068,.07,.069,,
Hills,HIL,.58,.775,.86,,
Kasbah Res,KAS,.03,.031,.035,,
Latin Res,LRS,.006,.007,.011,,
MaxiTRANS Ind,MXI,.43,.48,.505,,
Metcash,MTS,1.292,1.305,1.295,,
Neptune Marine,NMS,.92,1.00,1.04,,
OBJ,OBJ,.065,.067,.075,,
Orion Gold,ORN,.022,.03,.037,,
Planet Gas,PGS,.004,.005,.006,,
Prairie Mining,PDZ,.175,.19,.21,,
Salmat,SLM,.80,.84,.915,,
Stonewall Res,SWJ,.015,.017,.018,,
Tag Pacific,TAG,.079,.08,.085,,
Target Energy,TEX,.007,.013,.013,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
