ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5318.7 at 2014-01-08T16:38:06. Report at Wednesday, January 8, 2014. Processed Thursday at 2014-01-09T01:00:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Amcor,AMC,10.79,10.63,10.68,,
ANZ Banking Grp cap note,ANZPD,104.03,103.89,103.90,,
Applabs Tech,ALA,.285,.17,.28,,
Aust Ethical,AEF,30.05,28.00,30.00,,
Aust Proteins,AYB,.081,.08,.08,,
Collins Foods,CKF,1.975,1.94,1.90,,
Cover-More Grp,CVO,1.89,1.88,1.88,,
CPT Global,CGO,.55,.50,.50,,
Crown Resorts notesep72,CWNHA,108.50,107.70,108.00,,
Dick Smith Hldgs,DSH,2.38,2.24,2.32,,
Djerriwarrh Invest,DJW,4.85,4.80,4.80,,
Domino's Pizza,DMP,17.37,16.705,16.71,,
Ellex Medical Lasers,ELX,.37,.36,.36,,
Hunter Hall Global,HHV,1.035,.985,.985,,
James Hardie Ind cdi,JHX,13.19,13.09,12.96,,
KIM Diamonds,KDL,1.135,.95,.95,,
Merchant House,MHI,.23,.22,.21,,
Mobile Embrace,MBE,.33,.30,.285,,
National Aust Bank cps ii,NABPB,101.00,100.925,100.925,,
National Storage REIT stp,NSR,1.085,1.04,1.04,,
OM Hldgs,OMH,.41,.40,.40,,
Ozgrowth,OZG,.205,.195,.195,,
Pacific Star Network,PNW,.23,.215,.215,,
Pm Capital Global,PGF,.985,.975,.97,,
P-REIT unt,PXT,.25,.235,.24,,
Reverse Corp,REF,.095,.082,.085,,
Schaffer Corp,SFC,5.70,5.60,5.60,,
Servcorp,SRV,4.17,4.12,4.15,,
TPG Telecom,TPM,5.57,5.425,5.41,,
Tyrian Diagnostics,TDX,.003,.001,.001,,
US Select Private Opp unt,USG,1.85,1.82,1.82,,
Valence Ind opt jul16,VXLO,.055,-,-,,
Vocation,VET,2.25,2.18,2.12,,
Westpac TPS Tr pref,WCTPA,96.90,95.80,95.87,,
Zicom Grp,ZGL,.32,.305,.255,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Audalia Res opt apr14,ACPO,.015,.02,.02,,
Aura Energy,AEE,.036,.037,.037,,
AGB May21,GSBI21,112.437,-,-,,
AGB Oct14,GSBS14,102.501,-,-,,
Aust Mines,AUZ,.004,.005,.005,,
BetaShares Agriculture etf unt,QAG,10.30,10.40,10.31,,
Breaker Res,BRB,.115,.12,.20,,
Broken Hill Prospecting,BPL,.04,.05,.05,,
Central Petroleum opt mar14,CTPO,.008,.011,.012,,
Circadian Tech,CIR,.20,.205,.205,,
Dart Min,DTM,.026,.029,.029,,
Elsmore Res,ELR,.08,.095,.095,,
ETFS Wheat,ETPWHT,1.485,1.505,1.505,,
General Min Corp,GMM,.014,.017,.017,,
Globe Metals & Mining,GBE,.036,.04,.038,,
Orion Gold opt aug15,ORNO,.01,.015,.015,,
Peak Resources,PEK,.062,.065,.065,,
Pegasus Metals,PUN,.035,.039,.039,,
Poseidon Nickel,POS,.069,.075,.074,,
Reedy Lagoon Corp,RLC,.025,.031,.031,,
Vngd Aust FI Ind etf unt,VAF,47.35,47.40,47.80,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
