ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4151.4 at 2012-07-25T16:48:36. Report at Wednesday, July 25, 2012. Processed Thursday at 2012-07-26T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AGL Energy frn jun39,AGKHA,101.20,100.85,100.00,,
Altium,ALU,.41,.395,.38,,
Atrum Coal,ATU,.205,-,-,,
BrisConnection Tr stp,BCS,1.06,.91,.92,,
CSL,CSL,41.67,41.40,40.06,,
Envestra,ENV,.855,.845,.82,,
Hastings Divers stp,HDF,2.55,2.52,2.44,,
Investa Office Fd stp,IOF,2.85,2.83,2.725,,
iShares UBS Gov Infl etf unt,ILB,107.42,106.10,106.25,,
Macro Corp,MAC,.081,.07,.05,,
Newfield Res,NWF,.27,.265,.265,,
Spotless Grp,SPT,2.65,2.63,2.57,,
Supply Net,SNL,1.10,.995,1.02,,
Wellcom Grp,WLL,2.59,2.55,2.40,,
Woolworths,WOW,28.20,27.90,26.995,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Ambassador Oil & Gas,AQO,.09,.096,.13,,
AMP Capital China unt,AGF,.59,.62,.635,,
APN News & Media,APN,.49,.58,.62,,
Aquila Res,AQA,1.93,2.20,2.72,,
Arafura Resources,ARU,.175,.20,.19,,
Armour Energy,AJQ,.195,.21,.225,,
Atlas Iron,AGO,1.675,1.84,1.91,,
Aust Mines opt jun13,AUZO,.002,.003,.003,,
Axiom Min cdi,AVQ,.006,.007,.01,,
Bandanna Energy,BND,.295,.33,.30,,
Bega Cheese,BGA,1.495,1.52,1.51,,
Bradken,BKN,4.62,4.98,5.03,,
Bullabulling Gold,BAB,.145,.16,.18,,
Carabella Res,CLR,.435,.50,.535,,
Carbine Res,CRB,.035,.036,.04,,
Carbon Energy,CNX,.062,.064,.066,,
Coal of Africa,CZA,.41,.46,.515,,
Contl Coal opt feb13,CCCO,.004,.005,.005,,
Corazon Min,CZN,.023,.03,.026,,
Digga Aust Mining Fd etf unt,DGA,2.19,2.33,2.48,,
Drill Torque,DTQ,.045,.056,.05,,
  opt aug16,DTQO,.009,.012,.01,,
Emeco Hldgs,EHL,.745,.795,.835,,
Fission Energy,FIS,.013,.016,.016,,
Fletcher Bldg,FBU,4.34,4.47,4.48,,
GBM Resources,GBZ,.047,.051,.052,,
Gold Road Res,GOR,.15,.16,.155,,
Goldfields Money,GMY,.98,.99,1.00,,
Guildford Coal,GUF,.27,.375,.48,,
Henderson Grp cdi,HGG,1.33,1.445,1.45,,
HGL,HNG,.705,.72,.81,,
Ikwezi Mining,IKW,.08,.10,.105,,
Independence Grp,IGO,2.91,3.07,3.12,,
iShares MSCI BRIC cdi,IBK,33.30,34.24,33.84,,
iShares MSCI Japan cdi,IJP,8.51,8.68,8.80,,
iShares MSCI Taiwan cdi,ITW,11.19,11.54,11.72,,
iShares Small Ords,ISO,3.71,3.77,3.83,,
KBL Min 10% cn,KBLGA,.275,.302,.30,,
Kentor Gold,KGL,.57,.59,.60,,
Kingsgate Cons,KCN,4.40,4.78,4.54,,
Latrobe Magnesium,LMG,.012,.017,.015,,
Legacy Iron Ore,LCY,.084,.09,.093,,
Legend Min,LEG,.014,.017,.015,,
Linc Energy,LNC,.505,.60,.60,,
Malachite Res,MAR,.008,.011,.011,,
Metminco,MNC,.075,.086,.092,,
MHM Metals,MHM,.36,.38,.39,,
Mineral Res,MIN,7.88,8.24,8.68,,
Molopo Energy,MPO,.415,.465,.42,,
MRG Metals opt sep16,MRQO,.025,.035,.032,,
New Horizon Coal,NHO,.10,.11,.105,,
NKWE Platinum,NKP,.089,.105,.094,,
Northern Min,NMI,.023,.028,.026,,
NuCoal Res,NCR,.20,.22,.215,,
Olympus Pacific Min cdi,OYM,.19,.20,.22,,
Origin Energy,ORG,11.26,11.69,12.03,,
Pelican Resources,PEL,.013,.018,.015,,
Polymetals Min,PLY,.52,.60,.60,,
Poseidon Nickel,POS,.077,.088,.09,,
Quickflix,QFX,.045,.078,.071,,
RBS Apple,RBSAPL,547.31,570.63,570.63,,
RedFlow,RFX,.056,.068,.08,,
Rey Resources,REY,.067,.073,.075,,
Rialto Energy,RIA,.14,.17,.205,,
Rio Tinto,RIO,50.47,52.51,52.83,,
RMA Energy,RMT,.012,.013,.013,,
Robust Res,ROL,.665,.75,.80,,
Rubianna Res,RRE,.065,.09,.067,,
Segue Res,SEG,.007,.009,.011,,
Sims Metal Mgt,SGM,7.84,8.60,9.02,,
Straits Resources,SRQ,.235,.25,.36,,
Terramin Aust,TZN,.035,.04,.055,,
Thomson Res,TMZ,.045,.05,.05,,
Transfield Services,TSE,1.67,1.71,1.69,,
Truscott Min Corp,TRM,.081,.085,.105,,
TZ,TZL,.064,.07,.097,,
Uranex,UNX,.10,.11,.12,,
Vngd All-World ex-US cdi,VEU,38.04,39.30,38.61,,
Vngd MSCI Aust Small Co etf unt,VSO,38.90,39.43,39.83,,
Waratah Res,WGO,.05,.056,.057,,
West Wits Min opt jul14,WWIO,.005,.007,.007,,
Western Areas,WSA,3.54,3.93,3.935,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
