ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4899.2 at 2013-04-05T16:40:35. Report at Friday, April 5, 2013. Processed Saturday at 2013-04-06T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Argosy Minerals,AGY,.145,.105,.105,,
Aust Leaders Fund,ALF,1.63,1.58,1.59,,
Bendigo & Adelaide Bk pref,BENPD,105.40,105.00,105.00,,
Century Aust,CYA,.81,.805,.805,,
Collins Foods,CKF,1.855,1.76,1.78,,
Crown,CWN,12.64,12.40,12.59,,
Domino's Pizza,DMP,11.92,11.65,11.78,,
Global Health,GLH,.078,.055,.065,,
Goodman Fielder,GFF,.83,.73,.76,,
Goodrich Res,GRX,.27,.20,.20,,
iCar Asia,ICQ,.55,.45,.50,,
InvoCare,IVC,11.39,11.19,11.19,,
iShares Glb Health cdi,IXJ,71.99,70.41,70.41,,
iShares MSCI Japan cdi,IJP,10.58,10.48,10.48,,
MacarthurCook PSF unt,MPS,.085,.077,.08,,
Macquarie Bank inc sec,MBLHB,73.25,73.00,73.00,,
Magellan Flagship,MFF,1.11,1.09,1.09,,
Mamba Minerals,MAB,.745,.55,.55,,
  opt jun13,MABOA,.435,.20,.23,,
Navitas,NVT,5.43,5.365,5.365,,
RNY Prop Tr unt,RNY,.265,.24,.24,,
Seven Grp Hldgs pref,SVWPA,91.50,89.48,89.89,,
Transpacific Indust,TPI,1.075,1.01,1.01,,
Westpac Banking perpetual,WBCPD,100.09,99.97,100.00,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A'asian Resources,ARH,.035,.047,.047,,
ADX Energy,ADX,.013,.017,.016,,
Aguia Res,AGR,.096,.10,.10,,
Alcyone Res,AYN,.01,.014,.014,,
  opt may15,AYNO,.002,.004,.004,,
Allmine Grp,AZG,.071,.084,.08,,
Altona Min,AOH,.175,.21,.205,,
Aquila Res,AQA,1.63,1.965,1.95,,
Ausgold,AUC,.051,.055,.054,,
AusNiCo,ANW,.009,.012,.012,,
Austpac Res,APG,.026,.028,.027,,
Bandanna Energy,BND,.135,.16,.16,,
Baraka Energy,BKP,.004,.005,.005,,
BBX Minerals,BBX,.017,.031,.03,,
Besra Gold cdi,BEZ,.13,.16,.16,,
Black Mountain,BMZ,.155,.16,.16,,
  opt may15,BMZO,.03,.042,.04,,
Blackwood Corp,BWD,.085,.095,.095,,
Breakaway Res,BRW,.012,.015,.015,,
Carbon Energy,CNX,.031,.04,.037,,
Carnarvon Pet,CVN,.041,.043,.043,,
CBD Energy,CBD,.014,.017,.017,,
Chesser Res,CHZ,.19,.245,.22,,
Cleveland Min,CDG,.19,.225,.225,,
Dynasty Metals,DMA,.059,.069,.06,,
Elk Petroleum opt nov13,ELKO,.01,.032,.032,,
Empire Energy,EEG,.11,.13,.13,,
Exalt Res,ERD,.10,.13,.13,,
Fairstar Res,FAS,.005,.006,.006,,
Frontier Res,FNT,.023,.025,.025,,
Galaxy Res,GXY,.24,.28,.28,,
Glory Res,GLY,.115,.14,.14,,
Gold One Int'l,GDO,.24,.255,.25,,
Goldphyre Res,GPH,.055,.067,.065,,
Haranga Res,HAR,.11,.12,.12,,
Havilah Res,HAV,.41,.465,.465,,
Hawkley Oil & Gas,HOG,.065,.084,.084,,
  opt mar14,HOGO,.001,.011,.011,,
Indochine Min,IDC,.065,.091,.091,,
Invigor Grp,IVO,.04,.042,.042,,
Invion,IVX,.043,.045,.045,,
Ironbark Zinc,IBG,.046,.054,.054,,
Ivanhoe Aust,IVA,.225,.26,.26,,
KBL Mining,KBL,.071,.08,.08,,
Lawson Gold,LSN,.04,.065,.065,,
Lemur Resources,LMR,.052,.06,.06,,
MacPhersons Res,MRP,.22,.26,.25,,
Mandalong Res,MDD,.14,.20,.20,,
Matrix C & E,MCE,1.00,1.08,1.08,,
Metminco,MNC,.036,.037,.037,,
Naracoota Res,NRR,.026,.03,.03,,
Noble Min Res,NMG,.04,.043,.043,,
Northern Minerals,NTU,.12,.155,.15,,
Norwest Energy,NWE,.035,.038,.038,,
Ramelius Res,RMS,.28,.335,.30,,
RBS Apple,RBSAPL,405.08,429.90,411.94,,
Reed Res,RDR,.091,.092,.092,,
Rex Minerals,RXM,.385,.46,.455,,
Rubicor Grp,RUB,.006,.008,.008,,
Silver Mines,SVL,.039,.04,.04,,
Strata-X Energy cdi,SXA,.28,.305,.305,,
Strike Res,SRK,.081,.094,.094,,
Syndicated Metals,SMD,.026,.037,.036,,
Tanami Gold,TAM,.105,.135,.135,,
Tap Oil,TAP,.53,.605,.605,,
Teranga Gold cdi,TGZ,.97,1.06,1.06,,
Unity Min,UML,.077,.092,.092,,
Whitehaven Coal,WHC,1.88,2.015,2.015,,
Whitestar Res,WSR,.013,.015,.015,,
Wild Acre Metals,WAC,.07,.10,.095,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
