ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4895.9 at 2011-03-07T16:40:01. Report at Monday, March 7, 2011. Processed Tuesday at 2011-03-08T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Alkane Res,ALK,1.565,1.30,1.315,,
Argosy Minerals def,AGYDA,.365,-,-,,
Aust Leaders Fund,ALF,1.28,1.255,1.255,,
Axiom Min cdi,AVQ,.061,.032,.038,,
Bionomics,BNO,.44,.41,.41,,
Buxton Res opt jan16,BUXO,.09,-,-,,
Cedar Woods Prop,CWP,4.60,4.15,4.20,,
Clime Capital,CAM,1.045,1.014,1.035,,
Cluff Res opt jul11,CFROB,.005,.003,.003,,
Decmil Grp,DCG,3.15,2.90,2.99,,
Desane Grp Hldgs,DGH,.62,.58,.585,,
Emeco Hldgs,EHL,1.185,1.173,1.173,,
Energio,EIO,.062,.045,.045,,
Erongo Energy opt jun13,ERNO,.12,.07,.10,,
Eureka Energy,EKA,.455,.39,.45,,
Euroz,EZL,2.34,2.15,2.22,,
  opt mar14,EZLO,1.50,1.25,1.40,,
Focus Minerals,FML,.105,.071,.074,,
Forge Grp,FGE,6.70,6.41,6.50,,
Hodges Res,HDG,.35,.25,.25,,
Iluka Res,ILU,10.99,10.81,10.88,,
Indochine Min,IDC,.395,.345,.345,,
iShares Small Ords,ISO,5.78,5.32,5.40,,
Lycopodium,LYL,6.95,5.80,6.30,,
M2 Telecomms,MTU,4.08,3.60,3.75,,
Macq Atlas Roads stp,MQA,1.88,1.765,1.81,,
McMillan Shakespeare,MMS,9.82,9.60,9.75,,
Mesoblast,MSB,6.79,5.33,5.89,,
Metaliko Res,MKO,.30,.24,.245,,
Monteray Grp,MRY,.28,.24,.24,,
Monto Minerals,MOO,.031,.027,.027,,
NRW Hldgs,NWH,2.63,2.49,2.59,,
NuEnergy Capital,NGY,.345,.14,.14,,
OnCard Int'l,ONC,.225,.165,.17,,
Pancontinental Oil,PCL,.088,.071,.08,,
Paragon Care opt may12,PGCOA,.022,.016,.016,,
PMI Gold cdi,PVM,.90,.74,.74,,
QR National,QRN,3.24,3.18,3.22,,
Qube Logistics unt,QUB,1.63,1.48,1.515,,
Radar Iron,RAD,.46,.44,.44,,
RMG,RMG,.023,.017,.018,,
Ross Human Direction,RHD,.85,.84,.84,,
Samson Oil & Gas,SSN,.21,.15,.16,,
  opt dec12,SSNO,.185,.13,.145,,
Silver Mines opt may11,SVLO,.275,.24,.24,,
Sth American Iron,SAY,.135,.10,.10,,
Sundance Energy,SEA,1.07,.91,1.00,,
Tandou,TAN,.575,.47,.47,,
Territory Uranium,TUC,.445,.39,.39,,
Tyrian Diagnostics opt dec13,TDXO,.004,.003,.003,,
Viterra Inc cdi,VTA,12.18,11.75,11.95,,
Vocus Comms,VOC,2.14,1.75,1.90,,
Western Manganese,WMN,.26,-,-,,
WHL Energy opt jun12,WHNO,.02,.014,.017,,
WorleyParsons,WOR,31.39,30.00,30.21,,
YTC Res,YTC,.63,.515,.54,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Minerals,AAM,.061,.071,.063,,
Altium,ALU,.125,.13,.13,,
Apex Minerals rts 07mar,AXMR,.001,.003,.003,,
BPH Corp,BPH,.046,.057,.057,,
Crescent Gold,CRE,.074,.097,.097,,
Dart Min,DTM,.056,.06,.06,,
Dromana Estate,DMY,.01,.018,.018,,
Eneabba Gas,ENB,.05,.053,.051,,
  opt jun13,ENBOC,.007,.01,.01,,
ENV Clean Tech opt jan14,ESIO,.008,.01,.009,,
Gondwana Res opt jun11,GDAO,.002,.003,.003,,
HealthLinx opt dec13,HTXOA,.026,.028,.028,,
Jacka Res,JKA,.145,.17,.16,,
Living Cell Tech,LCT,.092,.11,.10,,
Magma Metals,MMW,.27,.33,.325,,
Midas Res opt may11,MDSOB,.003,.004,.004,,
Papyrus Aust,PPY,.105,.12,.12,,
Predictive Descovery,PDI,.23,.245,.245,,
Range River Gold,RNG,.008,.009,.009,,
Razor Risk Tech,RZR,.015,.02,.02,,
Sthn Cross Gold rts18mard,SXGR,.015,-,-,,
Trafford Res,TRF,.39,.40,.40,,
Unity Min,UML,.145,.155,.155,,
Warehouse Grp,WHS,2.47,2.56,2.56,,
West Aust News,WAN,5.19,5.36,5.36,,
  culsjun11,WANG,5.25,-,-,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
