Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4573.2 at 16:38 11/5/2010  Report at 19:05 Tuesday 11/5/2010. Processed 19:46 Tuesday 11/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Ampella Min,AMX,1.835,1.66,1.55,,,,,,,,
  opt jul10,AMXO,1.57,1.45,1.3,,,,,,,,
DMC Min Ltd,DMM,0.545,0.52,0.52,,,,,,,,
Hodges Res,HDG,0.185,0.12,0.12,,,,,,,,
HOT Chili Ltd,HCH,0.25,0.225,-,,,,,,,,
Oohmedia Grp Ltd,OOH,0.145,0.14,0.14,,,,,,,,
Van Eyk Blueprint unt,VBP,7.8,7.72,7.72,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Aii200industrials etf unt,IDD,3.76,3.94,3.94,,,,,,,,
Alinta Energy Grp stp,AEJ,0.045,0.05,0.055,,,,,,,,
Anteo Diagnostics opt feb11,ADOOA,0.005,0.012,0.012,,,,,,,,
Apex Min NL,AXM,0.014,0.015,0.019,,,,,,,,
Ardent Leisure stp,AAD,1.16,1.26,1.33,,,,,,,,
Aust Pharmaceutical,API,0.44,0.46,0.545,,,,,,,,
Capral Ltd,CAA,0.165,0.175,0.205,,,,,,,,
Carnegie Wave Energy,CWE,0.09,0.095,0.1,,,,,,,,
Eastland Medical opt may11,EMSO,0.008,0.016,0.016,,,,,,,,
EFTEL Ltd,EFT,0.009,0.012,0.018,,,,,,,,
Equatorial Coal def,EQXDA,0.4,0.42,-,,,,,,,,
Eromanga Hydro,ERH,0.067,0.074,0.08,,,,,,,,
Eyecare Partners,EPL,0.07,0.072,0.08,,,,,,,,
Minerals Corp 10.5%db11,MSCHF,0.28,0.38,0.35,,,,,,,,
Penrice Soda,PSH,0.46,0.475,0.515,,,,,,,,
Rum Jungle Uranium,RUM,0.06,0.067,0.067,,,,,,,,
Sterling Biofuels,SBI,0.03,0.034,0.033,,,,,,,,
Terrain Min,TMX,0.03,0.033,0.036,,,,,,,,
Winchester Res,WCR,0.13,0.15,0.16,,,,,,,,
