ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5088.0 at 2013-08-06T16:45:36. Report at Tuesday, August 6, 2013. Processed Wednesday at 2013-08-07T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Academies A'asia,AKG,.85,.84,.84,,
Argo Invest,ARG,7.08,6.96,6.85,,
Artemis Res rts16augd,ARVR,.003,.002,-,,
Aust Foundation,AFI,6.05,5.85,5.77,,
Austock Grp,ACK,.21,.20,.20,,
Azure Healthcare,AZV,.125,.093,.091,,
Bank of Qld pref,BOQPD,106.88,106.50,106.44,,
Bendigo & Adelaide Bk cap. note,BENHB,80.00,75.50,75.00,,
Beyond Int'l,BYI,1.70,1.64,1.60,,
Bionomics,BNO,.625,.57,.55,,
Blue Energy,BUL,.092,.086,.086,,
BlueScope Steel,BSL,5.63,5.55,5.39,,
Caravel Min opt may16,CVVOA,.005,.003,.003,,
Colorpak,CKL,.875,.785,.82,,
CSL,CSL,68.00,67.80,67.19,,
Folkestone,FLK,.20,.185,.19,,
GBST Hldgs,GBT,2.36,2.35,2.35,,
Hansen Tech,HSN,1.07,1.02,.965,,
Hunter Hall Global,HHV,.945,.925,.92,,
Infomedia,IFM,.61,.58,.60,,
M2 Telecomms,MTU,6.68,6.45,6.27,,
Magellan Flagship,MFF,1.49,1.40,1.42,,
  opt oct17,MFFO,.46,.435,.42,,
Mirvac Industrial unt,MIX,.19,.185,.185,,
Navitas,NVT,6.43,6.29,6.32,,
Platinum Capital,PMC,1.595,1.585,1.57,,
Reece Aust,REH,24.81,24.50,23.80,,
Rubicor Grp,RUB,.033,.022,.022,,
SDI,SDI,.765,.70,.685,,
Select Harvests,SHV,3.90,3.77,3.85,,
Shine,SHJ,1.755,1.695,1.70,,
Silver Chef,SIV,8.53,8.20,8.42,,
Suncorp-Metway 4.2105prf,SBKPA,105.60,105.10,105.04,,
Swala Energy,SWE,.245,.23,.195,,
Tandou,TAN,.49,.47,.455,,
Titan Energy Service,TTN,2.12,1.97,2.05,,
United Overseas Aust,UOS,.57,.54,.54,,
Webster,WBA,.76,.75,.75,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aruma Res,AAJ,.02,.034,.032,,
Augur Res,AUK,.011,.018,.013,,
AGB Jul17,GSBM17,106.16,-,-,,
Aziana,AZK,.032,.035,.036,,
BetaShares Agriculture etf unt,QAG,10.71,10.94,10.99,,
Conto Res,CNO,.062,.065,.075,,
CuDECO,CDU,1.565,1.57,1.57,,
Energy Metals,EME,.17,.205,.18,,
Lemur Resources,LMR,.036,.042,.04,,
Meteoric Res ctg,MEICA,.001,.002,.002,,
Resources&Energy Grp,REZ,.038,.039,.045,,
Teranga Gold cdi,TGZ,.56,.60,.575,,
Watpac,WTP,.49,.515,.525,,
Zingmobile Grp cdi,ZMG,.04,.08,.08,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
