Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4686.8 at 16:34 17/2/2010  Report at 19:05 Wednesday 17/2/2010. Processed 19:19 Wednesday 17/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Adelphi Energy,ADI,0.27,0.22,0.185,,,,,,,,
Ampella Min,AMX,0.935,0.85,0.765,,,,,,,,
Ansell Ltd,ANN,11.18,10.33,10.93,,,,,,,,
ANZ Banking Grp pref,ANZPA,100.3,100.15,100.2,,,,,,,,
Aspire Min Ltd,AKM,0.095,0.074,0.094,,,,,,,,
Brockman Res,BRM,3.2,3.02,2.97,,,,,,,,
CEC Grp Ltd,CEG,0.235,0.15,0.16,,,,,,,,
CPI Grp Ltd,CPI,0.27,0.24,0.225,,,,,,,,
Finbar Grp Ltd,FRI,1.07,1,1.04,,,,,,,,
Headline Grp Ltd,HLD,0.235,0.23,0.215,,,,,,,,
Hunnu Coal Ltd,HUN,0.43,0.41,-,,,,,,,,
Konekt Ltd,KKT,0.155,0.15,0.13,,,,,,,,
Latrobe Magnesium,LMG,0.019,0.013,0.017,,,,,,,,
Mooter Media Ltd,MMZ,0.019,0.018,0.011,,,,,,,,
Nucoal Res NL,NCR,0.22,-,0.036,,,,,,,,
OceanaGold Corp cdi,OGC,2.46,2.37,2.19,,,,,,,,
Otto Energy Ltd,OEL,0.115,0.105,0.11,,,,,,,,
PaperlinX Sps Tr pref,PXUPA,67.5,63.5,62.5,,,,,,,,
Reece Aust Ltd,REH,25.78,24.99,25,,,,,,,,
Regis Res opt jan14,RRLO,0.5,0.38,0.42,,,,,,,,
  opt oct12,RRLOB,0.2,0.15,0.15,,,,,,,,
Seek Ltd,SEK,7.32,6.57,7.03,,,,,,,,
The Reject Shop,TRS,14.8,13.68,14.49,,,,,,,,
Virax Hldgs cn dec11,VHLG,0.2,0.18,0.14,,,,,,,,
Warrnambool Cheese,WCB,4.06,3.6,3.65,,,,,,,,
Wide Bay Aust Ltd,WBB,11.25,10.5,10.61,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Apac Coal,AAL,0.036,0.04,0.045,,,,,,,,
Carnegie Wave Energy,CWE,0.12,0.125,0.13,,,,,,,,
Charter Pacific opt feb11,CHFO,0.001,0.003,0.003,,,,,,,,
Enerji Ltd opt dec16,ERJO,0.04,0.05,0.05,,,,,,,,
Eromanga Hydro opt jul12,ERHOA,0.04,0.05,0.05,,,,,,,,
Excela Ltd,EXA,0.49,0.55,0.58,,,,,,,,
Farm Pride Foods,FRM,0.18,0.19,0.2,,,,,,,,
Geodynamics Ltd,GDY,0.71,0.74,0.8,,,,,,,,
IDT Aust Ltd,IDT,1.06,1.385,1.36,,,,,,,,
iSOFT Group Ltd,ISF,0.515,0.59,0.675,,,,,,,,
Ramelius Res opt jun10,RMSOC,0.012,0.025,0.05,,,,,,,,
Wallace Absolute,WAB,0.032,0.04,0.041,,,,,,,,
