ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4388.1 at 2012-02-29T16:44:57. Report at Wednesday, February 29, 2012. Processed Thursday at 2012-03-01T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Amcom Telco,AMM,1.03,1.01,.865,,
AP Eagers,APE,13.23,12.90,13.00,,
APA Grp stp,APA,4.94,4.90,4.92,,
ARB Corp,ARP,8.86,8.85,8.33,,
Asciano,AIO,4.97,4.93,4.78,,
Ausenco,AAX,4.18,3.98,3.07,,
BetaShares Agriculture etf unt,QAG,12.15,11.90,12.08,,
Blackthorn Res,BTR,1.57,1.12,.58,,
Cabcharge Aust,CAB,5.79,5.49,4.71,,
Cardno,CDD,6.54,6.51,5.887,,
  rts 29feb,CDDR,1.60,1.51,-,,
CMI,CMI,1.86,1.84,1.505,,
Cooper Energy,COE,.54,.485,.385,,
Copper Strike,CSE,.11,.062,.048,,
CTI Logistics,CLX,1.47,1.32,1.40,,
E-Pay Asia,EPY,.225,.19,.175,,
ETS Microsoft,ETSMSF,29.34,28.071,28.40,,
Freedom Foods Grp,FNP,.55,.505,.465,,
Glory Res,GLY,.37,.27,.25,,
Growthpoint Prop stp,GOZ,1.99,1.97,1.97,,
Hamilton James Bruce,HJB,.03,.013,.013,,
Hastings Divers stp,HDF,2.205,2.18,2.10,,
Imdex,IMD,2.72,2.53,2.22,,
InvoCare,IVC,8.13,7.85,7.98,,
Jumbo Interactive,JIN,.83,.80,.575,,
Kumarina Res,KMR,.32,.25,.265,,
Laserbond,LBL,.255,.25,.235,,
Latin Res,LRS,.43,.425,.34,,
Lonrho Min opt dec13,LOMOA,.006,.003,.004,,
Mastermyne Grp,MYE,2.40,2.00,1.85,,
Mercantile Investment,MVT,.09,.073,.08,,
Midwinter Res,MWN,.16,.125,.135,,
Mineral Res,MIN,13.33,13.26,12.18,,
NRW Hldgs,NWH,3.87,3.71,3.18,,
Objective Corp,OCL,.305,.225,.22,,
Octanex ctg,OXXCB,.155,.145,.14,,
Papillon Res opt dec12,PIROA,.925,.91,.585,,
Regional Express,REX,1.15,1.06,1.145,,
Sedgman,SDM,2.32,2.24,1.98,,
Senex Energy,SXY,1.085,1.075,.90,,
Servcorp,SRV,3.15,3.10,2.75,,
Sprint Energy opt dec13,SPSOA,.006,.004,.004,,
Structural Systems,STS,.93,.85,.79,,
Syrah Res,SYR,.85,.705,.38,,
Troy Resources,TRY,5.05,5.01,4.63,,
VDM Grp opt nov13,VMGO,.037,.033,.019,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Agenix,AGX,.01,.011,.012,,
Antipa Min opt mar13,AZYO,.02,.025,.025,,
ANZ Banking Grp pref cps3,ANZPC,96.88,97.75,102.00,,
Astivita Renewables,AIR,.38,.40,.55,,
AVJennings,AVJ,.33,.355,.38,,
CathRx,CXD,.04,.048,.08,,
Challenger Energy opt jun12,CELO,.001,.003,.002,,
Desert Mines & Metals,DSN,.035,.04,.056,,
Gladiator Res,GLA,.06,.09,.11,,
Immuron,IMC,.03,.033,.037,,
Jumbuck Entertain,JMB,.06,.065,.07,,
KBL Mining,KBL,.205,.235,.24,,
Lithex Res,LTX,.105,.12,.12,,
Mayne Pharma,MYX,.27,.29,.30,,
Ram Resources,RMR,.002,.004,.003,,
RXP Services,RXP,.405,.46,.45,,
SDI,SDI,.12,.14,.13,,
Solco,SOO,.046,.052,.047,,
White Cliff Minerals,WCN,.051,.068,.078,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
