Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4646.9 at 16:47 30/10/2009  Report at 19:05 Friday 30/10/2009. Processed 22:35 Friday 30/10/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Alchemia Ltd,ACL,0.765,0.55,0.6,,,,,,,,
Argosy Min cdi,AGY,0.1,0.06,0.09,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.033,0.03,0.031,,,,,,,,
Aurora Buy-Write ord ,ABW,7.29,7.2,6.7,,,,,,,,
Aurora Prop unt,AUP,5.35,5.32,4.99,,,,,,,,
Bell Financial Grp,BFG,1.25,1.23,1,,,,,,,,
Cedar Woods Prop,CWP,2.5,2.45,2.35,,,,,,,,
Chesser Res,CHZ,0.19,0.155,0.15,,,,,,,,
Coventry Res,CVY,0.285,0.012,0.016,,,,,,,,
Eneabba Gas Ltd,ENB,0.38,0.35,0.36
Enviromission Ltd,EVM,0.093,0.054,0.049
Eurogold Ltd,EUG,0.35,0.32,0.26
Flight Centre,FLT,17.47,16.09,15.39
Heritage Gold NZ,HTM,0.028,0.023,0.02
IAG Finance (Nz) exch.note,IANG,98.6,98.5,89.5
Laguna Res NL,LRC,0.033,0.032,0.018
M2 Telecommun,MTU,1.59,1.44,1.49
Macq (Tickets) tickets,MAZPA,106.65,106.41,105.98
Magellan Pet cdi,MGN,1.46,1.4,1.21
McMillan Shakespeare,MMS,4.19,4.02,4.09
Metcash Ltd,MTS,4.74,4.65,4.73
Midas Res rts 06nov,MDSR,0.014,0.007,-
Midwinter Resourc,MWN,0.16,0.11,0.14
MT Isa Metals,MET,0.24,0.22,0.135
RCG Corp Ltd,RCG,0.49,0.475,0.43
RP Data Ltd,RPX,0.91,0.9,0.87
Sumatra Copper cdi 1:1,SUM,0.28,-,-
Taps Tr taps,TTXPA,98.949,97.5,97.5
Terrain Min opt jul10,TMXO,0.006,0.005,0.003
TPL Corp Ltd,TPL,0.014,0.008,0.007
XRF Scientific,XRF,0.23,0.185,0.2
New Yearly Lows,,,,
Altium Ltd,ALU,0.25,0.27,0.31
Argus Solutions,ASV,0.006,0.007,0.008
Contango Capital def,CCQDA,0.83,-,-
Geodynamics Ltd opt dec09,GDYO,0.005,0.006,0.015
Jumbuck Entertain,JMB,0.33,0.34,0.345
Lonrho Min Ltd rts 02nov,LOMR,0.008,0.012,-
Matrixview Ltd cdi,MVU,0.03,0.13,0.09
Nexbis Ltd,NBS,0.185,0.32,0.42
Royal Res rts 05nov,ROYR,0.12,0.175,-
Skydome Hldgs Ltd,SKY,0.05,0.053,0.07
VDM Grp Ltd rts13novd,VMGR,0.076,-,-
