ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5522.1 at 2014-11-07T16:39:36. Report at Friday, November 7, 2014. Processed Saturday at 2014-11-08T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Abacus Prop stp,ABP,2.83,2.705,2.705,,
Alexium Int'l,AJX,.26,.185,.185,,
Amalgamated Hldgs,AHD,10.25,10.09,10.09,,
Amcor,AMC,12.33,11.92,11.92,,
Aust Masters YF1,AYD,102.04,101.82,101.82,,
APA Grp stp,APA,8.10,7.94,7.94,,
Aust Agriculture,AAC,1.57,1.47,1.492,,
Aust Pharmaceutical,API,.845,.82,.82,,
Bellamys Aust,BAL,1.55,1.45,1.46,,
BetaShares DivHarv etf unt,HVST,25.34,-,-,,
BetaShares S&P 500 etf unt,UMAX,15.56,15.09,15.46,,
Caltex Aust,CTX,31.58,31.25,31.25,,
Credit Corp Grp,CCP,10.24,9.80,9.89,,
DUET Grp forus,DUE,2.525,2.46,2.46,,
Echo Entertainment,EGP,4.04,3.94,3.94,,
Genesis Energy,GNE,1.965,1.82,1.845,,
Goodman Grp stp,GMG,5.72,5.54,5.54,,
GPT Grp stp,GPT,4.215,4.12,4.12,,
Harvey Norman,HVN,3.94,3.82,3.82,,
InvoCare,IVC,12.68,12.20,12.20,,
iShares S&P MidCap cdi,IJH,167.58,159.40,159.40,,
iShares S&P 500 cdi,IVV,240.06,229.31,229.31,,
iShares S&P SmCap cdi,IJR,130.99,125.14,125.14,,
iShares China LCap cdi,IZZ,46.50,45.29,45.29,,
iShares Glb Health cdi,IXJ,117.42,113.56,113.56,,
iShares Global 100 cdi,IOO,90.80,87.09,89.51,,
iShares Glb Cons cdi,IXI,105.80,101.17,101.17,,
iShares MSCI HK cdi,IHK,25.03,24.50,24.50,,
iShares MSCI Sing cdi,ISG,15.55,14.95,15.27,,
iShares Russell 2000 cdi,IRU,136.52,130.70,130.70,,
Jatenergy,JAT,.032,.03,.03,,
Lend Lease Grp stp,LLC,16.31,15.89,15.89,,
Macquarie Grp,MQG,62.49,61.62,61.62,,
Magellan Fin Grp,MFG,14.64,13.85,13.85,,
  opt jun16,MFGOC,11.45,10.00,10.50,,
Maxsec Grp,MSP,.075,.015,.017,,
Mighty River Power,MYT,2.66,2.56,2.56,,
Orora,ORA,1.85,1.78,1.78,,
Pact Grp Hldgs,PGH,4.10,3.90,4.00,,
Phileo Aust,PHI,5.60,5.05,5.05,,
Premier Invest,PMV,11.27,10.82,10.82,,
Quantum Energy,QTM,.034,.026,.026,,
Ramsay Health Care,RHC,53.71,53.15,53.15,,
RBS rbsgoog a,RBSGOA,636.34,613.49,613.74,,
RBS Google,RBSGOC,625.04,579.03,604.22,,
RBS Intel,RBSINT,39.20,24.056,24.056,,
RBS Walt Disney,RBSDIS,106.97,89.92,89.92,,
Scentre Grp stp,SCG,3.66,3.595,3.595,,
Shaw River Manganese,SRR,.047,.029,.029,,
SPDR Emerging Mkts,WEMG,17.14,16.66,16.76,,
SPDR S&P 500 ETF cdi,SPY,237.99,226.36,226.36,,
SPDR Prop Fund etf unt,SLF,10.73,10.57,10.57,,
SPDRWorld ex Aust etf unt,WXOZ,21.89,21.04,21.41,,
Technology One,TNE,3.47,3.41,3.41,,
Telstra Corp,TLS,5.77,5.63,5.63,,
Vngd Aust Property etf unt,VAP,67.75,66.70,66.70,,
Vngd US Total Market cdi,VTS,122.84,117.30,117.30,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aquarius Platinum,AQP,.28,.29,.29,,
Arrium,ARI,.30,.32,.32,,
Ashley Services Grp,ASH,1.55,1.66,1.66,,
Aurora Minerals,ARM,.026,.032,.032,,
Ausdrill,ASL,.52,.575,.575,,
BetaShares Commods etf unt,QCB,13.70,14.09,13.89,,
BetaShares Gold etf unt,QAU,11.86,12.57,12.38,,
Cardno,CDD,5.23,5.34,5.34,,
Coppermoly,COY,.009,.01,.01,,
Countplus,CUP,1.05,1.10,1.10,,
Coventry Grp,CYG,2.40,2.44,2.44,,
Endeavour Mining cdi,EVR,.45,.54,.54,,
Ephraim Res,EPA,.002,.003,.003,,
ETFS Physical Gold,GOLD,126.89,130.00,130.00,,
ETFS Physical PM Bskt,ETPMPM,103.31,108.72,106.20,,
Impact Minerals opt nov15,IPTO,.001,.002,.002,,
Indoor Skydive Aust,IDZ,.48,.548,.548,,
Kingsrose Min,KRM,.30,.365,.365,,
Lachlan Star,LSA,.03,.04,.032,,
Lynas Corp,LYC,.053,.066,.065,,
  opt sep15,LYCO,.009,.013,.013,,
MacPhersons Res,MRP,.09,.11,.11,,
Mermaid Marine,MRM,1.705,1.825,1.78,,
Millennium Min,MOY,.057,.07,.062,,
Mineral Deposits,MDL,1.325,1.36,1.34,,
Mineral Res,MIN,7.90,8.14,7.97,,
Monax Min,MOX,.015,.016,.016,,
NRW Hldgs,NWH,.665,.71,.705,,
Orion Gold rts 07nov,ORNR,.001,-,-,,
Pacific Ore,PSF,.009,.012,.011,,
Pan Pacific Pet,PPP,.042,.043,.043,,
Patrys,PAB,.016,.019,.018,,
RCR Tomlinson,RCR,2.25,2.66,2.56,,
Regis Res,RRL,1.245,1.27,1.27,,
Resolute Min,RSG,.225,.315,.30,,
Salmat,SLM,1.26,1.30,1.30,,
Sandfire Res,SFR,5.15,5.58,5.33,,
Silver Lake Res,SLR,.235,.265,.265,,
St George Min,SGQ,.07,.085,.085,,
Strategic Elements,SOR,.037,.04,.04,,
Sun Resources,SUR,.006,.007,.007,,
Tiger Res,TGS,.20,.235,.215,,
Traffic Tech,TTI,.048,.049,.049,,
Troy Resources,TRY,.435,.562,.562,,
UGL,UGL,5.25,6.43,5.67,,
UIL Energy,UIL,.15,-,-,,
Vocation,VET,.65,.755,.755,,
Volta Min,VTM,.014,.016,.016,,
Vortex Pipes,VTX,.008,.02,.02,,
Waratah Res,WGO,.006,.01,.01,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
