Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4739.2 at 16:47 23/11/2009  Report at 19:05 Monday 23/11/2009. Processed 19:33 Monday 23/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
Alara Res Ltd,AUQ,0.25,0.235,0.245,,,,,,,,
Andean Res Ltd,AND,2.68,2.58,2.45,,,,,,,,
Aquarius Platinum,AQP,6.62,6.35,5.5,,,,,,,,
Argo Explore,AXT,0.08,0.072,0.057,,,,,,,,
Austin Engineer,ANG,2.99,2.94,2.8,,,,,,,,
Avoca Res,AVO,2.2,2.04,1.73,,,,,,,,
Beadell Resource,BDR,0.185,0.085,0.125,,,,,,,,
Becton Prop Grp 9.5% cn10,BECG,0.57,0.545,0.51,,,,,,,,
Blackthorn Res,BTR,0.9,0.68,0.475,,,,,,,,
Buccaneer Energy,BCC,0.17,0.165,0.081
Cape Lambert Iron,CFE,0.575,0.57,0.535
Carbine Res,CRB,0.1,0.07,0.05
Carrick Gold Ltd,CRK,1.03,1.005,0.84
Cell Aquaculture,CAQ,0.2,0.16,0.13
Central Asia Res,CVR,0.091,0.081,0.067
Coventry Grp,CYG,2.2,2.1,1.87
CVC Ltd,CVC,0.8,0.75,0.65
Dromana Estate,DMY,0.055,0.045,0.03
Eneabba Gas Ltd opt jun10,ENBOA,0.11,0.09,0.09
Equities & Freehldgss,EQF,0.3,0.028,0.025
Ethane Pipeline stpld,EPX,1.46,1.45,1.4
Fairstar Res,FAS,0.105,0.067,0.05
GBM Rsources Ltd,GBZ,0.31,0.3,0.27
Gippsland Ltd,GIP,0.088,0.076,0.066
Global Iron Ltd,GFE,0.22,0.2,0.19
Golden West Res,GWR,0.98,0.62,0.405
Halcygen Pharma,HGN,0.68,0.66,0.53
Kingsgate Cons,KCN,10.07,9.89,8.72
Legacy Iron Ore,LCY,0.165,0.145,0.105
Lihir Gold Ltd,LGL,3.71,3.63,3.34
Luiri Gold Ltd cdi 1:1,LGM,0.44,0.425,-
M2 Telecommun,MTU,1.75,1.7,1.59
Macq Telecom Gp,MAQ,4.01,4,3.74
Mesoblast Ltd,MSB,1.5,1.49,1.14
Midas Res optnov12d,MDSOC,0.022,0.019,-
Mineral Deposits,MDL,1.095,1.075,1.055
Moko Mobi Ltd,MKB,0.125,0.12,0.08
Navigator Res rts03decd,NAVR,0.032,0.031,-
NEW Standard Energy,NSE,0.11,0.086,0.08
Norseman Gold cdi 1:1,NGX,1.3,1.275,0.94
Northern Energy,NEC,1.37,1.285,1.12
Northern Min,NMI,0.26,0.21,0.15
  opt dec11,NMIOB,0.16,0.14,0.075
OceanaGold Corp cdi,OGC,1.645,1.575,1.33
Orica Ltd,ORI,25.8,25.69,24.44
Red 5 Ltd,RED,0.195,0.17,0.145
RER Grp Ltd,RGD,0.41,0.37,0.37
  opt dec10,RGDO,0.2,0.17,0.15
Royal Res opt oct11,ROYO,0.115,0.11,-
Sabre Res opt jan10,SBRO,0.18,0.155,0.05
Sam's Seafood,SSS,0.056,0.042,0.03
Saracen Min,SAR,0.43,0.425,0.355
Silver Lake Resource,SLR,1.145,1.1,0.995
Sirtex Medical,SRX,7.29,6.8,6.3
Sthn Gold,SAU,0.17,0.15,0.12
Stirling Min,SMZ,0.12,0.085,0.08
Supply Net,SNL,0.5,0.48,0.37
Target Energy opt oct12,TEXOB,0.036,0.031,0.015
Tox Free Solutions,TOX,2.74,2.59,2.71
Verus Invest,VIL,0.037,0.034,0.031
  opt jun10,VILO,0.012,0.01,0.006
Wesfarmers Ltd,WES,29.94,29.75,28.97
  part prot,WESN,30.06,29.86,29.13
Western Desert Res rts07decd,WDRR,0.21,0.15,-
Whitehaven Coal,WHC,4.54,4.49,4.23
New Yearly Lows,,,,
Aviva Corp,AVA,0.065,0.072,0.07
ICSGlobal Ltd,ICS,0.039,0.04,0.082
Jackgreen Ltd,JGL,0.078,0.08,0.09
Kathmandu Hldgs,KMD,1.69,1.695,-
Western Desert Res rts07decd,WDRR,0.13,0.14,-
