Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4758.2 at 16:47 12/11/2009  Report at 19:05 Thursday 12/11/2009. Processed 19:29 Thursday 12/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
A1 Min Ltd,AAM,0.34,0.245,0.245,,,,,,,,
Alamar Res Ltd,ALG,0.23,0.16,0.185,,,,,,,,
Aurora Min Ltd,ARM,0.575,0.435,0.48,,,,,,,,
Avalon Min,AVI,0.3,0.23,0.25,,,,,,,,
Black Fire Min,BFE,0.17,0.125,0.11,,,,,,,,
  opt jun10,BFEO,0.03,0.011,0.012,,,,,,,,
BSA Ltd,BSA,0.295,0.25,0.265,,,,,,,,
CBH Res Ltd 7.25%cn12,CBHGA,550,540,540,,,,,,,,
Chemgenex Pharmac,CXS,0.975,0.93,0.81,,,,,,,,
Cobar Cons,CCU,0.405,0.265,0.245
Cooper Energy Ltd,COE,0.535,0.49,0.505
Credit Corp Grp,CCP,2.64,2.26,2.47
CSG Ltd,CSV,1.625,1.535,1.58
Dolomatrix Intl,DMX,0.32,0.3,0.29
DSF Intl opt dec12,DSFO,0.005,0.002,0.004
Equities & Freehldgss,EQF,0.25,0.24,0.24
Falcon Min Ltd,FCN,0.285,0.215,0.22
Flight Centre,FLT,17.75,17.03,17.47
Global Geoscience,GSC,0.11,0.072,0.071
Insurance Aust Grp,IAG,4.13,3.79,4.1
Investorfirst Ltd,INQ,0.135,0.096,0.096
KFM Divers Inf unt,KIL,0.995,0.9,0.93
Macq Radio,MRN,0.57,0.55,0.55
Macq Telecom Gp,MAQ,3.87,3.8,3.74
Matsa Res,MAT,0.295,0.27,0.245
Mineral Deposits,MDL,1.075,1.05,1.055
Molopo Energy Ltd,MPO,1.52,1.375,1.465
Mount Gibson Iron,MGX,1.445,1.315,1.35
Myer Hldgs Ltd,MYR,3.96,3.93,-
National Leisure,NLG,0.044,0.03,0.03
Netcomm Ltd,NTC,0.485,0.42,0.42
Nexus Bonds Ltd frn dec09,NXBHB,97,96.3,96.5
OceanaGold Corp cdi,OGC,1.52,1.3,1.33
Octanex NL opt dec10,OXXO,0.145,0.125,-
Regis Reources opt jan14,RRLO,0.33,0.22,0.26
Resolute Min,RSG,1.04,0.81,0.815
  12% cn12,RSGG,0.98,0.8,0.82
  opt dec11,RSGO,0.5,0.35,0.355
Rio Tinto Ltd,RIO,70.06,65,67.99
Sino Gold Min Ltd,SGX,7.79,7.38,7.43
Sirtex Medical,SRX,6.5,6.24,6.3
SP Telemedia Ltd,SOT,1.53,1.345,1.35
SPDR 50 Fd etf unt,SFY,48.49,46.24,48.42
Strike Oil Ltd,STX,0.285,0.25,0.28
Taps Tr taps,TTXPA,98.989,98.949,98.949
Trafalgar Corp stpld,TGP,0.815,0.62,0.67
Transol Corp,TNC,0.015,0.01,0.013
United Uranium opt jun12,UULOA,0.055,-,-
Verus Invest,VIL,0.032,0.027,0.031
  opt jun10,VILO,0.01,0.007,0.006
Vietnam Industrial,VII,0.36,0.34,0.35
Western Uranium,WTN,0.32,0.13,0.12
  opt jun10,WTNO,0.08,0.01,0.01
Whitehaven Coal,WHC,4.29,4,4.23
New Yearly Lows,,,,
Apex Min NL opt nov12,AXMO,0.01,0.025,-
Enterprise Metals opt jun12,ENTO,0.15,0.22,0.215
ICSGlobal Ltd,ICS,0.044,0.088,0.082
iShares MSCI Japan cdi 1:1,IJP,10.29,10.58,10.59
Lonrho Min Ltd opt jun12,LOMO,0.002,0.003,0.003
Northern Uranium opt sep12,NTUOA,0.05,0.062,0.071
Scotgold Res opt apr10,SGZO,0.008,0.015,0.01
