ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5320.9 at 2014-11-25T16:44:06. Report at Tuesday, November 25, 2014. Processed Wednesday at 2014-11-26T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Amalgamated Hldgs,AHD,11.51,11.15,10.09,,
AMP Capital China unt,AGF,.88,.85,.80,,
ETS Bank of America,ETSBAC,20.02,19.20,19.20,,
Exoma Energy,EXE,.043,.041,.033,,
Hunter Hall Global,HHV,1.195,1.18,1.135,,
iShares S&P MidCap cdi,IJH,169.28,166.90,159.40,,
iShares S&P 500 cdi,IVV,243.18,240.71,229.31,,
iShares S&P SmCap cdi,IJR,131.38,129.34,125.14,,
iShares China LCap cdi,IZZ,46.67,46.51,45.29,,
iShares Glb Health cdi,IXJ,118.60,118.59,113.56,,
iShares Global 100 cdi,IOO,92.36,91.77,89.51,,
iShares MSCI Sing cdi,ISG,15.62,15.53,15.27,,
iShares Russell 2000 cdi,IRU,136.78,135.36,130.70,,
Market Vectors WexAu Qual etf unt,QUAL,16.13,15.96,15.23,,
Multiplex Sites sites,MXUPA,94.50,88.78,86.38,,
ResMed Inc cdi,RMD,6.14,6.10,5.93,,
Resources&Energy Grp,REZ,.07,.068,.034,,
SPDR Aust Bond,BOND,25.78,25.68,25.67,,
SPDR Global Dividend,WDIV,17.16,17.06,16.48,,
SPDR Govt Bond,GOVT,25.57,25.46,25.41,,
SPDRWorld ex Aust etf unt,WXOZ,22.24,21.95,21.41,,
SPDRWrldexAuHdgd etf unt,WXHG,18.73,18.51,17.95,,
Vngd Aust FI Ind etf unt,VAF,50.00,49.45,49.13,,
Vngd MSCI Intl Sh etf unt,VGS,51.35,50.88,-,,
Vngd  MSCI Intl Sh H etf unt,VGAD,50.71,50.18,-,,
Vngd US Total Market cdi,VTS,124.53,123.34,117.30,,
Vocus Comms,VOC,6.29,6.10,6.00,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aberdeen Leaders,ALR,1.09,1.115,1.11,,
Acorn Capital Invest opt oct15,ACQO,.01,.015,.017,,
Aust Gas Light,AGL,13.04,13.08,13.32,,
Aust Masters YF3,AYJ,92.51,92.85,93.42,,
APN Outdoor Grp,APO,2.46,2.51,-,,
Atrum Coal,ATU,1.08,1.11,1.17,,
Aurora Absolute Return ord unt,ABW,1.00,1.01,1.015,,
Bauxite Resources,BAU,.095,.115,.115,,
Blackham Res,BLK,.075,.079,.095,,
BPS Technology,BPS,.77,.78,.79,,
Cardno,CDD,3.45,3.57,5.34,,
Carpentaria Expl,CAP,.037,.041,.055,,
Champion Iron,CIA,.15,.16,.17,,
Decmil Grp,DCG,1.51,1.565,1.66,,
Donaco Intl,DNA,.54,.70,.81,,
  opt jan15,DNAO,.40,.48,.60,,
Equatorial Res,EQX,.235,.24,.26,,
European Metals Hldg cdi,EMH,.05,.06,.095,,
Gryphon Minerals,GRY,.061,.07,.085,,
Hillgrove Res,HGO,.495,.505,.50,,
Inca Min,ICG,.014,.015,.016,,
IPB Pet,IPB,.038,.04,.32,,
Ironclad Min,IFE,.02,.03,.058,,
KBL Mining 10% cn,KBLGA,.20,.24,.29,,
KIN Mining,KIN,.12,.135,.13,,
Kingsrose Min,KRM,.29,.305,.365,,
Kula Gold,KGD,.04,.05,.065,,
MACA,MLD,1.05,1.08,1.16,,
Macmahon Hldgs,MAH,.08,.082,.085,,
Mastermyne Grp,MYE,.28,.30,.51,,
McAleese,MCS,.285,.315,.35,,
Monadelphous Grp,MND,9.52,10.335,11.65,,
Myer Hldgs,MYR,1.637,1.68,1.76,,
NAOS Absolute Opp opt nov16,NACO,.04,.041,-,,
NZ Oil & Gas,NZO,.57,.60,.635,,
NRW Hldgs,NWH,.435,.55,.705,,
Pan Pacific Pet,PPP,.038,.04,.043,,
Ramelius Res opt aug15,RMSO,.005,.006,.007,,
RCR Tomlinson,RCR,2.14,2.35,2.56,,
Royal Wolf Hldgs,RWH,2.65,2.69,3.00,,
Rum Jungle Res,RUM,.061,.068,.069,,
Rutila Res,RTA,.145,.165,.15,,
Sandon Capital Invest,SNC,.90,.915,.92,,
Silver City Min,SCI,.022,.024,.031,,
Simonds Grp,SIO,1.44,1.55,-,,
Smartpay Hldgs,SMP,.18,.19,.205,,
Stanmore Coal,SMR,.072,.08,.085,,
Sth American Ferro,SFZ,.003,.01,.016,,
Sundance Res,SDL,.035,.042,.046,,
The Citadel Grp,CGL,2.15,2.24,-,,
The Reject Shop,TRS,7.10,7.48,7.78,,
Tiger Res,TGS,.16,.172,.215,,
Traka Res,TKL,.022,.023,.023,,
UGL,UGL,2.12,2.185,2.448,,
Venture Minerals,VMS,.036,.038,.041,,
Vital Metals,VML,.025,.026,.035,,
WAM Research opt jun15,WAXO,.011,.012,.017,,
Wollongong Coal,WLC,.011,.014,.015,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
