ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5808.0 at 2015-03-18T16:35:06. Report at Wednesday, March 18, 2015. Processed Thursday at 2015-03-19T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
360 Capital Grp stp,TGP,1.285,1.23,1.21,,
8I Hldgs cdi,8IH,.49,.475,.41,,
AMP Capital China unt,AGF,1.275,1.185,1.20,,
Ansell,ANN,27.41,26.68,25.70,,
ASF Grp,AFA,.335,.33,.28,,
Austal,ASB,1.77,1.65,1.725,,
Aziana,AZK,.061,.023,.025,,
Beacon Lighting Grp,BLX,2.17,1.94,1.95,,
BetaShares S&P 500 etf unt,UMAX,17.45,17.40,17.31,,
Biotech Capital,BTC,.13,.105,.11,,
Blue Sky Access Fd,BAF,1.165,1.10,1.08,,
Capilano Honey,CZZ,11.60,10.80,10.40,,
Central West Gold,CWG,.305,.295,.30,,
Energy Devs,ENE,7.00,6.73,6.48,,
GPT Metro Office Fd unt,GMF,2.26,2.18,2.20,,
iShares S&P MidCap cdi,IJH,199.10,196.79,195.24,,
iShares S&P SmCap cdi,IJR,154.04,152.33,150.77,,
iShares Glb Health cdi,IXJ,142.79,140.00,138.70,,
iShares MSCI Taiwan cdi,ITW,20.86,20.70,20.66,,
iShares Russell 2000 cdi,IRU,162.53,160.80,158.64,,
Kangaroo Isl Timber,KPT,4.10,4.00,4.00,,
Latam Autos,LAA,.42,.315,.30,,
Phileo Aust,PHI,6.45,5.80,5.85,,
Preferred Capital perls iii,PCAPA,198.15,198.00,197.98,,
ResMed Inc cdi,RMD,9.44,8.98,8.64,,
Rewardle Hldgs,RXH,.41,.37,.305,,
Site Grp Int'l,SIT,.25,.21,.19,,
SPDR Govt Bond,GOVT,26.62,26.50,26.60,,
SpeedCast Intl,SDA,2.74,2.23,2.30,,
Spring FG,SFL,.505,.45,-,,
UBS IQ MSCI WexAu etf unt,UBW,20.38,20.16,20.08,,
Villa World Grp,VLW,2.40,2.23,2.27,,
Virgin Australia,VAH,.52,.495,.50,,
Vngd MSCI Intl Sh etf unt,VGS,59.34,59.00,57.99,,
Vngd  MSCI Intl Sh H etf unt,VGAD,55.38,53.50,53.69,,
Vngd US Total Market cdi,VTS,142.00,141.04,140.96,,
Wolf Minerals,WLF,.40,.37,.38,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
ADMEDUS,AHZ,.078,.079,.097,,
AJ Lucas Grp,AJL,.225,.29,.335,,
Aspire Min,AKM,.025,.028,.026,,
Atlas Pearls,ATP,.045,.048,.05,,
Ausdrill,ASL,.30,.335,.37,,
BetaShares Commods etf unt,QCB,11.05,11.42,11.38,,
BetaShares Crude Oil etf unt,OOO,22.22,24.55,24.70,,
Burleson Energy,BUR,.004,.005,.005,,
Cape Lambert Res,CFE,.06,.062,.074,,
Carpentaria Expl,CAP,.03,.033,.037,,
Centaurus Metals,CTM,.012,.019,.025,,
CogState,CGS,.15,.16,.16,,
DWS,DWS,.91,1.02,.975,,
Fortescue Metals Grp,FMG,1.795,1.89,2.29,,
G8 Education,GEM,3.45,3.59,3.92,,
Gage Roads Brewing,GRB,.06,.066,.074,,
Grays Ecommerce,GEG,.75,.88,1.21,,
Imdex,IMD,.255,.28,.29,,
Impact Minerals,IPT,.013,.018,.018,,
IMX Res,IXR,.008,.01,.01,,
Ingenia Grp stp,INA,.38,.395,.39,,
Intueri Edu Grp,IQE,2.05,2.16,2.22,,
IPB Pet,IPB,.013,.015,.015,,
Korvest,KOV,3.90,4.10,4.40,,
Lion Energy,LIO,.14,.15,.15,,
MMA Offshore,MRM,.69,.755,.807,,
MRG Metals,MRQ,.074,.09,.09,,
New Standard Energy,NSE,.015,.02,.023,,
NRW Hldgs,NWH,.202,.215,.26,,
PanAust,PNA,1.095,1.135,1.16,,
Phosphagenics,POH,.033,.042,.07,,
Prescient Therapeut,PTX,.094,.10,.095,,
Primary Health Care bondsep15,PRYHA,100.15,101.91,101.57,,
QRxPharma,QRX,.012,.015,.017,,
Sthn Hem Min,SUH,.013,.019,.04,,
Strata-X Energy cdi,SXA,.10,.11,.12,,
Syndicated Metals,SMD,.02,.024,.025,,
Tassal Grp,TGR,3.47,3.53,3.61,,
UIL Energy,UIL,.06,.063,.07,,
WDS,WDS,.115,.135,.16,,
Wild Acre Metals,WAC,.005,.007,.008,,
Woolworths,WOW,28.53,29.21,30.61,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
