ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4381.2 at 2012-03-19T16:44:01. Report at Monday, March 19, 2012. Processed Tuesday at 2012-03-20T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
AP Eagers,APE,13.62,13.57,13.23,,
Ausdrill,ASL,4.25,4.16,4.03,,
Aust Infrastructure Fd unt,AIX,2.29,2.26,2.09,,
BetaShares Aust HIC etf unt,AAA,50.08,50.05,-,,
BigAir Grp,BGL,.385,.375,.38,,
Black Mountain,BMZ,.315,.31,.29,,
Breville Grp,BRG,3.84,3.72,3.61,,
Buru Energy,BRU,3.13,3.12,2.08,,
Campbell Brothers,CPB,63.40,63.38,59.87,,
Chrysalis Res,CYS,.20,.195,.115,,
Clean TeQ Hldgs,CLQ,.20,.185,.195,,
Consolidated Media,CMJ,2.98,2.97,2.83,,
EL Corp,EIM,.03,.005,.005,,
Empire Energy,EEG,.225,.19,.13,,
Energy World Corp,EWC,.815,.76,.71,,
EnviroMission,EVM,.05,.047,.043,,
E-Pay Asia,EPY,.23,.225,.225,,
Every Day Mine Serv,EDS,.045,.042,.042,,
GrainCorp,GNC,9.00,8.89,8.25,,
Green Invest,GNV,.065,.055,.055,,
Imdex,IMD,2.98,2.88,2.72,,
Kasbah Res,KAS,.35,.335,.28,,
Lindian Res,LIN,.19,.18,.12,,
  opt dec14,LINOC,.09,.083,-,,
Macquarie Winton ord unt,MWG,1.50,1.485,1.48,,
MEO Aust,MEO,.275,.245,.21,,
NEXTDC,NXT,2.35,2.29,1.975,,
NRW Hldgs,NWH,4.29,4.17,3.87,,
Oil Basins,OBL,.065,.061,.044,,
  opt jun12,OBLOA,.05,.049,.028,,
Otto Energy,OEL,.15,.135,.12,,
Papillon Res,PIR,1.425,1.42,1.15,,
Precious Metal Res,PMR,.30,.235,.225,,
RCR Tomlinson,RCR,2.13,2.09,1.93,,
Red Emperor Res,RMP,.645,.625,.34,,
Senex Energy,SXY,1.135,1.115,1.085,,
Spark Infrastructure stp,SKI,1.447,1.44,1.42,,
Sthn Cross Elect Engnr,SXE,1.18,1.14,1.05,,
Tox Free Solutions,TOX,2.74,2.68,2.70,,
Viterra Inc cdi,VTA,15.39,15.35,10.10,,
Western Desert Res,WDR,.805,.76,.74,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
A1 Invest & Res,AYI,.013,.014,.026,,
Ampella Min,AMX,1.105,1.12,1.30,,
Atlantic,ATI,.50,.53,.745,,
Centrepoint Alliance,CAF,.36,.40,.40,,
Dragon Min,DRA,.94,.98,1.09,,
EFTEL,EFT,.19,.22,.24,,
Fitzroy Res,FRY,.10,.12,.11,,
Geopacific Res opt jan13,GPRO,.02,.03,.03,,
Gujarat NRE Coal,GNM,.16,.175,.165,,
HGL,HNG,.89,.945,.99,,
Immuron,IMC,.023,.024,.03,,
Intrepid Mines,IAU,.79,.805,1.255,,
iShares UBS Gov Infl etf unt,ILB,97.64,97.85,-,,
iShares UBS Treasury etf unt,IGB,98.85,98.93,-,,
Jetset Travelworld,JET,.57,.58,.645,,
KBL Min 10% cn,KBLGA,.33,.35,.36,,
Noble Min Res,NMG,.40,.435,.47,,
  opt jul13,NMGOA,.165,.17,.22,,
Norseman Gold cdi,NGX,.062,.064,.066,,
Novogen,NRT,.088,.091,.09,,
Oriental Technologies,OTI,.027,.03,.03,,
Origin Energy frn dec71,ORGHA,98.80,99.95,101.15,,
Orrex Res,ORX,.07,.082,.11,,
PharmAust,PAA,.011,.014,.014,,
Platinum Aust,PLA,.065,.068,.076,,
Russaustcorpbondetf etf unt,RCB,20.00,20.02,-,,
Solco,SOO,.042,.05,.046,,
Stratatel,STE,.02,.024,.028,,
Strzelecki Metals,STZ,.018,.019,.02,,
Triton Gold opt dec13,TONO,.005,.01,.01,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
