Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4509.4 at 16:38 23/6/2010  Report at 19:05 Wednesday 23/6/2010. Processed 19:22 Wednesday 23/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Downer EDI Ltd,DOW,3.87,4.1,5.98,,,,,,,,
Elders Ltd,ELD,0.37,0.815,0.955,,,,,,,,
Endocoal Ltd,EOC,0.385,0.45,0.4,,,,,,,,
Fantastic Hldgs,FAN,2.2,2.32,2.36,,,,,,,,
Firestone Energy,FSE,0.015,0.017,0.018,,,,,,,,
Gascoyne Res Ltd,GCY,0.09,0.092,0.093,,,,,,,,
Golden State Res opt nov10,GDNOA,0.003,0.005,0.005,,,,,,,,
Helicon Grp,HCG,0.016,0.018,0.023,,,,,,,,
IDT Aust Ltd,IDT,0.515,0.63,0.64,,,,,,,,
Imugene Ltd,IMU,0.037,0.039,0.038,,,,,,,,
India Res,IRL,0.011,0.014,0.017,,,,,,,,
Investorfirst Ltd,INQ,0.063,0.07,0.07,,,,,,,,
Iron Mountain,IRM,0.055,0.063,0.06,,,,,,,,
iSOFT Group Ltd,ISF,0.2,0.245,0.465,,,,,,,,
ITL Ltd,ITD,0.054,0.08,0.069,,,,,,,,
LBT Innovations,LBT,0.057,0.06,0.077,,,,,,,,
  optjun13c,LBTOA,0.015,0.02,0.02,,,,,,,,
Lindian Res,LIN,0.072,0.08,0.08,,,,,,,,
Macro Corp Ltd,MAC,0.024,0.025,0.025,,,,,,,,
Media Grp Int Ltd,MUI,0.007,0.008,0.008,,,,,,,,
Multiplex Acumen unt,MPF,0.038,0.055,0.05,,,,,,,,
NeuroDiscovery,NDL,0.027,0.03,0.035,,,,,,,,
NZ Oil & Gas ,NZO,1.03,1.05,1.07,,,,,,,,
NGM Res Ltd,NGM,0.085,0.091,0.1,,,,,,,,
Nufarm Ltd,NUF,5.5,5.77,5.63,,,,,,,,
Pac Environment,PEH,0.11,0.13,0.16,,,,,,,,
Pan Pacific Pet,PPP,0.165,0.19,0.195,,,,,,,,
Petratherm Ltd,PTR,0.145,0.155,0.165,,,,,,,,
Petsec Energy,PSA,0.175,0.2,0.205,,,,,,,,
Pharmaxis Ltd,PXS,1.655,3,2.9,,,,,,,,
Proto Resource &,PRW,0.016,0.019,0.023,,,,,,,,
Pryme Oil & Gas,PYM,0.044,0.05,0.05,,,,,,,,
Q Ltd,QXQ,0.046,0.048,0.047,,,,,,,,
Redbank Copper,RCP,0.018,0.022,0.029,,,,,,,,
Regal Res opt nov11,REROB,0.004,0.008,0.006,,,,,,,,
Rivercity Motorway stp,RCY,0.021,0.025,0.045,,,,,,,,
Seven Grp Hldgs,SVW,5.96,6.03,6.05,,,,,,,,
Stirling Products,STI,0.007,0.008,0.009,,,,,,,,
Strzelecki Metals,STZ,0.023,0.029,0.028,,,,,,,,
Syngas Ltd,SYS,0.014,0.016,0.015,,,,,,,,
Terrain Min opt dec12,TMXOA,0.006,-,-,,,,,,,,
Toro Energy Ltd,TOE,0.071,0.076,0.08,,,,,,,,
Torrens Energy,TEY,0.092,0.098,0.095,,,,,,,,
U308 Ltd,UTO,0.09,0.1,0.099,,,,,,,,
Uran Ltd,URA,0.014,0.015,0.015,,,,,,,,
Uranium Equities,UEQ,0.078,0.083,0.083,,,,,,,,
Vision Grp Hldgs,VGH,0.335,0.34,0.35,,,,,,,,
Viterra Inc cdi,VTA,8.22,8.44,8.39,,,,,,,,
Wasabi Energy Ltd,WAS,0.009,0.011,0.015,,,,,,,,
