Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4325.8 at 16:34 21/5/2010  Report at 19:05 Friday 21/5/2010. Processed 19:10 Friday 21/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Eastern Star Gas,ESG,0.615,0.745,0.885,,,,,,,,
Eastland Medical opt may11,EMSO,0.004,0.005,0.016,,,,,,,,
Elders Ltd,ELD,0.955,0.98,1.18,,,,,,,,
ELK Pet,ELK,0.09,0.11,0.14,,,,,,,,
Endocoal Ltd,EOC,0.4,0.48,0.645,,,,,,,,
Eneabba Gas Ltd,ENB,0.12,0.13,0.16,,,,,,,,
Energy And Min,EMA,0.15,0.17,0.175,,,,,,,,
Energy Res,ERA,12.51,14.07,15.33,,,,,,,,
ERO Min Ltd,ERO,0.022,0.027,0.028,,,,,,,,
Excela Ltd,EXA,0.3,0.48,0.485,,,,,,,,
Finders Res,FND,0.25,0.29,0.32,,,,,,,,
Firestone Energy,FSE,0.018,0.021,0.027,,,,,,,,
Fox Res,FXR,0.091,0.12,0.149,,,,,,,,
Genesis Res,GES,0.125,0.145,0.14,,,,,,,,
Geodynamics Ltd,GDY,0.5,0.535,0.555,,,,,,,,
Global Health Ltd,GLH,0.007,0.009,0.01,,,,,,,,
Global Resource,GRF,1.57,1.62,1.67,,,,,,,,
Golden Gate Pet,GGP,0.023,0.029,0.032,,,,,,,,
  opt aug12,GGPO,0.01,0.013,0.014,,,,,,,,
Goldminex Res,GMX,0.215,0.23,0.22,,,,,,,,
Gowing Bros Ltd,GOW,2.35,2.38,2.36,,,,,,,,
GPT Grp stp  d,GPTDA,2.55,2.74,-,,,,,,,,
Graincorp Ltd,GNC,5.1,5.48,5.65,,,,,,,,
Greater Bendigo Gold,GBM,0.02,0.023,0.025,,,,,,,,
Greencap Ltd,GCG,0.066,0.081,0.1,,,,,,,,
Gulf Mines Ltd,GLM,0.02,0.028,0.025,,,,,,,,
Gunns Ltd,GNS,0.32,0.465,0.48,,,,,,,,
Gunson Res,GUN,0.065,0.074,0.082,,,,,,,,
Heemskirk Cons,HSK,0.23,0.28,0.3,,,,,,,,
Hexima Ltd,HXL,0.275,0.29,0.29,,,,,,,,
Hot Rock Ltd,HRL,0.07,0.09,0.089,,,,,,,,
Hutchison,HTA,0.09,0.099,0.105,,,,,,,,
Image Res NL,IMA,0.54,0.675,0.68,,,,,,,,
Impact Min,IPT,0.1,0.125,0.13,,,,,,,,
ING Real Est Ente unt,IEF,0.1,0.125,0.145,,,,,,,,
Innamincka Pet,INP,0.07,0.073,0.083,,,,,,,,
Intec Ltd,INL,0.005,0.006,0.007,,,,,,,,
Intoll Grp stp,ITO,1.005,1.09,1.08,,,,,,,,
Kagara Ltd,KZL,0.5,0.65,0.755,,,,,,,,
Kathmandu Hldgs,KMD,1.435,1.655,1.76,,,,,,,,
Kilgore Oil & Gas,KOG,0.007,0.013,0.015,,,,,,,,
  opt jun12,KOGO,0.002,0.006,0.005,,,,,,,,
Laserbond Ltd,LBL,0.05,0.059,0.052,,,,,,,,
Malachite Res,MAR,0.05,0.055,0.056,,,,,,,,
Marengo Min,MGO,0.081,0.1,0.11,,,,,,,,
Marion Energy,MAE,0.025,0.031,0.042,,,,,,,,
  opt dec11,MAEO,0.005,0.007,0.01,,,,,,,,
Mastermyne Grp,MYE,0.85,1,-,,,,,,,,
Metal Storm Ltd,MST,0.009,0.011,0.012,,,,,,,,
Metals Aust,MLS,0.008,0.009,0.009,,,,,,,,
Metgasco Ltd,MEL,0.295,0.38,0.46,,,,,,,,
Mintails Ltd,MLI,0.02,0.023,0.024,,,,,,,,
Mithril Res opt sep11,MTHO,0.05,0.07,0.065,,,,,,,,
Mosaic Oil NL,MOS,0.075,0.093,0.095,,,,,,,,
Mundo Min,MUN,0.105,0.11,0.13,,,,,,,,
Myer Hldgs Ltd,MYR,2.86,3.04,3.1,,,,,,,,
Neptune Marine,NMS,0.235,0.3,0.335,,,,,,,,
  opt dec10,NMSO,0.091,0.145,0.16,,,,,,,,
NZ Oil & Gas ,NZO,1.07,1.185,1.145,,,,,,,,
Newera Uranium,NRU,0.022,0.028,0.03,,,,,,,,
Nexus Energy Ltd,NXS,0.195,0.235,0.265,,,,,,,,
Nufarm Ltd,NUF,5.73,6.24,7.034,,,,,,,,
Oaks Hotels & Resort,OAK,0.35,0.435,0.44,,,,,,,,
Octanex NL,OXX,0.265,0.4,0.37,,,,,,,,
  opt dec10,OXXO,0.08,0.11,0.125,,,,,,,,
Oilex Ltd,OEX,0.085,0.094,0.1,,,,,,,,
Orbital Corp Ltd,OEC,0.032,0.034,0.038,,,,,,,,
Orion Pet Ltd,OIP,0.06,0.079,0.068,,,,,,,,
Pan Pacific Pet,PPP,0.205,0.235,0.24,,,,,,,,
Paradigm Metals,PDM,0.025,0.027,0.034,,,,,,,,
Penrice Soda,PSH,0.395,0.46,0.515,,,,,,,,
Phosphate Aus Ltd,POZ,0.12,0.135,0.175,,,,,,,,
Photon Grp Ltd,PGA,0.81,0.98,1.07,,,,,,,,
Pluton Res,PLV,0.315,0.36,0.385,,,,,,,,
Primary Health Care,PRY,3.71,3.97,4.06,,,,,,,,
Progen Pharmaceutic,PGL,0.415,0.48,0.51,,,,,,,,
Q Ltd,QXQ,0.047,0.065,0.075,,,,,,,,
Qmastor Ltd,QML,0.225,0.235,0.245,,,,,,,,
Quantum Energy,QTM,0.063,0.099,0.1,,,,,,,,
Quest Min Ltd,QNL,0.036,0.05,0.045,,,,,,,,
Red Fork Energy,RFE,0.38,0.56,0.635,,,,,,,,
Red Sky Energy opt sep11,ROGOA,0.004,0.006,0.008,,,,,,,,
Redbank Copper,RCP,0.036,0.047,0.046,,,,,,,,
Regal Res,RER,0.029,0.036,0.041,,,,,,,,
Reverse Corp Ltd,REF,0.12,0.165,0.15,,,,,,,,
Roc Oil Co,ROC,0.33,0.39,0.375,,,,,,,,
Rox Res,RXL,0.011,0.016,0.018,,,,,,,,
Rubik Financial,RFL,0.064,0.066,0.067,,,,,,,,
Runge Ltd,RUL,0.4,0.485,0.63,,,,,,,,
Russell High Div Etf etf unt,RDV,22.9,25.28,-,,,,,,,,
Santos Ltd,STO,11.24,12.65,13.51,,,,,,,,
Scotgold Res,SGZ,0.076,0.082,0.097,,,,,,,,
Seven Grp Hldgs pref,SVWPA,80,85,86.1,,,,,,,,
Shree Min Ltd,SHH,0.1,0.15,0.155,,,,,,,,
Silex Systems,SLX,4.51,5.62,5.5,,,,,,,,
Silver Swan Grp,SWN,0.16,0.28,0.33,,,,,,,,
Sims Metal Mgmt,SGM,18.55,20.31,20.26,,,,,,,,
Sino Gas Energy,SEH,0.029,0.046,0.072,,,,,,,,
  opt dec11,SEHOA,0.001,0.005,0.002,,,,,,,,
Soilsub Tech,SOI,0.01,0.013,0.013,,,,,,,,
Sonic Healthcare,SHL,9.53,12.83,13.56,,,,,,,,
Sthn Gold,SAU,0.079,0.096,0.105,,,,,,,,
Stuart Pet Ltd,STU,0.41,0.44,0.475,,,,,,,,
Sumatra Copper cdi,SUM,0.16,0.17,0.175,,,,,,,,
Superior Res,SPQ,0.041,0.063,0.06,,,,,,,,
Tabcorp Hldgs Ltd,TAH,6.28,6.45,6.82,,,,,,,,
  bondmay14,TAHHA,102.2,103.2,106.15,,,,,,,,
Tap Oil Ltd,TAP,0.83,0.98,1.005,,,,,,,,
Target Energy,TEX,0.019,0.021,0.024,,,,,,,,
Techniche Ltd,TCN,0.034,0.042,0.045,,,,,,,,
Telecom Corp,TEL,1.56,1.67,1.635,,,,,,,,
Terramin Aust,TZN,0.515,0.715,0.735,,,,,,,,
Territory Uranium,TUC,0.065,0.073,0.087,,,,,,,,
TFS Corp Ltd,TFC,0.8,0.85,0.86,,,,,,,,
Toro Energy Ltd,TOE,0.08,0.098,0.11,,,,,,,,
Torrens Energy,TEY,0.1,0.125,0.2,,,,,,,,
Tower Aust,TAL,2.25,2.41,2.49,,,,,,,,
Transfield Serv Infr stp,TSI,0.69,0.72,0.794,,,,,,,,
Triton Gold Ltd,TON,0.125,0.15,0.17,,,,,,,,
Tutt Bryant Grp,TBG,0.5,0.615,0.635,,,,,,,,
Tyrian Diagnostics,TDX,0.009,0.011,0.013,,,,,,,,
Universal Res,URL,0.1,0.125,0.145,,,,,,,,
Uran Ltd,URA,0.015,0.018,0.02,,,,,,,,
Uranex NL,UNX,0.16,0.2,0.25,,,,,,,,
Uranium Equities,UEQ,0.085,0.09,0.115,,,,,,,,
Vision Grp Hldgs,VGH,0.405,0.5,0.52,,,,,,,,
Webster Ltd,WBA,0.38,0.42,0.41,,,,,,,,
West Wits Min Ltd,WWI,0.057,0.07,0.072,,,,,,,,
Western Areas NL,WSA,3.61,4.23,4.81,,,,,,,,
Westoz Inv Ltd,WIC,0.985,1.075,1.04,,,,,,,,
Westralian Gas & Pwr,WGP,0.015,0.018,0.022,,,,,,,,
Willmott Forests,WFL,0.275,0.285,0.34,,,,,,,,
Yellow Rock,YRR,0.022,0.027,0.029,,,,,,,,
  opt sep12,YRROA,0.005,0.007,0.006,,,,,,,,
