ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5352.5 at 2014-11-19T16:37:06. Report at Wednesday, November 19, 2014. Processed Thursday at 2014-11-20T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,.60,.42,.43,,
Abacus Prop stp,ABP,2.87,2.85,2.705,,
Alexium Int'l,AJX,.33,.295,.185,,
Altium,ALU,3.31,3.14,3.10,,
Amalgamated Hldgs,AHD,11.05,10.80,10.09,,
American Patriot Oil opt oct16,AOWO,.06,.055,.047,,
Aristocrat Leisure,ALL,6.91,6.87,6.88,,
Aust Pharmaceutical,API,.92,.872,.82,,
Caltex Aust,CTX,32.69,32.38,31.25,,
Elanor Investors stp,ENN,1.46,1.40,1.375,,
Eneabba Gas,ENB,.019,.017,.017,,
Fisher & Paykel Health,FPH,5.14,5.10,5.01,,
Freedom Foods Grp,FNP,3.41,3.00,3.11,,
iShares Glb Health cdi,IXJ,117.74,116.39,113.56,,
iShares Global 100 cdi,IOO,90.96,90.40,89.51,,
Marenica Energy,MEY,.285,.21,.003,,
Market Vectors WexAu Qual etf unt,QUAL,15.80,15.71,15.23,,
Pioneer Credit,PNC,1.835,1.75,1.75,,
Qantas Airways,QAN,1.87,1.81,1.70,,
ResMed Inc cdi,RMD,6.07,6.04,5.93,,
Ridley Corp,RIC,.95,.91,.90,,
Singapore Tel cdi,SGT,3.53,3.51,3.43,,
SPDRWrldexAuHdgd etf unt,WXHG,18.49,18.40,17.95,,
Terramin Aust,TZN,.13,.105,.105,,
Vocus Comms,VOC,6.01,5.83,6.00,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adelaide Res,ADN,.023,.025,.026,,
Ainsworth Game Tech,AGI,2.40,3.00,2.785,,
ALS,ALQ,4.38,4.93,5.01,,
Apollo Minerals,AON,.011,.012,.013,,
Aquarius Platinum,AQP,.235,.26,.29,,
Arrium,ARI,.257,.275,.32,,
Ausenco,AAX,.42,.425,.46,,
BC Iron,BCI,.55,.745,.992,,
Beach Energy,BPT,1.015,1.05,1.142,,
BetaShares Crude Oil etf unt,OOO,39.90,39.95,43.28,,
Blackgold Int'l,BGG,.06,.065,.073,,
Buru Energy,BRU,.48,.555,.68,,
Cardno,CDD,5.04,5.10,5.34,,
Classic Minerals,CLZ,.015,.019,.017,,
Coalspur Mines,CPL,.014,.016,.022,,
CogState,CGS,.195,.22,.22,,
Coppermoly,COY,.008,.009,.01,,
Crest Min,CTT,.006,.008,.007,,
Cue Energy Resources,CUE,.086,.094,.096,,
Drillsearch Energy,DLS,1.02,1.07,1.03,,
E & A,EAL,.40,.475,.475,,
Energy Action,EAX,2.32,2.45,2.68,,
Euroz,EZL,1.05,1.06,1.10,,
Excalibur Min,EXM,.007,.008,.008,,
Fleetwood Corp,FWD,1.495,1.50,1.655,,
Flight Centre Travel,FLT,38.65,39.91,39.63,,
Fortescue Metals Grp,FMG,2.70,2.91,3.15,,
Freelancer,FLN,.565,.625,.60,,
GBM Gold,GBM,.003,.006,.004,,
GoConnect,GCN,.004,.007,.007,,
Hammer Metals,HMX,.076,.092,.092,,
Havilah Res,HAV,.105,.125,.11,,
Hills,HIL,1.125,1.16,1.225,,
Horizon Oil,HZN,.25,.275,.257,,
Hutchison,HTA,.054,.06,.061,,
Icon Energy,ICN,.095,.11,.11,,
Ikwezi Mining,IKW,.006,.007,.009,,
Intec,INL,.006,.007,.007,,
IPB Pet,IPB,.041,.33,.32,,
Ironclad Min,IFE,.033,.036,.058,,
Jacka Res,JKA,.033,.037,.035,,
Killara Res,KRA,.008,.013,.012,,
King River Copper,KRC,.034,.035,.042,,
Magontec,MGL,.019,.02,.021,,
Mastermyne Grp,MYE,.34,.375,.51,,
Mineral Deposits,MDL,1.17,1.24,1.34,,
Mineral Res,MIN,7.22,7.58,7.97,,
Mount Gibson Iron,MGX,.365,.375,.44,,
Myer Hldgs,MYR,1.685,1.72,1.76,,
NAOS Absolute Opp opt nov16,NACO,.041,.05,-,,
Nevada Iron,NVI,.24,.26,.35,,
NZ Oil & Gas,NZO,.60,.635,.635,,
Northern Iron,NFE,.035,.036,.05,,
Novogen,NRT,.081,.105,.12,,
NRW Hldgs,NWH,.57,.625,.705,,
Peel Mining,PEX,.056,.06,.06,,
Peninsula Mines,PSM,.005,.006,.007,,
Phoenix Gold,PXG,.079,.08,.088,,
Primary Opinion,POP,.044,.049,.046,,
