ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4111.2 at 2012-06-08T16:43:06. Report at Friday, June 8, 2012. Processed Saturday at 2012-06-09T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
carsales.com,CRZ,5.87,5.65,5.77,,
Catalyst Metals,CYL,.555,.51,.51,,
Centro Retail Aust stp,CRF,2.06,1.94,1.94,,
DUET Grp forus,DUE,1.965,1.95,1.95,,
E & A,EAL,.245,.23,.22,,
Global Res Corp def,GRMDA,.115,.105,.10,,
Health Corp,HEA,.018,.016,.017,,
ING Private Equity,IPE,.395,.37,.355,,
MaxiTRANS Ind,MXI,.63,.60,.62,,
Ramsay Health Care,RHC,22.26,22.05,21.79,,
SPDR Prop Fund etf unt,SLF,8.10,7.98,8.09,,
Sun Resources,SUR,.064,.052,.053,,
Vita Life Sciences,VSC,.39,.36,.36,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Aditya Birla,ABY,.465,.47,.47,,
Ampella Min,AMX,.67,.74,.765,,
Antaria,ANO,.008,.01,.01,,
ANZ Banking Grp frn jun22,ANZHA,99.50,100.64,100.25,,
APN News & Media,APN,.69,.74,.73,,
Ausgold,AUC,.46,.48,.53,,
  opt mar13,AUCO,.25,.30,.355,,
Aust Agriculture,AAC,1.10,1.11,1.12,,
Austral Gold,AGD,.15,.19,.19,,
AXG Mining,AXC,.004,.006,.005,,
BlueScope Steel,BSL,.255,.32,.32,,
Brambles rtsforusd,BXBR,.32,-,-,,
Brazilian Metal Grp,BMG,.022,.025,.03,,
Cabral Res,CBS,.055,.068,.065,,
Carnegie Wave Energy,CWE,.033,.035,.035,,
CathRx,CXD,.01,.023,.021,,
Central Asia Res,CVR,.023,.024,.024,,
Clean Seas Tuna,CSS,.025,.031,.029,,
Coalspur Mines,CPL,.96,1.075,1.05,,
Cockatoo Coal,COK,.18,.205,.195,,
CSR,CSR,1.525,1.605,1.58,,
Diploma Grp,DGX,.057,.065,.06,,
Energy & Minerals,EMA,.05,.053,.053,,
Energy World Corp,EWC,.315,.38,.40,,
Exoma Energy opt sep12,EXEOA,.018,.025,.025,,
Ferrum Crescent,FCR,.045,.05,.05,,
Frontier Res,FNT,.07,.075,.073,,
Frigrite,FRR,.005,.33,.33,,
Gold Anomaly,GOA,.009,.01,.01,,
Gunson Res,GUN,.10,.11,.11,,
Hillgrove Res,HGO,.14,.175,.185,,
Humanis Grp,HUM,.075,.09,.09,,
IDM International,IDM,.072,.08,.08,,
IMX Res,IXR,.195,.23,.23,,
Kumarina Res,KMR,.10,.11,.11,,
Leaf Energy,LER,.04,.06,.06,,
Lemur Resources,LMR,.095,.10,.10,,
Mako Hydrocarbons,MKE,.056,.065,.065,,
Metminco opt dec12,MNCO,.004,.01,.01,,
Mindoro Res cdi,MDO,.05,.055,.055,,
New Hope Corp,NHC,3.96,4.11,4.10,,
Nimrodel Res,NMR,.016,.018,.018,,
Norseman Gold cdi,NGX,.05,.059,.052,,
Oilex,OEX,.12,.125,.125,,
Pepinnini Minerals,PNN,.039,.043,.043,,
Prima BioMed,PRR,.125,.13,.13,,
Qantas Airways,QAN,.96,1.455,1.42,,
Red Metal,RDM,.11,.12,.12,,
RedFlow,RFX,.08,.115,.115,,
Reece Aust,REH,17.65,18.00,18.10,,
Robust Res,ROL,.90,.97,.965,,
Rumble Res opt jul14,RTRO,.025,.04,.04,,
Ruralaus Invest,RUR,.07,.097,.097,,
Seven West Media,SWM,2.01,2.35,2.46,,
Shaw River Manganese,SRR,.024,.026,.026,,
Sims Metal Mgt,SGM,9.75,10.41,10.68,,
Straits Resources,SRQ,.45,.505,.54,,
Terramin Aust,TZN,.085,.096,.096,,
Thomson Res,TMZ,.05,.06,.06,,
Volta Min opt jun14,VTMO,.03,.06,.06,,
Warehouse Grp,WHS,1.905,1.91,1.91,,
Wavenet Int'l,WAL,.096,.15,.15,,
White Cliff Minerals,WCN,.027,.036,.036,,
White Rock Minerals,WRM,.092,.105,.10,,
Xceed Res,XCD,.08,.093,.09,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
