ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4561.4 at 2011-06-23T16:41:25. Report at Thursday, June 23, 2011. Processed Friday at 2011-06-24T01:00:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Amex Res,AXZ,1.30,1.00,.84,,
Audio Pixels Ltd,AKP,8.00,7.00,7.30,,
Brookfield unt,BPA,3.70,3.50,-,,
EL Corp,EIM,.004,.002,.002,,
Empired,EPD,.30,.28,.26,,
Equinox Minerals cdi,EQN,7.94,7.89,7.93,,
IPGA,IPP,.90,.74,.78,,
Metallica Min rts01juld,MLMR,.05,-,-,,
Mintails rts04juld,MLIR,.002,.001,-,,
Sigma Pharmaceutical,SIP,.515,.49,.40,,
Telecom Corp of NZ,TEL,1.93,1.86,1.925,,
Thakral Hldgs unt,THG,.68,.63,.62,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
Adacel Tech,ADA,.18,.22,.215,,
APA Fin Services,APP,.01,.015,.015,,
APN News & Media,APN,1.27,1.30,1.37,,
Argentina Min,AVK,.20,.23,.225,,
Bounty Oil & Gas,BUY,.023,.028,.03,,
BPH Energy,BPH,.028,.035,.039,,
Bulletin Res,BNR,.125,.14,.135,,
Callabonna Uranium,CUU,.057,.07,.075,,
Carbon Energy,CNX,.21,.23,.23,,
Catalpa Res opt oct11,CAHOB,.30,.45,.36,,
Cauldron Energy,CXU,.095,.125,.125,,
Centrex Metals,CXM,.26,.335,.35,,
Centro Properties stp,CNP,.036,.047,.053,,
Challenger Infra stp,CIF,1.015,1.025,1.08,,
Compumedics,CMP,.081,.095,.094,,
Dampier Gold,DAU,.36,.385,.40,,
Energy & Minerals,EMA,.095,.12,.15,,
Genera Biosystems,GBI,.17,.20,.22,,
Geodynamics,GDY,.15,.17,.19,,
Golden Gate Pet,GGP,.011,.013,.014,,
Golden West Res,GWR,.55,.58,.62,,
Grandbridge,GBA,.09,.11,.10,,
Grange Res,GRR,.445,.465,.575,,
Hot Rock,HRL,.033,.038,.042,,
Imugene,IMU,.03,.032,.033,,
iShares China 25 cdi,IZZ,38.70,39.64,40.51,,
iShares Global 100 cdi,IOO,59.32,59.90,61.12,,
iShares MSCI BRIC cdi,IBK,43.07,43.95,44.00,,
iShares MSCI EAFE cdi,IVE,54.53,55.00,55.84,,
iShares MSCI Hong Kong cdi,IHK,16.83,17.19,17.64,,
iShares MSCI Singapore cdi,ISG,12.53,12.54,12.98,,
Key Petroleum,KEY,.017,.022,.025,,
Kip McGrath Edu Cntr,KME,.016,.02,.04,,
Lion Energy,LIO,.026,.027,.034,,
MEC Res,MMR,.10,.125,.175,,
Medigard,MGZ,.028,.031,.03,,
Metal Bank Ltd,MBK,.15,.165,.16,,
Metaliko Res,MKO,.085,.105,.115,,
Meteoric Res,MEI,.06,.071,.072,,
Metgasco,MEL,.24,.25,.285,,
Molopo Energy,MPO,.73,.745,.77,,
NetComm,NTC,.11,.12,.12,,
NeuroDiscovery opt jan12,NDLO,.009,.01,.01,,
Onthehouse Ltd,OTH,.70,.73,-,,
Panorama Synergy,PSY,.052,.06,.059,,
PaperlinX,PPX,.12,.135,.16,,
Planet Platinum,PPN,.15,.20,.20,,
Powerlan,PWR,.017,.021,.022,,
Predictive Descovery,PDI,.175,.19,.225,,
Pro Medicus,PME,.22,.225,.245,,
Qantas Airways,QAN,1.785,1.805,2.03,,
QLD Mining Corp opt may12,QMNO,.012,.016,.019,,
Radar Iron,RAD,.165,.18,.25,,
Raisama,RAI,.064,.07,.09,,
Razor Risk Tech,RZR,.011,.014,.014,,
Real Estate Cap unt,RCU,.82,.865,.95,,
Schaffer Corp,SFC,3.24,3.42,3.40,,
Select Harvests,SHV,1.92,1.95,2.01,,
Sierra Min opt dec14,SRMOA,.11,.17,.17,,
Silex Systems,SLX,2.83,2.95,3.48,,
Sirius Res,SIR,.10,.12,.13,,
Success Res Global,SGU,.001,.012,.011,,
Thundelarra Explore,THX,.315,.36,.35,,
Timpetra Res,TPR,.13,.135,.135,,
Toll Hldgs,TOL,4.82,4.92,5.09,,
Traffic Tech,TTI,.01,.014,.02,,
Vision Grp Hldgs,VGH,.09,.093,.105,,
Westfield Grp stp,WDC,8.54,8.61,8.85,,
Wilson HTM Inv,WIG,.55,.68,.70,,
Xanadu Mines,XAM,.35,.365,.40,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
