ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5902.9 at 2015-03-03T16:48:06. Report at Tuesday, March 3, 2015. Processed Wednesday at 2015-03-04T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
1-Page,1PG,1.36,1.28,1.30,,
Aconex,ACX,2.02,1.99,2.00,,
Air New Zealand,AIZ,2.90,2.77,2.77,,
Ansell,ANN,25.85,25.29,25.70,,
ANZ Banking Grp,ANZ,36.09,35.52,35.87,,
APA Grp stp,APA,9.69,9.21,9.21,,
APN News & Media,APN,.99,.98,.98,,
Asia Pacific Data stp,AJD,1.32,1.30,1.31,,
ASX,ASX,45.37,44.36,44.36,,
Auckland Airport,AIA,4.45,4.22,4.34,,
AusNet Services stp,AST,1.51,1.47,1.47,,
Aust Careers Network,ACO,2.01,1.98,2.00,,
Aust Pharmaceutical,API,1.24,1.145,1.165,,
Bank of Qld,BOQ,14.38,14.36,14.36,,
BetaShares S&P 500 etf unt,UMAX,17.42,17.31,17.31,,
BetaShares Financials etf unt,QFN,12.89,12.70,12.70,,
BetaShares US 1000 etf unt,QUS,27.53,27.50,27.50,,
BetaShares Geared Aust,GEAR,24.70,24.32,24.32,,
Brambles,BXB,11.23,11.12,11.12,,
BrazIron,BZL,.05,.021,.021,,
Broad Invest,BRO,.004,.002,.003,,
Caltex Aust,CTX,38.81,37.50,37.70,,
Charter Hall Ret REIT unt,CQR,4.67,4.57,4.57,,
Domino's Pizza,DMP,37.715,35.25,36.74,,
DTI Grp,DTI,.495,.40,.40,,
DuluxGroup,DLX,6.39,6.26,6.26,,
ETFS Physical Palladium,ETPMPD,102.38,99.93,99.93,,
Excelsior Gold,EXG,.11,.10,.10,,
Healthscope,HSO,3.15,2.95,2.95,,
Henderson Grp cdi,HGG,5.34,5.22,5.22,,
HUB24,HUB,1.30,1.14,1.14,,
Integrated Research,IRI,1.795,1.64,1.64,,
InvoCare,IVC,14.17,13.89,13.89,,
IOOF Hldgs,IFL,10.73,10.69,10.69,,
IPH,IPH,4.99,4.80,4.80,,
iSelect,ISU,1.555,1.52,1.52,,
iShares Global 100 etf unt,IHOO,99.77,99.44,99.44,,
iShares S&P MidCap cdi,IJH,195.85,195.24,195.24,,
iShares MSCI Aus 200,IOZ,26.09,25.84,25.84,,
iShares S&P 500 cdi,IVV,275.55,273.98,273.98,,
iShares S&P 500 etf unt,IHVV,262.91,262.75,262.75,,
iShares S&P/ASX 20,ILC,27.29,27.12,27.12,,
iShares S&P SmCap cdi,IJR,151.81,150.77,150.77,,
iShares China LCap cdi,IZZ,57.00,56.65,56.65,,
iShares Europe cdi,IEU,60.02,58.50,58.89,,
iShares Glb Health cdi,IXJ,138.86,138.70,138.70,,
iShares Global 100 ETF cdi,IOO,102.28,102.00,102.00,,
iShares MSCI EAFE cdi,IVE,85.07,83.73,83.73,,
iShares Russell 2000 cdi,IRU,159.30,158.64,158.64,,
iWebGate,IWG,.375,.37,.37,,
M2 Grp,MTU,10.24,9.99,9.99,,
Macquarie Grp,MQG,75.63,72.95,72.95,,
Martin Aircraft,MJP,3.15,.91,.91,,
Meridian Energy irs,MEZCA,2.13,2.10,2.10,,
Market Vectors Banks etf unt,MVB,30.52,29.95,29.95,,
Market Vectors Eq Wt etf unt,MVW,23.52,23.24,23.24,,
Market Vectors Prop etf unt,MVA,19.82,19.29,19.62,,
Market Vectors WexAu Qual etf unt,QUAL,18.45,18.33,18.33,,
National Aust Bank,NAB,38.80,38.00,38.02,,
News Corp b voting,NWS,21.96,21.69,21.69,,
  a nonvote,NWSLV,22.42,22.25,22.25,,
Nufarm,NUF,7.55,7.34,7.34,,
Premier Invest,PMV,12.36,11.85,11.85,,
QBE Insurance Grp,QBE,13.20,13.14,13.14,,
Ramsay Health Care,RHC,69.00,68.31,68.31,,
Rand Mining,RND,1.365,1.20,1.20,,
Red 5,RED,.125,.115,.115,,
Retail Food Grp,RFG,7.78,7.62,7.62,,
Rewardle Hldgs,RXH,.32,.305,.305,,
Russell High Div etf unt,RDV,33.18,33.04,33.04,,
Scentre Grp stp,SCG,4.00,3.89,3.99,,
Sigma Pharmaceutical,SIP,.945,.94,.94,,
Silver Chef,SIV,8.00,7.70,7.70,,
SPDR 200 Financials etf unt,OZF,23.87,23.50,23.50,,
SPDR 200 Fund etf unt,STW,56.09,55.59,55.59,,
SPDR 50 Fund etf unt,SFY,58.65,58.50,58.50,,
SPDR S&P 500 ETF cdi,SPY,273.58,271.53,271.53,,
SPDR Prop Fund etf unt,SLF,12.49,12.21,12.47,,
SPDR World ex Aust,WXOZ,25.09,24.99,24.99,,
SPDR Wldex AuHdgd,WXHG,19.65,19.56,19.61,,
SPDR MSCI Au Sel HDY etf unt,SYI,32.62,32.55,32.55,,
Surfstitch Grp,SRF,1.415,1.28,1.28,,
Tabcorp Hldgs new,TAHN,4.74,4.66,4.66,,
Technology One,TNE,3.91,3.85,3.85,,
TPG Telecom,TPM,7.87,7.73,7.73,,
UBS IQ MSCI Eu Ethical etf unt,UBE,20.43,20.32,20.32,,
UBS IQ MSCI USA Ethical etf unt,UBU,20.30,20.12,20.12,,
UBS Research Aus Div etf unt,DIV,22.33,22.08,22.08,,
Viralytics,VLA,.505,.40,.40,,
Vngd All-World ex-US cdi,VEU,64.50,63.92,63.92,,
Vngd Aust High Yield etf unt,VHY,70.71,70.40,70.40,,
Vngd MSCI Au Large Co etf unt,VLC,67.61,67.27,67.27,,
Vngd Aust Property etf unt,VAP,78.67,77.28,78.37,,
Vngd Aust Shares etf unt,VAS,76.32,75.74,75.74,,
Vngd US Total Market cdi,VTS,141.85,140.96,140.96,,
Westpac Banking,WBC,38.97,38.14,38.28,,
Whitefield,WHF,4.70,4.62,4.62,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
99 Wuxian cdi,NNW,.215,.305,.305,,
Base Res,BSE,.10,.11,.11,,
Berkeley Res,BKY,.19,.21,.21,,
BetaShares BearFund,BEAR,15.99,16.12,16.12,,
BlueScope Steel,BSL,4.66,4.80,4.80,,
Coppermoly,COY,.003,.004,.004,,
eServGlobal,ESV,.44,.535,.475,,
Estrella Res,ESR,.02,.026,.026,,
Greenland Min & Energy,GGG,.058,.062,.062,,
Inabox Grp,IAB,.75,.80,.80,,
Intra Energy,IEC,.008,.01,.01,,
Invion,IVX,.042,.043,.043,,
Kasbah Res,KAS,.043,.046,.044,,
Mayan Iron Corp,MYN,.009,.012,.012,,
Peninsula Energy opt dec15,PENOC,.003,.004,.004,,
Pine Capital,PCD,.08,.10,.10,,
Promesa,PRA,.002,.004,.004,,
Red Metal,RDM,.048,.05,.05,,
Redflex Hldgs,RDF,.63,.65,.65,,
RNI NL,RNI,.054,.06,.06,,
Sthn Hem Min,SUH,.02,.04,.04,,
Tap Oil,TAP,.26,.35,.35,,
TTA Hldgs,TTA,.027,.03,.029,,
UIL Energy,UIL,.063,.071,.07,,
Valence Industries,VXL,.265,.35,.35,,
Village Roadshow,VRL,5.25,5.43,5.43,,
Yancoal Aust,YAL,.07,.076,.076,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
