Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4686.5 at 16:47 9/11/2009  Report at 19:05 Monday 9/11/2009. Processed 19:25 Monday 9/11/2009.,,,,,,,,,,,,


,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
New Yearly Highs,,,,,,,,,,,,
A1 Min Ltd,AAM,0.275,0.245,0.245,,,,,,,,
Advanced Energy,AES,0.08,0.067,0.079,,,,,,,,
Ammtec Ltd,AEC,3,2.73,2.71,,,,,,,,
Antares Energy 10% cn13,AZZG,2.05,2.04,2.04,,,,,,,,
Ariadne Aust,ARA,0.3,0.29,0.29,,,,,,,,
Astro Jap Prop Grp stpld d,AJADA,0.515,0.505,-,,,,,,,,
Astro Res NL,ARO,0.016,0.015,0.015,,,,,,,,
Augur Res Ltd,AUK,0.085,0.071,0.07,,,,,,,,
Aust Infra unt,AIX,1.9,1.845,1.855,,,,,,,,
AXA Asia Pacific,AXA,5.8,4.35,4.9
Bassari Res,BSR,0.42,0.405,0.38
Bell Financial Grp,BFG,1.295,1.24,1.25
Bendigo & Adelaide pref,BENPB,88.5,86.6,87.5
  pref,BENPC,90.99,89.6,89.5
Biotech Capital,BTC,0.3,0.285,0.275
Buccaneer Energy,BCC,0.082,0.073,0.081
  opt nov12,BCCO,0.044,0.042,0.04
C @ Ltd,CEO,0.021,0.013,0.013
  opt apr12,CEOO,0.009,0.004,0.005
Carsales Com Ltd,CRZ,4.39,4.25,4.16
Cedar Woods Prop,CWP,2.6,2.55,2.5
Cobar Cons,CCU,0.295,0.265,0.245
C'wlth Bank  of Aust  perls v,CBAPA,206.98,206,206.4
Coventry Res,CVY,0.31,0.295,0.285
Dexus Rents Tr rents,DXRPA,85.509,85,85.5
Envirogold Ltd,EVG,0.1,0.089,0.088
Enviromission Ltd,EVM,0.125,0.12,0.093
Greencross Ltd,GXL,0.965,0.95,0.9
Heron Res,HRR,0.36,0.29,0.295
Highlands Pacific,HIG,0.405,0.38,0.315
Indophil Res,IRN,1.09,1.03,1.02
Iron Ore Hldgs,IOH,1.38,1.3,1.15
  opt apr11,IOHO,0.42,0.38,0.33
K2 Asset Mgmt,KAM,0.72,0.7,0.68
Kentor Gold Ltd,KGL,0.15,0.135,0.135
Kingsgate Cons,KCN,9,8.62,8.72
Kingsrose Min Ltd opt dec12,KRMO,0.55,0.47,0.52
Mamba Min,MAB,0.08,0.05,0.045
Medusa Min Ltd,MML,3.92,3.7,3.75
Meteoric Res ctg,MEICA,0.062,0.06,0.06
Nanosonics Ltd,NAN,0.6,0.53,0.525
National Leisure,NLG,0.031,0.03,0.03
Norseman Gold cdi 1:1,NGX,1.08,1.05,0.94
North Aust Ltd,NAD,0.072,0.066,0.056
Probiomics Ltd,PCC,0.018,0.017,0.012
Pro-Pac Packaging,PPG,0.25,0.24,0.22
RCG Corp Ltd,RCG,0.59,0.52,0.49
Red 5 Ltd,RED,0.15,0.14,0.145
Resolute Min,RSG,0.89,0.81,0.815
Sabre Res,SBR,0.36,0.33,0.345
Somnomed Ltd,SOM,0.056,0.049,0.043
Southerncross Gold rts17novd,SXGR,0.01,0.001,0.003
Target Energy opt oct12,TEXOB,0.02,0.018,0.015
Tower Aust,TAL,3.25,3.16,3.11
TPL Corp Ltd,TPL,0.024,0.023,0.014
Verus Invest opt jun10,VILO,0.008,0.007,0.006
Village Roadshow 'a' pref,VRLPA,1.86,1.825,1.78
Wattyl Ltd,WYL,1.195,1.09,1.07
Wotif Com Hldgs,WTF,6.25,6.09,6.13
Xtek Ltd,XTE,0.058,0.056,0.041
New Yearly Lows,,,,
Amalgamated Hldgs rts23novd,AHDR,1.58,1.65,-
ICSGlobal Ltd,ICS,0.06,0.088,0.082
iShares MSCI Japan cdi 1:1,IJP,10.42,10.58,10.59
Octanex NL,OXX,0.3,0.34,-
Progen Pharmaceutic,PGL,0.56,0.57,0.57
Solverdi Worldwide,SWW,0.08,0.09,0.085
VDM Grp Ltd rts 13nov,VMGR,0.035,0.046,0.076
