ROLLING YEAR RECORDS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4674.1 at 2011-07-22T16:37:45. Report at Friday, July 22, 2011. Processed Saturday at 2011-07-23T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
CompanyName,ASXCode,NewHigh,LastWk[1],LastMth[2],,
,
Acrux,ACR,4.25,3.87,3.90,,
Adept Solutions,AAO,.80,.17,.18,,
Aston Res,AZT,11.25,9.24,10.14,,
Atlas Iron,AGO,4.25,3.94,3.75,,
Augur Res,AUK,.40,.33,.27,,
Centrebet Int'l,CIL,2.01,1.985,1.99,,
ConnectEast stp,CEU,.545,.455,.48,,
Crown,CWN,9.19,9.14,9.06,,
Energy World Corp,EWC,.735,.63,.565,,
E-Pay Asia,EPY,.185,.17,.175,,
Exchange Traded Sec ets exxon,ETSXOM,79.35,76.61,77.53,,
Generator Income gennote2,GINHA,96.70,96.60,95.75,,
Golden State Res opt jan15,GDNO,.008,.005,-,,
GTI Res,GTR,.11,.07,.07,,
Iluka Res,ILU,19.46,17.99,17.75,,
Kinetiko Energy,KKO,.25,-,-,,
Regis Res,RRL,2.97,2.86,2.60,,
Sino-Excel Energy,SLE,.29,.006,.006,,
Sky City Entertain,SKC,2.90,2.83,2.85,,
Sunseeker Min,SKM,.22,.20,-,,
Telecom Corp of NZ,TEL,2.14,1.955,1.95,,
Wallace Absolute,WAB,.072,.065,.065,,
Zylotech,ZYL,.245,.115,.115,,
,
CompanyName,ASXCode,NewLow,LastWk[1],LastMth[2],,
,
APN News & Media,APN,1.175,1.21,1.26,,
Astivita Renewables,AIR,.80,.90,.90,,
Berklee,BER,.415,.50,.48,,
Carbine Res opt jul11,CRBO,.005,.006,.007,,
Goodman Fielder,GFF,.945,.97,.955,,
Gujarat NRE Coal,GNM,.295,.305,.41,,
Noni B,NBL,.51,.55,.65,,
Paynes Find Gold,PNE,.10,.13,.12,,
Phosphate Aust,POZ,.094,.098,.095,,
PMP,PMP,.51,.54,.595,,
REVA Medical cdi,RVA,.80,.85,.88,,
Sthn Cross Res,SWR,.22,.25,.25,,
Sylvania Platinum,SLP,.505,.51,.52,,
Victory West Metals,VWM,.07,.082,.075,,
,
[1] high/low in the previous calendar week [2] high/low in the previous calendar month,
